Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 0;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 12
Job 0;2023-01-01 00:21:00;2023-01-01 00:38:00;Machine 9
Job 0;2023-01-01 00:38:00;2023-01-01 00:53:00;Machine 5
Job 0;2023-01-01 00:53:00;2023-01-01 01:09:00;Machine 19
Job 1;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 1;2023-01-01 00:10:00;2023-01-01 00:23:00;Machine 10
Job 1;2023-01-01 00:23:00;2023-01-01 00:40:00;Machine 11
Job 1;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 6
Job 1;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 19
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 10;2023-01-01 00:10:00;2023-01-01 00:29:00;Machine 6
Job 10;2023-01-01 00:29:00;2023-01-01 00:42:00;Machine 16
Job 10;2023-01-01 00:42:00;2023-01-01 00:57:00;Machine 12
Job 10;2023-01-01 00:57:00;2023-01-01 01:07:00;Machine 18
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 11;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 16
Job 11;2023-01-01 00:23:00;2023-01-01 00:38:00;Machine 13
Job 11;2023-01-01 00:38:00;2023-01-01 00:49:00;Machine 5
Job 11;2023-01-01 00:49:00;2023-01-01 01:01:00;Machine 19
Job 12;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 12;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 11
Job 12;2023-01-01 00:26:00;2023-01-01 00:39:00;Machine 16
Job 12;2023-01-01 00:39:00;2023-01-01 00:52:00;Machine 9
Job 12;2023-01-01 00:52:00;2023-01-01 01:03:00;Machine 18
Job 13;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 13;2023-01-01 00:12:00;2023-01-01 00:24:00;Machine 11
Job 13;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 14
Job 13;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 14
Job 13;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 19
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 14;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 11
Job 14;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 15
Job 14;2023-01-01 00:34:00;2023-01-01 00:49:00;Machine 10
Job 14;2023-01-01 00:49:00;2023-01-01 00:59:00;Machine 18
Job 15;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 15;2023-01-01 00:11:00;2023-01-01 00:25:00;Machine 15
Job 15;2023-01-01 00:25:00;2023-01-01 00:42:00;Machine 13
Job 15;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 13
Job 15;2023-01-01 00:52:00;2023-01-01 01:04:00;Machine 19
Job 16;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 16;2023-01-01 00:18:00;2023-01-01 00:30:00;Machine 13
Job 16;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 13
Job 16;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 6
Job 16;2023-01-01 00:52:00;2023-01-01 01:02:00;Machine 18
Job 17;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 4
Job 17;2023-01-01 00:16:00;2023-01-01 00:29:00;Machine 9
Job 17;2023-01-01 00:29:00;2023-01-01 00:41:00;Machine 9
Job 17;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 5
Job 17;2023-01-01 00:51:00;2023-01-01 01:05:00;Machine 19
Job 18;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 18;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 9
Job 18;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 11
Job 18;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 16
Job 18;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 18
Job 19;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 19;2023-01-01 00:17:00;2023-01-01 00:30:00;Machine 13
Job 19;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 7
Job 19;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 15
Job 19;2023-01-01 00:50:00;2023-01-01 01:02:00;Machine 17
Job 2;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 2;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 7
Job 2;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 12
Job 2;2023-01-01 00:33:00;2023-01-01 00:52:00;Machine 14
Job 2;2023-01-01 00:52:00;2023-01-01 01:04:00;Machine 20
