Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 0;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 38
Job 0;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 39
Job 0;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 40
Job 0;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 24
Job 0;2023-01-01 00:20:00;2023-01-01 00:34:00;Machine 12
Job 0;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 21
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 1;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 22
Job 1;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 22
Job 1;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 27
Job 1;2023-01-01 00:52:00;2023-01-01 01:06:00;Machine 37
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 10;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 38
Job 10;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 14
Job 10;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 18
Job 10;2023-01-01 00:33:00;2023-01-01 00:47:00;Machine 9
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 38
Job 11;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 39
Job 11;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 40
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 22
Job 11;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 13
Job 11;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 19
Job 12;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 12;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 39
Job 12;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 40
