Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:27:00;Machine 4
Job 0;2023-01-01 00:27:00;2023-01-01 01:27:00;Machine 8
Job 0;2023-01-01 01:27:00;2023-01-01 02:03:00;Machine 1
Job 0;2023-01-01 02:03:00;2023-01-01 03:23:00;Machine 4
Job 0;2023-01-01 03:23:00;2023-01-01 03:49:00;Machine 7
Job 0;2023-01-01 03:49:00;2023-01-01 04:54:00;Machine 3
Job 0;2023-01-01 04:54:00;2023-01-01 05:24:00;Machine 8
Job 0;2023-01-01 05:24:00;2023-01-01 05:40:00;Machine 4
Job 0;2023-01-01 05:40:00;2023-01-01 06:36:00;Machine 8
Job 0;2023-01-01 06:36:00;2023-01-01 08:06:00;Machine 6
Job 0;2023-01-01 08:06:00;2023-01-01 08:48:00;Machine 1
Job 0;2023-01-01 08:48:00;2023-01-01 10:18:00;Machine 5
Job 0;2023-01-01 10:18:00;2023-01-01 11:25:00;Machine 2
Job 0;2023-01-01 11:25:00;2023-01-01 12:11:00;Machine 4
Job 0;2023-01-01 12:11:00;2023-01-01 13:40:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 01:08:00;Machine 6
Job 1;2023-01-01 01:08:00;2023-01-01 01:42:00;Machine 6
Job 1;2023-01-01 01:42:00;2023-01-01 03:14:00;Machine 3
Job 1;2023-01-01 03:14:00;2023-01-01 03:30:00;Machine 3
Job 1;2023-01-01 03:30:00;2023-01-01 03:54:00;Machine 3
Job 1;2023-01-01 03:54:00;2023-01-01 05:25:00;Machine 1
Job 1;2023-01-01 05:25:00;2023-01-01 05:49:00;Machine 7
Job 1;2023-01-01 05:49:00;2023-01-01 07:02:00;Machine 8
Job 1;2023-01-01 07:02:00;2023-01-01 07:39:00;Machine 5
Job 1;2023-01-01 07:39:00;2023-01-01 08:46:00;Machine 7
Job 1;2023-01-01 08:46:00;2023-01-01 09:35:00;Machine 4
Job 1;2023-01-01 09:35:00;2023-01-01 10:30:00;Machine 3
Job 1;2023-01-01 10:30:00;2023-01-01 11:09:00;Machine 3
Job 1;2023-01-01 11:09:00;2023-01-01 11:59:00;Machine 2
Job 1;2023-01-01 11:59:00;2023-01-01 13:08:00;Machine 1
Job 1;2023-01-01 13:08:00;2023-01-01 14:18:00;Machine 6
Job 1;2023-01-01 14:18:00;2023-01-01 15:35:00;Machine 7
Job 1;2023-01-01 15:35:00;2023-01-01 17:00:00;Machine 6
Job 1;2023-01-01 17:00:00;2023-01-01 17:41:00;Machine 7
Job 1;2023-01-01 17:41:00;2023-01-01 19:10:00;Machine 3
Job 10;2023-01-01 00:00:00;2023-01-01 01:05:00;Machine 8
Job 10;2023-01-01 00:00:00;2023-01-01 01:27:00;Machine 6
Job 10;2023-01-01 01:05:00;2023-01-01 02:34:00;Machine 6
Job 10;2023-01-01 02:34:00;2023-01-01 03:27:00;Machine 4
Job 10;2023-01-01 03:27:00;2023-01-01 04:45:00;Machine 4
Job 10;2023-01-01 04:45:00;2023-01-01 05:45:00;Machine 2
Job 10;2023-01-01 05:45:00;2023-01-01 06:43:00;Machine 6
Job 10;2023-01-01 08:10:00;2023-01-01 08:57:00;Machine 4
Job 10;2023-01-01 08:57:00;2023-01-01 10:16:00;Machine 4
Job 10;2023-01-01 10:16:00;2023-01-01 11:25:00;Machine 8
Job 10;2023-01-01 11:25:00;2023-01-01 12:09:00;Machine 7
Job 10;2023-01-01 12:09:00;2023-01-01 13:43:00;Machine 1
Job 10;2023-01-01 13:43:00;2023-01-01 15:09:00;Machine 6
Job 10;2023-01-01 15:09:00;2023-01-01 15:47:00;Machine 5
Job 10;2023-01-01 15:47:00;2023-01-01 16:56:00;Machine 7
Job 10;2023-01-01 16:56:00;2023-01-01 17:14:00;Machine 3
Job 10;2023-01-01 17:14:00;2023-01-01 18:10:00;Machine 4
Job 10;2023-01-01 18:10:00;2023-01-01 18:29:00;Machine 6
Job 10;2023-01-01 18:29:00;2023-01-01 19:25:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:25:00;Machine 4
