Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 05:49:00;2023-01-01 09:56:00;349.0;596.0;Machine 01
0;1;2023-01-01 10:21:00;2023-01-01 12:24:00;621.0;744.0;Machine 07
0;2;2023-01-01 15:08:00;2023-01-01 17:48:00;908.0;1068.0;Machine 05
0;3;2023-01-01 17:48:00;2023-01-01 20:13:00;1068.0;1213.0;Machine 08
1;0;2023-01-01 00:00:00;2023-01-01 02:30:00;0.0;150.0;Machine 03
1;1;2023-01-01 02:46:00;2023-01-01 03:52:00;166.0;232.0;Machine 02
1;2;2023-01-01 03:52:00;2023-01-01 05:27:00;232.0;327.0;Machine 06
1;3;2023-01-01 05:27:00;2023-01-01 07:57:00;327.0;477.0;Machine 08
2;0;2023-01-01 01:42:00;2023-01-01 03:09:00;102.0;189.0;Machine 01
2;1;2023-01-01 03:09:00;2023-01-01 05:34:00;189.0;334.0;Machine 07
2;2;2023-01-01 07:54:00;2023-01-01 09:34:00;474.0;574.0;Machine 05
2;3;2023-01-01 11:13:00;2023-01-01 13:58:00;673.0;838.0;Machine 08
3;0;2023-01-01 00:00:00;2023-01-01 01:27:00;0.0;87.0;Machine 01
3;1;2023-01-01 01:27:00;2023-01-01 04:20:00;87.0;260.0;Machine 05
3;2;2023-01-01 06:58:00;2023-01-01 09:23:00;418.0;563.0;Machine 04
3;3;2023-01-01 10:49:00;2023-01-01 13:39:00;649.0;819.0;Machine 06
4;0;2023-01-01 03:24:00;2023-01-01 05:32:00;204.0;332.0;Machine 01
4;1;2023-01-01 05:32:00;2023-01-01 06:19:00;332.0;379.0;Machine 05
4;2;2023-01-01 06:19:00;2023-01-01 07:44:00;379.0;464.0;Machine 06
4;3;2023-01-01 08:12:00;2023-01-01 10:57:00;492.0;657.0;Machine 08
5;0;2023-01-01 00:11:00;2023-01-01 02:45:00;11.0;165.0;Machine 04
5;1;2023-01-01 02:48:00;2023-01-01 04:51:00;168.0;291.0;Machine 03
5;2;2023-01-01 05:48:00;2023-01-01 08:48:00;348.0;528.0;Machine 07
5;3;2023-01-01 09:11:00;2023-01-01 10:01:00;551.0;601.0;Machine 07
6;0;2023-01-01 05:11:00;2023-01-01 07:36:00;311.0;456.0;Machine 03
6;1;2023-01-01 07:51:00;2023-01-01 09:55:00;471.0;595.0;Machine 03
6;2;2023-01-01 09:55:00;2023-01-01 12:20:00;595.0;740.0;Machine 05
6;3;2023-01-01 12:33:00;2023-01-01 14:53:00;753.0;893.0;Machine 05
7;0;2023-01-01 13:58:00;2023-01-01 18:03:00;838.0;1083.0;Machine 04
7;1;2023-01-01 18:03:00;2023-01-01 21:47:00;1083.0;1307.0;Machine 06
7;2;2023-01-01 21:47:00;2023-01-02 00:12:00;1307.0;1452.0;Machine 05
7;3;2023-01-02 00:12:00;2023-01-02 02:42:00;1452.0;1602.0;Machine 07
8;0;2023-01-01 04:15:00;2023-01-01 06:45:00;255.0;405.0;Machine 02
8;1;2023-01-01 10:11:00;2023-01-01 13:11:00;611.0;791.0;Machine 03
8;2;2023-01-01 13:22:00;2023-01-01 14:12:00;802.0;852.0;Machine 07
8;3;2023-01-01 14:12:00;2023-01-01 17:02:00;852.0;1022.0;Machine 08
9;0;2023-01-01 09:36:00;2023-01-01 13:41:00;576.0;821.0;Machine 04
9;1;2023-01-01 13:51:00;2023-01-01 17:35:00;831.0;1055.0;Machine 06
9;2;2023-01-01 18:04:00;2023-01-01 20:29:00;1084.0;1229.0;Machine 05
9;3;2023-01-01 20:29:00;2023-01-01 22:59:00;1229.0;1379.0;Machine 07
10;0;2023-01-01 00:00:00;2023-01-01 02:30:00;0.0;150.0;Machine 02
10;1;2023-01-01 03:04:00;2023-01-01 06:44:00;184.0;404.0;Machine 04
10;2;2023-01-01 06:44:00;2023-01-01 07:24:00;404.0;444.0;Machine 05
10;3;2023-01-01 08:05:00;2023-01-01 10:35:00;485.0;635.0;Machine 06
11;0;2023-01-01 07:26:00;2023-01-01 13:23:00;446.0;803.0;Machine 02
11;1;2023-01-01 13:23:00;2023-01-01 17:07:00;803.0;1027.0;Machine 03
11;2;2023-01-01 17:07:00;2023-01-01 20:05:00;1027.0;1205.0;Machine 07
11;3;2023-01-01 20:31:00;2023-01-02 00:21:00;1231.0;1461.0;Machine 08
