Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:00:00;2023-01-01 01:40:00;0.0;100.0;Machine 03
0;1;2023-01-01 01:40:00;2023-01-01 03:50:00;100.0;230.0;Machine 02
0;2;2023-01-01 03:50:00;2023-01-01 07:10:00;230.0;430.0;Machine 07
0;3;2023-01-01 07:23:00;2023-01-01 09:48:00;443.0;588.0;Machine 08
1;0;2023-01-01 04:04:00;2023-01-01 07:38:00;244.0;458.0;Machine 01
1;1;2023-01-01 07:38:00;2023-01-01 08:44:00;458.0;524.0;Machine 02
1;2;2023-01-01 08:44:00;2023-01-01 11:14:00;524.0;674.0;Machine 07
1;3;2023-01-01 11:14:00;2023-01-01 13:14:00;674.0;794.0;Machine 05
2;0;2023-01-01 00:00:00;2023-01-01 01:02:00;0.0;62.0;Machine 02
2;1;2023-01-01 01:02:00;2023-01-01 03:27:00;62.0;207.0;Machine 07
2;2;2023-01-01 03:27:00;2023-01-01 05:07:00;207.0;307.0;Machine 05
2;3;2023-01-01 05:07:00;2023-01-01 07:57:00;307.0;477.0;Machine 06
3;0;2023-01-01 02:22:00;2023-01-01 03:49:00;142.0;229.0;Machine 01
3;1;2023-01-01 06:27:00;2023-01-01 10:37:00;387.0;637.0;Machine 03
3;2;2023-01-01 10:37:00;2023-01-01 13:02:00;637.0;782.0;Machine 04
3;3;2023-01-01 13:02:00;2023-01-01 15:52:00;782.0;952.0;Machine 06
4;0;2023-01-01 00:00:00;2023-01-01 02:08:00;0.0;128.0;Machine 01
4;1;2023-01-01 02:08:00;2023-01-01 02:55:00;128.0;175.0;Machine 05
4;2;2023-01-01 02:55:00;2023-01-01 04:20:00;175.0;260.0;Machine 06
4;3;2023-01-01 04:20:00;2023-01-01 07:05:00;260.0;425.0;Machine 08
5;0;2023-01-01 00:11:00;2023-01-01 02:45:00;11.0;165.0;Machine 04
5;1;2023-01-01 02:59:00;2023-01-01 05:29:00;179.0;329.0;Machine 04
5;2;2023-01-01 05:29:00;2023-01-01 07:29:00;329.0;449.0;Machine 05
5;3;2023-01-01 07:29:00;2023-01-01 08:19:00;449.0;499.0;Machine 07
6;0;2023-01-01 08:59:00;2023-01-01 11:36:00;539.0;696.0;Machine 02
6;1;2023-01-01 11:36:00;2023-01-01 13:40:00;696.0;820.0;Machine 03
6;2;2023-01-01 13:40:00;2023-01-01 16:05:00;820.0;965.0;Machine 05
6;3;2023-01-01 16:20:00;2023-01-01 18:40:00;980.0;1120.0;Machine 05
7;0;2023-01-01 01:54:00;2023-01-01 06:11:00;114.0;371.0;Machine 03
7;1;2023-01-01 08:08:00;2023-01-01 11:52:00;488.0;712.0;Machine 06
7;2;2023-01-01 11:52:00;2023-01-01 14:50:00;712.0;890.0;Machine 07
7;3;2023-01-01 14:50:00;2023-01-01 17:20:00;890.0;1040.0;Machine 08
8;0;2023-01-01 04:05:00;2023-01-01 06:35:00;245.0;395.0;Machine 02
8;1;2023-01-01 06:35:00;2023-01-01 10:15:00;395.0;615.0;Machine 04
8;2;2023-01-01 10:15:00;2023-01-01 10:55:00;615.0;655.0;Machine 05
8;3;2023-01-01 10:55:00;2023-01-01 13:45:00;655.0;825.0;Machine 08
