Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:32:00;Machine 7
Job 0;2023-01-01 00:32:00;2023-01-01 00:48:00;Machine 4
Job 0;2023-01-01 00:48:00;2023-01-01 01:21:00;Machine 2
Job 0;2023-01-01 01:21:00;2023-01-01 01:33:00;Machine 9
Job 0;2023-01-01 01:33:00;2023-01-01 02:43:00;Machine 10
Job 0;2023-01-01 02:43:00;2023-01-01 02:53:00;Machine 5
Job 0;2023-01-01 02:53:00;2023-01-01 04:08:00;Machine 10
Job 0;2023-01-01 04:08:00;2023-01-01 05:30:00;Machine 1
Job 0;2023-01-01 05:30:00;2023-01-01 06:58:00;Machine 6
Job 0;2023-01-01 06:58:00;2023-01-01 07:18:00;Machine 3
Job 1;2023-01-01 00:00:00;2023-01-01 00:39:00;Machine 9
Job 1;2023-01-01 00:39:00;2023-01-01 02:00:00;Machine 5
Job 1;2023-01-01 02:00:00;2023-01-01 03:31:00;Machine 4
Job 1;2023-01-01 03:31:00;2023-01-01 04:27:00;Machine 6
Job 1;2023-01-01 04:27:00;2023-01-01 05:36:00;Machine 10
Job 1;2023-01-01 05:36:00;2023-01-01 06:21:00;Machine 2
Job 1;2023-01-01 06:21:00;2023-01-01 07:20:00;Machine 7
Job 1;2023-01-01 07:20:00;2023-01-01 08:46:00;Machine 1
Job 1;2023-01-01 08:46:00;2023-01-01 09:22:00;Machine 3
Job 1;2023-01-01 09:22:00;2023-01-01 10:30:00;Machine 8
Job 10;2023-01-01 00:00:00;2023-01-01 01:03:00;Machine 6
Job 10;2023-01-01 01:03:00;2023-01-01 01:12:00;Machine 7
Job 10;2023-01-01 01:12:00;2023-01-01 02:29:00;Machine 5
Job 10;2023-01-01 02:29:00;2023-01-01 03:06:00;Machine 4
Job 10;2023-01-01 03:06:00;2023-01-01 03:11:00;Machine 3
Job 10;2023-01-01 03:11:00;2023-01-01 03:24:00;Machine 9
Job 10;2023-01-01 03:24:00;2023-01-01 04:43:00;Machine 10
Job 10;2023-01-01 04:43:00;2023-01-01 05:07:00;Machine 2
Job 10;2023-01-01 05:07:00;2023-01-01 05:17:00;Machine 8
Job 10;2023-01-01 05:17:00;2023-01-01 06:39:00;Machine 1
Job 11;2023-01-01 00:00:00;2023-01-01 01:14:00;Machine 1
Job 11;2023-01-01 01:14:00;2023-01-01 01:46:00;Machine 2
Job 11;2023-01-01 01:46:00;2023-01-01 02:47:00;Machine 3
Job 11;2023-01-01 02:47:00;2023-01-01 03:40:00;Machine 8
Job 11;2023-01-01 03:40:00;2023-01-01 05:12:00;Machine 5
Job 11;2023-01-01 05:12:00;2023-01-01 05:32:00;Machine 10
Job 11;2023-01-01 05:32:00;2023-01-01 05:42:00;Machine 9
Job 11;2023-01-01 05:42:00;2023-01-01 05:47:00;Machine 4
Job 11;2023-01-01 05:47:00;2023-01-01 06:32:00;Machine 7
Job 11;2023-01-01 06:32:00;2023-01-01 06:55:00;Machine 6
Job 12;2023-01-01 00:00:00;2023-01-01 01:25:00;Machine 9
Job 12;2023-01-01 01:25:00;2023-01-01 02:16:00;Machine 10
Job 12;2023-01-01 02:16:00;2023-01-01 03:17:00;Machine 1
Job 12;2023-01-01 03:17:00;2023-01-01 04:56:00;Machine 6
Job 12;2023-01-01 04:56:00;2023-01-01 05:33:00;Machine 5
Job 12;2023-01-01 05:33:00;2023-01-01 07:07:00;Machine 7
Job 12;2023-01-01 07:07:00;2023-01-01 08:45:00;Machine 2
Job 12;2023-01-01 08:45:00;2023-01-01 09:50:00;Machine 9
Job 12;2023-01-01 09:50:00;2023-01-01 10:23:00;Machine 4
Job 12;2023-01-01 10:23:00;2023-01-01 11:38:00;Machine 8
