Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:55:00;Machine 1
Job 0;2023-01-01 00:55:00;2023-01-01 02:09:00;Machine 2
Job 0;2023-01-01 02:09:00;2023-01-01 02:54:00;Machine 3
Job 0;2023-01-01 02:54:00;2023-01-01 03:17:00;Machine 4
Job 0;2023-01-01 03:17:00;2023-01-01 04:33:00;Machine 8
Job 0;2023-01-01 04:33:00;2023-01-01 04:52:00;Machine 6
Job 0;2023-01-01 04:52:00;2023-01-01 05:10:00;Machine 7
Job 0;2023-01-01 05:10:00;2023-01-01 06:11:00;Machine 8
Job 0;2023-01-01 06:11:00;2023-01-01 06:55:00;Machine 9
Job 0;2023-01-01 06:55:00;2023-01-01 07:06:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 01:03:00;Machine 1
Job 1;2023-01-01 01:03:00;2023-01-01 01:46:00;Machine 2
Job 1;2023-01-01 01:46:00;2023-01-01 02:37:00;Machine 3
Job 1;2023-01-01 02:37:00;2023-01-01 02:55:00;Machine 4
Job 1;2023-01-01 02:55:00;2023-01-01 03:37:00;Machine 5
Job 1;2023-01-01 03:37:00;2023-01-01 03:48:00;Machine 8
Job 1;2023-01-01 03:48:00;2023-01-01 04:17:00;Machine 7
Job 1;2023-01-01 04:17:00;2023-01-01 05:09:00;Machine 6
Job 1;2023-01-01 05:09:00;2023-01-01 05:38:00;Machine 10
Job 1;2023-01-01 05:38:00;2023-01-01 07:06:00;Machine 9
Job 2;2023-01-01 00:00:00;2023-01-01 01:28:00;Machine 3
Job 2;2023-01-01 01:28:00;2023-01-01 01:59:00;Machine 2
Job 2;2023-01-01 01:59:00;2023-01-01 02:46:00;Machine 1
Job 2;2023-01-01 02:46:00;2023-01-01 02:56:00;Machine 5
Job 2;2023-01-01 02:56:00;2023-01-01 03:58:00;Machine 4
Job 2;2023-01-01 03:58:00;2023-01-01 04:58:00;Machine 6
Job 2;2023-01-01 04:58:00;2023-01-01 05:56:00;Machine 7
Job 2;2023-01-01 05:56:00;2023-01-01 06:25:00;Machine 8
Job 2;2023-01-01 06:25:00;2023-01-01 07:17:00;Machine 9
Job 2;2023-01-01 07:17:00;2023-01-01 08:49:00;Machine 10
Job 3;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 3;2023-01-01 00:16:00;2023-01-01 01:27:00;Machine 3
Job 3;2023-01-01 01:27:00;2023-01-01 02:22:00;Machine 1
Job 3;2023-01-01 02:22:00;2023-01-01 03:17:00;Machine 5
Job 3;2023-01-01 03:17:00;2023-01-01 03:26:00;Machine 4
Job 3;2023-01-01 03:26:00;2023-01-01 04:15:00;Machine 8
Job 3;2023-01-01 04:15:00;2023-01-01 05:38:00;Machine 7
Job 3;2023-01-01 05:38:00;2023-01-01 06:32:00;Machine 6
Job 3;2023-01-01 06:32:00;2023-01-01 06:39:00;Machine 10
Job 3;2023-01-01 06:39:00;2023-01-01 07:36:00;Machine 9
Job 4;2023-01-01 00:00:00;2023-01-01 00:07:00;Machine 2
Job 4;2023-01-01 00:07:00;2023-01-01 00:48:00;Machine 1
Job 4;2023-01-01 00:48:00;2023-01-01 02:20:00;Machine 5
Job 4;2023-01-01 02:20:00;2023-01-01 03:54:00;Machine 4
Job 4;2023-01-01 03:54:00;2023-01-01 04:40:00;Machine 3
Job 4;2023-01-01 04:40:00;2023-01-01 05:59:00;Machine 7
