Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 0;2023-01-01 00:21:00;2023-01-01 01:32:00;Machine 7
Job 0;2023-01-01 01:32:00;2023-01-01 01:48:00;Machine 10
Job 0;2023-01-01 01:48:00;2023-01-01 02:40:00;Machine 9
Job 0;2023-01-01 02:40:00;2023-01-01 03:06:00;Machine 10
Job 0;2023-01-01 03:06:00;2023-01-01 03:40:00;Machine 3
Job 0;2023-01-01 03:40:00;2023-01-01 04:33:00;Machine 1
Job 0;2023-01-01 04:33:00;2023-01-01 04:54:00;Machine 5
Job 0;2023-01-01 04:54:00;2023-01-01 05:49:00;Machine 4
Job 0;2023-01-01 05:49:00;2023-01-01 07:24:00;Machine 6
Job 1;2023-01-01 00:00:00;2023-01-01 00:55:00;Machine 5
Job 1;2023-01-01 00:55:00;2023-01-01 01:26:00;Machine 3
Job 1;2023-01-01 01:26:00;2023-01-01 03:04:00;Machine 6
Job 1;2023-01-01 03:04:00;2023-01-01 04:23:00;Machine 10
Job 1;2023-01-01 04:23:00;2023-01-01 04:35:00;Machine 1
Job 1;2023-01-01 04:35:00;2023-01-01 05:41:00;Machine 8
Job 1;2023-01-01 05:41:00;2023-01-01 06:23:00;Machine 2
Job 1;2023-01-01 06:23:00;2023-01-01 07:40:00;Machine 9
Job 1;2023-01-01 07:40:00;2023-01-01 08:57:00;Machine 7
Job 1;2023-01-01 08:57:00;2023-01-01 09:36:00;Machine 4
Job 2;2023-01-01 00:00:00;2023-01-01 00:34:00;Machine 4
Job 2;2023-01-01 00:34:00;2023-01-01 01:38:00;Machine 3
Job 2;2023-01-01 01:38:00;2023-01-01 02:40:00;Machine 9
Job 2;2023-01-01 02:40:00;2023-01-01 02:59:00;Machine 2
Job 2;2023-01-01 02:59:00;2023-01-01 04:31:00;Machine 5
Job 2;2023-01-01 04:31:00;2023-01-01 05:50:00;Machine 10
Job 2;2023-01-01 05:50:00;2023-01-01 06:33:00;Machine 8
Job 2;2023-01-01 06:33:00;2023-01-01 07:27:00;Machine 7
Job 2;2023-01-01 07:27:00;2023-01-01 08:50:00;Machine 1
Job 2;2023-01-01 08:50:00;2023-01-01 09:27:00;Machine 6
Job 3;2023-01-01 00:00:00;2023-01-01 01:27:00;Machine 3
Job 3;2023-01-01 01:27:00;2023-01-01 02:36:00;Machine 4
Job 3;2023-01-01 02:36:00;2023-01-01 04:03:00;Machine 3
Job 3;2023-01-01 04:03:00;2023-01-01 04:41:00;Machine 8
Job 3;2023-01-01 04:41:00;2023-01-01 05:05:00;Machine 9
Job 3;2023-01-01 05:05:00;2023-01-01 06:28:00;Machine 10
Job 3;2023-01-01 06:28:00;2023-01-01 07:09:00;Machine 7
Job 3;2023-01-01 07:09:00;2023-01-01 08:42:00;Machine 1
Job 3;2023-01-01 08:42:00;2023-01-01 09:59:00;Machine 6
Job 3;2023-01-01 09:59:00;2023-01-01 10:59:00;Machine 5
Job 4;2023-01-01 00:00:00;2023-01-01 01:38:00;Machine 3
Job 4;2023-01-01 01:38:00;2023-01-01 02:22:00;Machine 1
Job 4;2023-01-01 02:22:00;2023-01-01 02:47:00;Machine 6
Job 4;2023-01-01 02:47:00;2023-01-01 04:02:00;Machine 7
Job 4;2023-01-01 04:02:00;2023-01-01 04:45:00;Machine 8
Job 4;2023-01-01 04:45:00;2023-01-01 05:34:00;Machine 2
Job 4;2023-01-01 05:34:00;2023-01-01 07:10:00;Machine 5
Job 4;2023-01-01 07:10:00;2023-01-01 08:27:00;Machine 10
Job 4;2023-01-01 08:27:00;2023-01-01 08:44:00;Machine 4
Job 4;2023-01-01 08:44:00;2023-01-01 10:03:00;Machine 9
Job 5;2023-01-01 00:00:00;2023-01-01 00:35:00;Machine 3
Job 5;2023-01-01 00:35:00;2023-01-01 01:51:00;Machine 4
Job 5;2023-01-01 01:51:00;2023-01-01 02:19:00;Machine 6
Job 5;2023-01-01 02:19:00;2023-01-01 02:29:00;Machine 10
Job 5;2023-01-01 02:29:00;2023-01-01 03:30:00;Machine 5
Job 5;2023-01-01 03:30:00;2023-01-01 03:39:00;Machine 7
Job 5;2023-01-01 03:39:00;2023-01-01 05:14:00;Machine 1
Job 5;2023-01-01 05:14:00;2023-01-01 05:49:00;Machine 9
Job 5;2023-01-01 05:49:00;2023-01-01 05:56:00;Machine 2
Job 5;2023-01-01 05:56:00;2023-01-01 07:31:00;Machine 8
Job 6;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 4
Job 6;2023-01-01 00:16:00;2023-01-01 01:15:00;Machine 3
Job 6;2023-01-01 01:15:00;2023-01-01 02:01:00;Machine 1
Job 6;2023-01-01 02:01:00;2023-01-01 03:32:00;Machine 2
Job 6;2023-01-01 03:32:00;2023-01-01 04:15:00;Machine 10
Job 6;2023-01-01 04:15:00;2023-01-01 05:05:00;Machine 9
Job 6;2023-01-01 05:05:00;2023-01-01 05:57:00;Machine 7
Job 6;2023-01-01 05:57:00;2023-01-01 06:56:00;Machine 6
Job 6;2023-01-01 06:56:00;2023-01-01 07:24:00;Machine 5
Job 6;2023-01-01 07:24:00;2023-01-01 07:51:00;Machine 8
Job 7;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 3
Job 7;2023-01-01 00:45:00;2023-01-01 02:12:00;Machine 1
Job 7;2023-01-01 02:12:00;2023-01-01 02:53:00;Machine 4
Job 7;2023-01-01 02:53:00;2023-01-01 03:13:00;Machine 5
Job 7;2023-01-01 03:13:00;2023-01-01 04:07:00;Machine 7
Job 7;2023-01-01 04:07:00;2023-01-01 04:50:00;Machine 10
Job 7;2023-01-01 04:50:00;2023-01-01 05:04:00;Machine 9
Job 7;2023-01-01 05:04:00;2023-01-01 05:13:00;Machine 6
Job 7;2023-01-01 05:13:00;2023-01-01 05:52:00;Machine 3
Job 7;2023-01-01 05:52:00;2023-01-01 07:03:00;Machine 8
Job 8;2023-01-01 00:00:00;2023-01-01 00:33:00;Machine 8
Job 8;2023-01-01 00:33:00;2023-01-01 01:10:00;Machine 3
Job 8;2023-01-01 01:10:00;2023-01-01 02:16:00;Machine 9
Job 8;2023-01-01 02:16:00;2023-01-01 02:49:00;Machine 6
Job 8;2023-01-01 02:49:00;2023-01-01 03:15:00;Machine 4
Job 8;2023-01-01 03:15:00;2023-01-01 03:23:00;Machine 8
Job 8;2023-01-01 03:23:00;2023-01-01 03:51:00;Machine 2
Job 8;2023-01-01 03:51:00;2023-01-01 05:20:00;Machine 7
Job 8;2023-01-01 05:20:00;2023-01-01 06:02:00;Machine 10
Job 8;2023-01-01 06:02:00;2023-01-01 07:20:00;Machine 1
Job 9;2023-01-01 00:00:00;2023-01-01 01:09:00;Machine 10
Job 9;2023-01-01 01:09:00;2023-01-01 02:30:00;Machine 10
Job 9;2023-01-01 02:30:00;2023-01-01 04:04:00;Machine 3
Job 9;2023-01-01 04:04:00;2023-01-01 05:40:00;Machine 5
Job 9;2023-01-01 05:40:00;2023-01-01 06:07:00;Machine 4
Job 9;2023-01-01 06:07:00;2023-01-01 07:16:00;Machine 1
Job 9;2023-01-01 07:16:00;2023-01-01 08:01:00;Machine 8
Job 9;2023-01-01 08:01:00;2023-01-01 09:19:00;Machine 7
Job 9;2023-01-01 09:19:00;2023-01-01 10:33:00;Machine 2
Job 9;2023-01-01 10:33:00;2023-01-01 11:57:00;Machine 6
