Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:09:00;Machine 7
Job 0;2023-01-01 00:09:00;2023-01-01 01:30:00;Machine 2
Job 0;2023-01-01 01:30:00;2023-01-01 02:25:00;Machine 5
Job 0;2023-01-01 02:25:00;2023-01-01 03:05:00;Machine 3
Job 0;2023-01-01 03:05:00;2023-01-01 03:37:00;Machine 8
Job 0;2023-01-01 03:37:00;2023-01-01 04:14:00;Machine 4
Job 0;2023-01-01 04:14:00;2023-01-01 04:20:00;Machine 1
Job 0;2023-01-01 04:20:00;2023-01-01 04:39:00;Machine 6
Job 0;2023-01-01 04:39:00;2023-01-01 06:00:00;Machine 10
Job 0;2023-01-01 06:00:00;2023-01-01 06:40:00;Machine 8
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 8
Job 1;2023-01-01 00:21:00;2023-01-01 01:31:00;Machine 3
Job 1;2023-01-01 01:31:00;2023-01-01 02:36:00;Machine 10
Job 1;2023-01-01 02:36:00;2023-01-01 03:40:00;Machine 5
Job 1;2023-01-01 03:40:00;2023-01-01 04:26:00;Machine 2
Job 1;2023-01-01 04:26:00;2023-01-01 05:31:00;Machine 6
Job 1;2023-01-01 05:31:00;2023-01-01 05:56:00;Machine 9
Job 1;2023-01-01 05:56:00;2023-01-01 07:13:00;Machine 1
Job 1;2023-01-01 07:13:00;2023-01-01 08:08:00;Machine 4
Job 1;2023-01-01 08:08:00;2023-01-01 08:23:00;Machine 7
Job 2;2023-01-01 00:00:00;2023-01-01 01:25:00;Machine 3
Job 2;2023-01-01 01:25:00;2023-01-01 02:02:00;Machine 6
Job 2;2023-01-01 02:02:00;2023-01-01 02:42:00;Machine 1
Job 2;2023-01-01 02:42:00;2023-01-01 03:06:00;Machine 4
Job 2;2023-01-01 03:06:00;2023-01-01 03:50:00;Machine 2
Job 2;2023-01-01 03:50:00;2023-01-01 05:13:00;Machine 7
Job 2;2023-01-01 05:13:00;2023-01-01 06:42:00;Machine 5
Job 2;2023-01-01 06:42:00;2023-01-01 07:13:00;Machine 9
Job 2;2023-01-01 07:13:00;2023-01-01 08:37:00;Machine 8
Job 2;2023-01-01 08:37:00;2023-01-01 09:06:00;Machine 10
Job 3;2023-01-01 00:00:00;2023-01-01 01:20:00;Machine 5
Job 3;2023-01-01 01:20:00;2023-01-01 02:37:00;Machine 3
Job 3;2023-01-01 02:37:00;2023-01-01 03:33:00;Machine 8
Job 3;2023-01-01 03:33:00;2023-01-01 03:41:00;Machine 1
Job 3;2023-01-01 03:41:00;2023-01-01 04:11:00;Machine 3
Job 3;2023-01-01 04:11:00;2023-01-01 05:10:00;Machine 6
Job 3;2023-01-01 05:10:00;2023-01-01 05:48:00;Machine 4
Job 3;2023-01-01 05:48:00;2023-01-01 07:08:00;Machine 2
Job 3;2023-01-01 07:08:00;2023-01-01 07:49:00;Machine 10
Job 3;2023-01-01 07:49:00;2023-01-01 09:26:00;Machine 9
Job 4;2023-01-01 00:00:00;2023-01-01 01:31:00;Machine 1
Job 4;2023-01-01 01:31:00;2023-01-01 02:11:00;Machine 7
Job 4;2023-01-01 02:11:00;2023-01-01 03:39:00;Machine 5
Job 4;2023-01-01 03:39:00;2023-01-01 03:56:00;Machine 2
Job 4;2023-01-01 03:56:00;2023-01-01 05:07:00;Machine 3
Job 4;2023-01-01 05:07:00;2023-01-01 05:57:00;Machine 4
Job 4;2023-01-01 05:57:00;2023-01-01 06:56:00;Machine 10
Job 4;2023-01-01 06:56:00;2023-01-01 08:16:00;Machine 9
Job 4;2023-01-01 08:16:00;2023-01-01 09:12:00;Machine 6
Job 4;2023-01-01 09:12:00;2023-01-01 09:19:00;Machine 8
Job 5;2023-01-01 00:00:00;2023-01-01 00:08:00;Machine 8
Job 5;2023-01-01 00:08:00;2023-01-01 00:17:00;Machine 7
Job 5;2023-01-01 00:17:00;2023-01-01 01:15:00;Machine 4
Job 5;2023-01-01 01:15:00;2023-01-01 02:32:00;Machine 6
Job 5;2023-01-01 02:32:00;2023-01-01 03:01:00;Machine 2
Job 5;2023-01-01 03:01:00;2023-01-01 04:37:00;Machine 9
Job 5;2023-01-01 04:37:00;2023-01-01 05:22:00;Machine 1
Job 5;2023-01-01 05:22:00;2023-01-01 05:32:00;Machine 10
Job 5;2023-01-01 05:32:00;2023-01-01 06:26:00;Machine 5
Job 5;2023-01-01 06:26:00;2023-01-01 07:02:00;Machine 8
Job 6;2023-01-01 00:00:00;2023-01-01 01:10:00;Machine 5
Job 6;2023-01-01 01:10:00;2023-01-01 02:42:00;Machine 4
Job 6;2023-01-01 02:42:00;2023-01-01 04:20:00;Machine 2
Job 6;2023-01-01 04:20:00;2023-01-01 05:47:00;Machine 6
Job 6;2023-01-01 05:47:00;2023-01-01 07:26:00;Machine 7
Job 6;2023-01-01 07:26:00;2023-01-01 07:53:00;Machine 8
Job 6;2023-01-01 07:53:00;2023-01-01 09:19:00;Machine 9
Job 6;2023-01-01 09:19:00;2023-01-01 10:55:00;Machine 10
Job 6;2023-01-01 10:55:00;2023-01-01 11:23:00;Machine 1
Job 6;2023-01-01 11:23:00;2023-01-01 12:36:00;Machine 3
Job 7;2023-01-01 00:00:00;2023-01-01 01:35:00;Machine 2
Job 7;2023-01-01 01:35:00;2023-01-01 03:07:00;Machine 3
Job 7;2023-01-01 03:07:00;2023-01-01 04:32:00;Machine 4
Job 7;2023-01-01 04:32:00;2023-01-01 05:24:00;Machine 5
Job 7;2023-01-01 05:24:00;2023-01-01 06:45:00;Machine 7
Job 7;2023-01-01 06:45:00;2023-01-01 07:17:00;Machine 10
Job 7;2023-01-01 07:17:00;2023-01-01 07:56:00;Machine 9
Job 7;2023-01-01 07:56:00;2023-01-01 08:55:00;Machine 1
Job 7;2023-01-01 08:55:00;2023-01-01 09:36:00;Machine 3
Job 7;2023-01-01 09:36:00;2023-01-01 10:32:00;Machine 6
Job 8;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 4
Job 8;2023-01-01 01:00:00;2023-01-01 01:45:00;Machine 5
Job 8;2023-01-01 01:45:00;2023-01-01 03:13:00;Machine 1
Job 8;2023-01-01 03:13:00;2023-01-01 03:25:00;Machine 3
Job 8;2023-01-01 03:25:00;2023-01-01 03:32:00;Machine 2
Job 8;2023-01-01 03:32:00;2023-01-01 03:54:00;Machine 6
