Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 9
Job 0;2023-01-01 00:14:00;2023-01-01 00:52:00;Machine 3
Job 0;2023-01-01 00:52:00;2023-01-01 01:36:00;Machine 8
Job 0;2023-01-01 01:36:00;2023-01-01 02:52:00;Machine 1
Job 0;2023-01-01 02:52:00;2023-01-01 04:29:00;Machine 8
Job 0;2023-01-01 04:29:00;2023-01-01 04:41:00;Machine 4
Job 0;2023-01-01 04:41:00;2023-01-01 05:56:00;Machine 5
Job 0;2023-01-01 05:56:00;2023-01-01 07:02:00;Machine 7
Job 0;2023-01-01 07:02:00;2023-01-01 07:14:00;Machine 10
Job 0;2023-01-01 07:14:00;2023-01-01 07:43:00;Machine 2
Job 1;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 1
Job 1;2023-01-01 00:43:00;2023-01-01 02:08:00;Machine 3
Job 1;2023-01-01 02:08:00;2023-01-01 03:30:00;Machine 4
Job 1;2023-01-01 03:30:00;2023-01-01 04:08:00;Machine 6
Job 1;2023-01-01 04:08:00;2023-01-01 05:06:00;Machine 5
Job 1;2023-01-01 05:06:00;2023-01-01 06:35:00;Machine 10
Job 1;2023-01-01 06:35:00;2023-01-01 08:07:00;Machine 9
Job 1;2023-01-01 08:07:00;2023-01-01 09:34:00;Machine 7
Job 1;2023-01-01 09:34:00;2023-01-01 10:43:00;Machine 8
Job 1;2023-01-01 10:43:00;2023-01-01 12:03:00;Machine 2
Job 10;2023-01-01 00:00:00;2023-01-01 01:17:00;Machine 3
Job 10;2023-01-01 01:17:00;2023-01-01 01:27:00;Machine 5
Job 10;2023-01-01 01:27:00;2023-01-01 02:35:00;Machine 10
Job 10;2023-01-01 02:35:00;2023-01-01 02:52:00;Machine 6
Job 10;2023-01-01 02:52:00;2023-01-01 04:17:00;Machine 8
Job 10;2023-01-01 04:17:00;2023-01-01 05:41:00;Machine 2
Job 10;2023-01-01 05:41:00;2023-01-01 06:01:00;Machine 9
Job 10;2023-01-01 06:01:00;2023-01-01 06:50:00;Machine 7
Job 10;2023-01-01 06:50:00;2023-01-01 08:04:00;Machine 8
Job 10;2023-01-01 08:04:00;2023-01-01 08:38:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 9
Job 11;2023-01-01 00:17:00;2023-01-01 00:24:00;Machine 6
Job 11;2023-01-01 00:24:00;2023-01-01 01:49:00;Machine 2
Job 11;2023-01-01 01:49:00;2023-01-01 02:18:00;Machine 4
Job 11;2023-01-01 02:18:00;2023-01-01 02:35:00;Machine 3
Job 11;2023-01-01 02:35:00;2023-01-01 03:51:00;Machine 5
Job 11;2023-01-01 03:51:00;2023-01-01 04:50:00;Machine 7
Job 11;2023-01-01 04:50:00;2023-01-01 06:01:00;Machine 9
Job 11;2023-01-01 06:01:00;2023-01-01 06:14:00;Machine 10
Job 11;2023-01-01 06:14:00;2023-01-01 07:02:00;Machine 8
Job 12;2023-01-01 00:00:00;2023-01-01 01:27:00;Machine 7
Job 12;2023-01-01 01:27:00;2023-01-01 02:06:00;Machine 5
Job 12;2023-01-01 02:06:00;2023-01-01 02:49:00;Machine 9
Job 12;2023-01-01 02:49:00;2023-01-01 03:00:00;Machine 8
Job 12;2023-01-01 03:00:00;2023-01-01 03:15:00;Machine 3
Job 12;2023-01-01 03:15:00;2023-01-01 03:47:00;Machine 4
Job 12;2023-01-01 03:47:00;2023-01-01 04:51:00;Machine 6
Job 12;2023-01-01 04:51:00;2023-01-01 05:10:00;Machine 1
Job 12;2023-01-01 05:10:00;2023-01-01 05:49:00;Machine 2
Job 12;2023-01-01 05:49:00;2023-01-01 06:05:00;Machine 10
Job 13;2023-01-01 00:00:00;2023-01-01 00:33:00;Machine 6
Job 13;2023-01-01 00:33:00;2023-01-01 02:12:00;Machine 4
Job 13;2023-01-01 02:12:00;2023-01-01 02:44:00;Machine 7
Job 13;2023-01-01 02:44:00;2023-01-01 04:15:00;Machine 5
Job 13;2023-01-01 04:15:00;2023-01-01 05:37:00;Machine 9
Job 13;2023-01-01 05:37:00;2023-01-01 07:09:00;Machine 3
Job 13;2023-01-01 07:09:00;2023-01-01 08:48:00;Machine 1
Job 13;2023-01-01 08:48:00;2023-01-01 09:45:00;Machine 8
Job 13;2023-01-01 09:45:00;2023-01-01 11:08:00;Machine 2
Job 13;2023-01-01 11:08:00;2023-01-01 11:16:00;Machine 1
Job 14;2023-01-01 00:00:00;2023-01-01 01:31:00;Machine 10
Job 14;2023-01-01 01:31:00;2023-01-01 02:10:00;Machine 6
Job 14;2023-01-01 02:10:00;2023-01-01 03:19:00;Machine 3
Job 14;2023-01-01 03:19:00;2023-01-01 03:46:00;Machine 9
Job 14;2023-01-01 03:46:00;2023-01-01 03:53:00;Machine 8
Job 14;2023-01-01 03:53:00;2023-01-01 04:14:00;Machine 7
Job 14;2023-01-01 04:14:00;2023-01-01 04:52:00;Machine 2
Job 14;2023-01-01 04:52:00;2023-01-01 05:54:00;Machine 10
Job 14;2023-01-01 05:54:00;2023-01-01 07:22:00;Machine 4
Job 14;2023-01-01 07:22:00;2023-01-01 08:10:00;Machine 1
Job 15;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 3
Job 15;2023-01-01 01:07:00;2023-01-01 02:27:00;Machine 8
Job 15;2023-01-01 02:27:00;2023-01-01 02:51:00;Machine 4
Job 15;2023-01-01 02:51:00;2023-01-01 04:19:00;Machine 1
Job 15;2023-01-01 04:19:00;2023-01-01 04:37:00;Machine 5
Job 15;2023-01-01 04:37:00;2023-01-01 05:21:00;Machine 2
Job 15;2023-01-01 05:21:00;2023-01-01 06:06:00;Machine 9
Job 15;2023-01-01 06:06:00;2023-01-01 07:10:00;Machine 10
Job 15;2023-01-01 07:10:00;2023-01-01 08:30:00;Machine 6
