Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:06:00;Machine 1
Job 0;2023-01-01 01:06:00;2023-01-01 02:30:00;Machine 3
Job 0;2023-01-01 02:30:00;2023-01-01 02:56:00;Machine 4
Job 0;2023-01-01 02:56:00;2023-01-01 03:25:00;Machine 8
Job 0;2023-01-01 03:25:00;2023-01-01 04:59:00;Machine 8
Job 0;2023-01-01 04:59:00;2023-01-01 06:37:00;Machine 7
Job 0;2023-01-01 06:37:00;2023-01-01 06:44:00;Machine 9
Job 0;2023-01-01 06:44:00;2023-01-01 08:22:00;Machine 6
Job 0;2023-01-01 08:22:00;2023-01-01 09:07:00;Machine 2
Job 0;2023-01-01 09:07:00;2023-01-01 09:50:00;Machine 5
Job 1;2023-01-01 00:00:00;2023-01-01 00:32:00;Machine 4
Job 1;2023-01-01 00:32:00;2023-01-01 02:09:00;Machine 1
Job 1;2023-01-01 02:09:00;2023-01-01 03:04:00;Machine 7
Job 1;2023-01-01 03:04:00;2023-01-01 04:32:00;Machine 3
Job 1;2023-01-01 04:32:00;2023-01-01 06:05:00;Machine 9
Job 1;2023-01-01 06:05:00;2023-01-01 07:33:00;Machine 10
Job 1;2023-01-01 07:33:00;2023-01-01 07:53:00;Machine 2
Job 1;2023-01-01 07:53:00;2023-01-01 08:43:00;Machine 5
Job 1;2023-01-01 08:43:00;2023-01-01 09:00:00;Machine 8
Job 1;2023-01-01 09:00:00;2023-01-01 09:05:00;Machine 6
Job 10;2023-01-01 00:00:00;2023-01-01 00:09:00;Machine 9
Job 10;2023-01-01 00:09:00;2023-01-01 01:35:00;Machine 1
Job 10;2023-01-01 01:35:00;2023-01-01 01:41:00;Machine 10
Job 10;2023-01-01 01:41:00;2023-01-01 02:52:00;Machine 8
Job 10;2023-01-01 02:52:00;2023-01-01 04:29:00;Machine 7
Job 10;2023-01-01 04:29:00;2023-01-01 05:54:00;Machine 6
Job 10;2023-01-01 05:54:00;2023-01-01 06:10:00;Machine 5
Job 10;2023-01-01 06:10:00;2023-01-01 06:52:00;Machine 3
Job 10;2023-01-01 06:52:00;2023-01-01 08:13:00;Machine 8
Job 10;2023-01-01 08:13:00;2023-01-01 09:34:00;Machine 2
Job 11;2023-01-01 00:00:00;2023-01-01 01:12:00;Machine 2
Job 11;2023-01-01 01:12:00;2023-01-01 01:36:00;Machine 4
Job 11;2023-01-01 01:36:00;2023-01-01 02:06:00;Machine 1
Job 11;2023-01-01 02:06:00;2023-01-01 03:02:00;Machine 9
Job 11;2023-01-01 03:02:00;2023-01-01 03:45:00;Machine 3
Job 11;2023-01-01 03:45:00;2023-01-01 04:46:00;Machine 2
Job 11;2023-01-01 04:46:00;2023-01-01 06:08:00;Machine 8
Job 11;2023-01-01 06:08:00;2023-01-01 06:48:00;Machine 7
Job 11;2023-01-01 06:48:00;2023-01-01 07:47:00;Machine 6
Job 11;2023-01-01 07:47:00;2023-01-01 08:30:00;Machine 10
Job 12;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 10
Job 12;2023-01-01 00:43:00;2023-01-01 00:56:00;Machine 2
Job 12;2023-01-01 00:56:00;2023-01-01 02:06:00;Machine 7
Job 12;2023-01-01 02:06:00;2023-01-01 03:39:00;Machine 8
Job 12;2023-01-01 03:39:00;2023-01-01 05:14:00;Machine 1
Job 12;2023-01-01 05:14:00;2023-01-01 05:26:00;Machine 9
Job 12;2023-01-01 05:26:00;2023-01-01 05:41:00;Machine 5
Job 12;2023-01-01 05:41:00;2023-01-01 06:59:00;Machine 3
Job 12;2023-01-01 06:59:00;2023-01-01 08:36:00;Machine 6
Job 12;2023-01-01 08:36:00;2023-01-01 08:50:00;Machine 4
Job 13;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 13;2023-01-01 00:14:00;2023-01-01 00:40:00;Machine 7
Job 13;2023-01-01 00:40:00;2023-01-01 01:51:00;Machine 2
Job 13;2023-01-01 01:51:00;2023-01-01 02:37:00;Machine 4
Job 13;2023-01-01 02:37:00;2023-01-01 03:57:00;Machine 9
Job 13;2023-01-01 03:57:00;2023-01-01 04:28:00;Machine 6
Job 13;2023-01-01 04:28:00;2023-01-01 05:05:00;Machine 5
Job 13;2023-01-01 05:05:00;2023-01-01 05:32:00;Machine 10
Job 13;2023-01-01 05:32:00;2023-01-01 07:04:00;Machine 8
Job 13;2023-01-01 07:04:00;2023-01-01 08:11:00;Machine 3
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 14;2023-01-01 00:12:00;2023-01-01 00:55:00;Machine 1
Job 14;2023-01-01 00:55:00;2023-01-01 02:31:00;Machine 6
Job 14;2023-01-01 02:31:00;2023-01-01 02:38:00;Machine 7
Job 14;2023-01-01 02:38:00;2023-01-01 03:23:00;Machine 4
Job 14;2023-01-01 03:23:00;2023-01-01 03:43:00;Machine 8
Job 14;2023-01-01 03:43:00;2023-01-01 03:56:00;Machine 2
Job 14;2023-01-01 03:56:00;2023-01-01 04:25:00;Machine 10
Job 14;2023-01-01 04:25:00;2023-01-01 05:25:00;Machine 5
Job 14;2023-01-01 05:25:00;2023-01-01 05:58:00;Machine 9
Job 15;2023-01-01 00:00:00;2023-01-01 01:18:00;Machine 2
Job 15;2023-01-01 01:18:00;2023-01-01 02:08:00;Machine 6
