Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 04
0;1;2023-01-01 00:16:00;2023-01-01 00:20:00;16.0;20.0;Machine 00
0;2;2023-01-01 00:14:00;2023-01-01 00:17:00;14.0;17.0;Machine 03
1;0;2023-01-01 00:03:00;2023-01-01 00:08:00;3.0;8.0;Machine 03
1;1;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 02
1;2;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 04
2;0;2023-01-01 00:11:00;2023-01-01 00:13:00;11.0;13.0;Machine 01
2;1;2023-01-01 00:01:00;2023-01-01 00:05:00;1.0;5.0;Machine 01
2;2;2023-01-01 00:05:00;2023-01-01 00:09:00;5.0;9.0;Machine 02
3;0;2023-01-01 00:17:00;2023-01-01 00:19:00;17.0;19.0;Machine 04
3;1;2023-01-01 00:09:00;2023-01-01 00:12:00;9.0;12.0;Machine 00
3;2;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0;5.0;Machine 00
