Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 18:54:00;2023-01-01 22:14:00;1134.0;1334.0;Machine 06
0;1;2023-01-01 13:32:00;2023-01-01 15:42:00;812.0;942.0;Machine 01
0;2;2023-01-01 08:00:00;2023-01-01 10:25:00;480.0;625.0;Machine 02
1;0;2023-01-01 13:28:00;2023-01-01 15:03:00;808.0;903.0;Machine 05
1;1;2023-01-01 12:01:00;2023-01-01 13:28:00;721.0;808.0;Machine 02
1;2;2023-01-01 08:00:00;2023-01-01 11:34:00;480.0;694.0;Machine 00
2;0;2023-01-01 11:27:00;2023-01-01 13:07:00;687.0;787.0;Machine 04
2;1;2023-01-01 09:02:00;2023-01-01 11:27:00;542.0;687.0;Machine 06
2;2;2023-01-01 08:00:00;2023-01-01 09:02:00;480.0;542.0;Machine 01
3;0;2023-01-02 02:12:00;2023-01-02 04:37:00;1572.0;1717.0;Machine 03
3;1;2023-01-01 23:19:00;2023-01-02 02:12:00;1399.0;1572.0;Machine 04
3;2;2023-01-01 22:14:00;2023-01-01 23:19:00;1334.0;1399.0;Machine 01
4;0;2023-01-01 16:49:00;2023-01-01 18:39:00;1009.0;1119.0;Machine 04
4;1;2023-01-01 15:44:00;2023-01-01 16:49:00;944.0;1009.0;Machine 03
4;2;2023-01-01 13:36:00;2023-01-01 15:44:00;816.0;944.0;Machine 00
5;0;2023-01-01 19:07:00;2023-01-01 23:07:00;1147.0;1387.0;Machine 05
5;1;2023-01-01 17:05:00;2023-01-01 19:07:00;1025.0;1147.0;Machine 02
5;2;2023-01-01 08:00:00;2023-01-01 10:34:00;480.0;634.0;Machine 03
