Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:21:00;2023-01-01 00:25:00;21.000000000000014;25.000000000000014;Machine 07
0;1;2023-01-01 00:17:00;2023-01-01 00:21:00;17.000000000000014;21.000000000000014;Machine 04
0;2;2023-01-01 00:00:00;2023-01-01 00:05:00;0.0;5.0;Machine 03
0;3;2023-01-01 00:12:00;2023-01-01 00:17:00;12.999999999999375;16.999999999999375;Machine 02
1;0;2023-01-01 00:32:00;2023-01-01 00:36:00;32.99999999999876;35.99999999999876;Machine 01
1;1;2023-01-01 00:25:00;2023-01-01 00:28:00;25.999999999997524;27.999999999997524;Machine 01
1;2;2023-01-01 00:30:00;2023-01-01 00:33:00;30.999999999998757;32.99999999999876;Machine 04
1;3;2023-01-01 00:22:00;2023-01-01 00:26:00;22.999999999997524;25.999999999997524;Machine 02
2;0;2023-01-01 00:14:00;2023-01-01 00:16:00;14.0;16.0;Machine 01
2;1;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0000000000000462;3.000000000000046;Machine 04
2;2;2023-01-01 00:02:00;2023-01-01 00:05:00;2.999999999999318;4.999999999999318;Machine 02
2;3;2023-01-01 00:01:00;2023-01-01 00:04:00;1.9999999999999827;3.9999999999999827;Machine 05
3;0;2023-01-01 00:09:00;2023-01-01 00:11:00;9.000000000000018;11.000000000000018;Machine 04
3;1;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0;5.0;Machine 06
3;2;2023-01-01 00:06:00;2023-01-01 00:09:00;6.000000000000017;9.000000000000018;Machine 07
3;3;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 07
4;0;2023-01-01 00:13:00;2023-01-01 00:15:00;13.0;15.0;Machine 06
4;1;2023-01-01 00:00:00;2023-01-01 00:03:00;0.0;3.0;Machine 00
4;2;2023-01-01 00:01:00;2023-01-01 00:06:00;1.0;6.0;Machine 01
4;3;2023-01-01 00:06:00;2023-01-01 00:09:00;6.999999999999972;8.999999999999972;Machine 00
5;0;2023-01-01 00:35:00;2023-01-01 00:37:00;35.00000000000006;37.00000000000006;Machine 03
5;1;2023-01-01 00:21:00;2023-01-01 00:25:00;21.0;25.0;Machine 03
5;2;2023-01-01 00:31:00;2023-01-01 00:35:00;31.999999999999968;34.99999999999997;Machine 00
5;3;2023-01-01 00:28:00;2023-01-01 00:32:00;28.999999999999968;31.999999999999968;Machine 05
6;0;2023-01-01 00:31:00;2023-01-01 00:33:00;31.000000000000817;33.00000000000082;Machine 02
6;1;2023-01-01 00:23:00;2023-01-01 00:26:00;23.999999999999968;25.999999999999968;Machine 05
6;2;2023-01-01 00:27:00;2023-01-01 00:31:00;27.0;31.0;Machine 06
6;3;2023-01-01 00:13:00;2023-01-01 00:18:00;13.0;18.0;Machine 03
7;0;2023-01-01 00:48:00;2023-01-01 00:50:00;48.00000000000036;50.00000000000036;Machine 04
7;1;2023-01-01 00:23:00;2023-01-01 00:27:00;23.000000000000032;27.000000000000032;Machine 04
7;2;2023-01-01 00:41:00;2023-01-01 00:44:00;41.00000000000047;44.00000000000047;Machine 02
7;3;2023-01-01 00:44:00;2023-01-01 00:48:00;44.00000000000047;48.00000000000047;Machine 06
8;0;2023-01-01 00:17:00;2023-01-01 00:21:00;17.99999999999997;20.99999999999997;Machine 00
8;1;2023-01-01 00:09:00;2023-01-01 00:11:00;9.0;11.0;Machine 03
8;2;2023-01-01 00:13:00;2023-01-01 00:18:00;13.999999999999972;17.99999999999997;Machine 05
8;3;2023-01-01 00:07:00;2023-01-01 00:11:00;7.999999999999375;10.999999999999375;Machine 02
