0s;-;78.4%;33.00000;153.00000;16;0;33.00000;0;0
0s;-;67.0%;33.00000;100.0000000;0;0;H
0s;-;66.7%;33.00000;99.0000000;0;0;H
0s;-;63.3%;33.00000;90.0000000;0;0;H
0s;-;63.3%;33.00000;90.00000;10;0;33.00000;0;0
0s;-;62.9%;33.00000;89.0000000;0;0;H
0s;-;61.9%;33.88715;89.00000;27;0;33.88715;0;0
0s;-;61.5%;33.88715;88.0000000;0;0;H
0s;-;59.9%;35.31187;88.00000;27;0;35.31187;0;0
0s;-;59.9%;35.31187;88.00000;29;0;35.31187;0;0
0s;-;59.9%;35.31187;88.00000;35;0;35.31187;0;0
0s;-;59.9%;35.31187;88.00000;39;0;35.31187;0;0
0s;-;59.5%;35.66875;88.00000;35;0;35.66875;0;0
0s;-;59.5%;35.66875;88.00000;35;0;35.66875;0;0
0s;-;59.0%;36.06699;88.00000;37;0;36.06699;0;0
0s;-;59.0%;36.08127;88.00000;36;0;36.08127;0;0
0s;-;59.0%;36.10619;88.00000;39;0;36.10619;0;0
0s;-;59.0%;36.10619;88.00000;34;0;36.10619;0;0
0s;-;59.0%;36.10625;88.00000;32;0;36.10625;0;0
0s;-;59.0%;36.10625;88.00000;35;0;36.10625;0;0
0s;-;57.5%;36.10625;85.0000000;0;0;H
0s;-;57.5%;36.11150;85.00000;32;0;36.11150;0;0
0s;-;57.5%;36.11150;85.00000;33;0;36.11150;0;0
0s;-;57.5%;36.12121;85.00000;41;0;36.12121;0;0
0s;-;56.5%;36.12121;83.0000000;0;0;H
0s;-;55.4%;36.12121;81.0000000;0;0;H
0s;-;55.4%;36.12121;81.00000;35;0;36.12121;0;0
0s;-;55.4%;36.12121;81.00000;40;0;36.12121;0;0
0s;-;55.4%;36.12121;81.00000;40;0;36.12121;0;0
0s;-;47.6%;36.13561;69.0000000;0;0;H
0s;-;47.6%;36.13561;69.00000;17;0;36.13561;0;0
0s;-;47.6%;36.13561;69.00000;30;0;36.13561;0;0
0s;-;47.6%;36.13854;69.00000;41;0;36.13854;0;0
0s;-;47.6%;36.18513;69.00000;52;0;36.18513;0;0
0s;-;47.5%;36.20469;69.00000;49;0;36.20469;0;0
0s;-;47.5%;36.20538;69.00000;56;0;36.20538;0;0
0s;-;47.5%;36.20538;69.00000;51;0;36.20538;0;0
0s;-;47.4%;36.27561;69.00000;39;0;36.27561;0;0
0s;-;47.4%;36.27561;69.00000;40;0;36.27561;0;0
0s;-;46.9%;36.60870;69.00000;43;0;36.60870;0;0
0s;-;46.9%;36.60870;69.00000;44;0;36.60870;0;0
0s;-;46.9%;36.60870;69.00000;45;0;36.60870;0;0
0s;-;46.9%;36.60870;69.00000;20;0;36.60870;0;0
0s;-;46.9%;36.60870;69.00000;18;0;36.60870;2;0
0s;0.2;41.0%;38.33055;65.0000000;310;H14491
1s;4.0;27.0%;46.74801;64.0000000;5207;H29048
