0s;-;70.0%;8937.00000;29813.000000;0;0;H
0s;-;67.7%;8937.00000;27634.000000;0;0;H
0s;-;67.2%;8937.00000;27279.000000;0;0;H
0s;-;67.2%;8937.00047;27279.0000;96;0;8937.00047;0;0
0s;-;67.2%;8937.00047;27274.000000;0;0;H
0s;-;67.2%;8942.66369;27274.0000;107;0;8942.66369;0;0
0s;-;67.2%;8942.66374;27274.0000;106;0;8942.66374;0;0
0s;-;67.2%;8957.30408;27274.0000;111;0;8957.30408;0;0
0s;-;67.2%;8957.30408;27269.000000;0;0;H
0s;-;64.8%;8957.30408;25480.000000;0;0;H
0s;-;64.8%;8968.59045;25480.0000;101;0;8968.59045;0;0
0s;-;64.8%;8968.59045;25480.0000;103;0;8968.59045;0;0
0s;-;64.8%;8970.09984;25480.0000;103;0;8970.09984;0;0
0s;-;64.2%;8970.09984;25067.000000;0;0;H
0s;-;64.2%;8970.10023;25067.0000;104;0;8970.10023;0;0
0s;-;64.2%;8970.10023;25067.0000;113;0;8970.10023;0;0
0s;-;64.1%;8970.10023;25018.000000;0;0;H
0s;-;64.1%;8971.00000;25018.0000;107;0;8971.00000;0;0
0s;-;64.1%;8971.00000;25018.0000;107;0;8971.00000;0;0
0s;-;63.5%;8972.00000;24608.000000;0;0;H
0s;-;63.5%;8972.00000;24608.0000;107;0;8972.00000;0;0
0s;-;63.5%;8974.66643;24608.0000;100;0;8974.66643;0;0
0s;-;63.5%;8974.74672;24608.0000;102;0;8974.74672;0;0
0s;-;63.5%;8974.74672;24608.0000;102;0;8974.74672;0;0
0s;-;63.5%;8974.76815;24608.0000;97;0;8974.76815;0;0
0s;-;63.5%;8974.76838;24608.0000;108;0;8974.76838;0;0
0s;-;63.5%;8974.79935;24608.0000;109;0;8974.79935;0;0
0s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
0s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
0s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
0s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
1s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
1s;-;63.5%;8974.80543;24608.0000;109;0;8974.80543;0;0
1s;-;63.5%;8976.95960;24608.0000;109;0;8976.95960;0;0
1s;-;63.5%;8976.95960;24608.0000;109;0;8976.95960;0;0
1s;-;63.5%;8976.95960;24608.0000;109;0;8976.95960;2;0
1s;8.9;61.4%;9004.97819;23329.000000;136;120;H
1s;8.8;60.6%;9004.97819;22881.000000;136;130;H
1s;6.8;60.4%;9004.97819;22721.000000;421;397;H
1s;6.2;60.1%;9004.97819;22563.000000;582;637;H
2s;6.0;59.9%;9004.97819;22464.000000;674;690;H
2s;5.9;58.8%;9004.97819;21883.000000;673;767;H
2s;5.4;58.8%;9004.97819;21879.000000;1300;1649;H
2s;5.4;58.8%;9004.97819;21878.000000;1236;1651;H
2s;5.4;58.8%;9004.97819;21876.000000;1175;1652;H
2s;5.4;58.1%;9004.97819;21501.000000;1116;1652;H
3s;5.3;55.1%;9110.31966;20292.000000;1069;1667;H
3s;5.3;54.9%;9121.50435;20237.000000;1015;1667;H
3s;5.3;54.8%;9125.80837;20207.000000;967;1671;H
3s;5.3;54.8%;9129.38208;20195.000000;920;1674;H
3s;5.3;54.7%;9136.96239;20189.000000;874;1674;H
3s;5.3;54.7%;9139.45494;20183.000000;832;1678;H
3s;5.3;54.7%;9141.83724;20177.000000;791;1680;H
4s;5.3;54.4%;9195.72898;20171.000000;754;1685;H
4s;5.3;54.2%;9237.66022;20165.000000;717;1687;H
4s;5.3;53.8%;9305.47047;20159.000000;683;1691;H
4s;5.3;53.4%;9392.86996;20153.000000;650;1694;H
4s;5.2;52.1%;9392.86996;19629.000000;617;1695;H
5s;5.2;51.8%;9464.02105;19629.0000;132;34;13502.0000;619;1698
5s;5.2;49.8%;9475.84826;18884.000000;589;1701;H
5s;5.2;48.9%;9519.84629;18616.000000;561;1704;H
7s;9.5;48.0%;9557.51494;18367.000000;642;1846;H
7s;9.5;47.2%;9557.51494;18107.000000;609;1861;H
7s;9.7;45.9%;9557.51494;17676.000000;650;1897;H
8s;10.1;45.9%;9557.51494;17671.000000;663;1992;H
10s;9.7;45.9%;9557.51494;17671.0000;67;36;11087.3175;9048;14756
10s;9.7;45.8%;9557.51494;17644.000000;9098;H15474
13s;9.8;45.7%;9557.51494;17612.000000;17360;H28748
16s;9.8;45.7%;9557.51494;17612.0000;57;infeasible;18713;31270
16s;9.8;45.7%;9557.51494;17603.000000;18706;H31273
16s;9.8;44.8%;9557.51494;17320.000000;18315;H31280
16s;9.8;44.2%;9557.51494;17143.000000;18034;H31283
16s;9.8;44.0%;9557.51494;17071.000000;17916;H31287
21s;10.0;44.0%;9557.51494;17071.0000;109;57;16613.8535;24706;42630
25s;10.0;44.0%;9557.51494;17071.0000;144;58;16640.7325;24741;42682
27s;10.0;40.5%;10053.3705;16896.000000;23513;H42699
30s;10.0;38.4%;10399.7929;16896.0000;151;32;10399.7929;23524;42716
35s;10.0;36.7%;10700.4713;16896.0000;184;59;15291.0000;23548;42752
40s;10.0;35.9%;10824.3784;16896.0000;154;60;15771.4258;23568;42781
45s;10.0;35.6%;10873.8072;16896.0000;162;56;13902.7954;23586;42808
50s;10.0;35.5%;10894.9769;16896.0000;152;39;11104.5968;23604;42836
55s;10.0;35.4%;10916.0000;16896.0000;196;44;10916.0000;23633;42879
60s;10.6;35.4%;10916.0000;16896.0000;139;41;10916.0000;23662;42920
65s;10.6;35.4%;10916.0000;16896.0000;152;37;10916.0000;23687;42957
70s;10.5;35.4%;10916.0000;16896.0000;158;39;10916.0000;23708;42989
75s;10.8;35.4%;10916.0000;16896.0000;152;63;15615.0000;23738;43032
80s;10.8;35.4%;10916.0000;16896.0000;159;53;15811.8571;23753;43055
85s;10.8;35.4%;10916.0000;16896.0000;179;43;15017.2972;23782;43098
90s;11.2;35.4%;10916.0000;16896.0000;95;68;10916.0000;24912;45546
95s;12.1;35.4%;10916.0000;16896.0000;97;81;10916.0000;34297;76613
100s;12.0;35.4%;10916.0000;16896.0000;68;81;11424.3601;43672;108765
105s;11.8;35.4%;10916.0000;16896.0000;45;90;15274.9809;63106;146179
110s;11.7;35.4%;10916.0000;16896.0000;89;infeasible;84115;183250
115s;11.6;35.4%;10916.0000;16896.0000;105;infeasible;105969;221176
120s;11.5;35.4%;10916.0000;16896.0000;43;95;15328.6271;129264;261116
125s;11.4;35.4%;10916.0000;16896.0000;93;infeasible;149007;296060
130s;11.4;35.4%;10916.0000;16896.0000;85;79;11551.9544;168175;327298
135s;11.3;35.4%;10916.0000;16896.0000;85;90;11393.0394;189909;366236
140s;11.3;35.4%;10916.0000;16896.0000;37;114;16502.9867;211459;406268
145s;11.2;35.4%;10916.0000;16896.0000;85;83;11008.1404;232192;443320
150s;11.2;35.4%;10916.0000;16896.0000;58;94;14948.1575;254082;481761
155s;11.1;35.4%;10916.0000;16896.0000;107;cutoff;273618;517999
160s;11.1;35.4%;10916.0000;16896.0000;80;84;15320.8767;293992;556124
