0s;-;68.5%;11180.0000;35446.000000;0;0;H
0s;-;68.5%;11180.0000;35446.0000;135;0;11180.0000;0;0
1s;-;68.3%;11227.1677;35446.0000;154;0;11227.1677;0;0
1s;-;68.3%;11236.8028;35446.0000;165;0;11236.8028;0;0
1s;-;68.3%;11236.8028;35446.0000;166;0;11236.8028;0;0
1s;-;68.3%;11236.8028;35446.0000;164;0;11236.8028;0;0
1s;-;68.3%;11236.8028;35446.0000;162;0;11236.8028;0;0
1s;-;68.3%;11249.7302;35446.0000;158;0;11249.7302;0;0
1s;-;68.3%;11252.7237;35446.0000;161;0;11252.7237;0;0
1s;-;68.3%;11252.7237;35446.0000;165;0;11252.7237;0;0
1s;-;68.2%;11260.0667;35446.0000;149;0;11260.0667;0;0
1s;-;68.2%;11264.2244;35446.0000;156;0;11264.2244;0;0
1s;-;68.2%;11264.3686;35446.0000;160;0;11264.3686;0;0
1s;-;68.2%;11264.3686;35446.0000;155;0;11264.3686;0;0
1s;-;68.2%;11265.0652;35446.0000;151;0;11265.0652;0;0
2s;-;67.0%;11265.0652;34154.000000;0;0;H
2s;-;67.0%;11265.2241;34154.0000;148;0;11265.2241;0;0
2s;-;67.0%;11265.5784;34154.0000;151;0;11265.5784;0;0
2s;-;67.0%;11265.5784;34154.0000;149;0;11265.5784;0;0
2s;-;67.0%;11267.7194;34154.0000;148;0;11267.7194;0;0
2s;-;67.0%;11267.7723;34154.0000;148;0;11267.7723;0;0
2s;-;67.0%;11267.7723;34154.0000;150;0;11267.7723;0;0
2s;-;67.0%;11267.8000;34154.0000;150;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;149;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;151;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;150;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;149;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;151;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;148;0;11267.8000;0;0
2s;-;67.0%;11267.8000;34154.0000;145;0;11267.8000;0;0
2s;-;67.0%;11267.8130;34154.0000;134;0;11267.8130;2;0
3s;10.1;66.9%;11281.5045;34098.000000;423;398;H
3s;10.1;66.9%;11281.5045;34090.000000;423;408;H
3s;10.1;66.9%;11281.5045;34088.000000;423;419;H
3s;8.8;64.5%;11295.3099;31814.000000;577;582;H
3s;8.5;62.9%;11295.3099;30468.000000;665;695;H
5s;7.1;61.7%;11445.6596;29871.000000;1273;1672;H
6s;7.0;60.2%;11535.3901;28999.000000;1220;1690;H
7s;7.0;58.7%;11626.1449;28117.000000;1161;1695;H
10s;13.8;58.1%;11786.3435;28117.0000;136;52;14425.0000;1192;1740
14s;13.9;58.0%;11786.3435;28041.000000;1322;2016;H
14s;14.0;56.9%;11786.3435;27340.000000;1265;2018;H
15s;14.0;56.9%;11786.3435;27340.0000;162;38;11961.9183;1316;2025
24s;16.0;56.9%;11786.3435;27340.0000;110;39;12858.8203;6293;9719
24s;16.0;55.6%;11786.3435;26574.000000;6231;9729;H
25s;16.0;55.6%;11786.3435;26574.0000;71;cutoff;7340;10960
25s;16.0;55.6%;11786.3435;26542.000000;7329;H10979
26s;15.8;55.6%;11786.3435;26540.000000;9814;H13707
27s;15.8;55.6%;11786.3435;26531.000000;10627;H14999
30s;15.6;55.6%;11786.3435;26531.0000;78;infeasible;15399;20428
32s;15.5;55.5%;11798.3996;26529.000000;18586;H25580
34s;15.3;55.4%;11819.2606;26527.000000;22037;H30350
35s;15.4;55.4%;11823.9019;26527.0000;146;35;11840.8994;23238;31114
35s;15.3;55.4%;11830.9443;26516.000000;24092;H32977
36s;15.2;55.4%;11837.2769;26514.000000;26395;H35245
45s;15.2;54.9%;11850.9338;26262.000000;29183;H41081
50s;15.2;54.9%;11850.9338;26262.0000;172;59;20084.6934;29211;41122
55s;15.2;54.9%;11850.9338;26262.0000;178;53;17499.5415;29235;41159
60s;15.1;52.5%;12474.4093;26262.0000;185;85;19199.8036;29263;41200
65s;15.1;51.2%;12822.5158;26262.0000;192;52;17077.2590;29278;41223
70s;15.1;50.4%;13022.0639;26262.0000;178;88;21768.3409;29292;41244
75s;15.1;49.8%;13178.1251;26262.0000;194;39;13178.1251;29307;41266
80s;15.1;49.3%;13319.0827;26262.0000;193;80;25212.6373;29321;41287
84s;15.1;48.9%;13421.6941;26247.000000;27864;H41308
85s;15.1;48.8%;13425.8495;26247.0000;197;61;18999.3890;27865;41310
87s;15.1;48.4%;13463.4594;26104.000000;26471;H41315
90s;15.1;48.2%;13528.3717;26104.0000;196;70;22554.3536;26481;41330
95s;15.1;47.8%;13614.8517;26104.0000;193;82;22715.2334;26494;41349
100s;16.8;47.7%;13651.0903;26104.0000;182;49;13651.0903;26660;41554
105s;17.5;47.7%;13651.0903;26104.0000;72;94;20232.9476;27898;44186
110s;18.7;47.7%;13651.0903;26104.0000;86;78;21711.1890;30607;50141
115s;19.2;47.7%;13651.0903;26104.0000;157;49;13651.0903;32025;54697
120s;19.5;47.7%;13651.0903;26104.0000;181;55;13651.0903;34274;58963
125s;20.0;47.7%;13651.0903;26104.0000;118;63;16095.3315;36740;63726
131s;20.1;47.7%;13651.0903;26104.0000;102;64;16907.8118;38142;67929
