0s;-;100%;0.00000;179.0000000;0;0;H
0s;-;100%;0.00000;178.0000000;0;0;H
0s;-;100%;0.00000;176.0000000;0;0;H
0s;-;100%;0.00000;176.00000;29;0;0.00000;0;0
0s;-;100%;0.00000;175.0000000;0;0;H
0s;-;100%;0.00000;175.00000;40;0;0.00000;0;0
0s;-;100%;0.00000;175.00000;39;0;0.00000;0;0
0s;-;100%;0.00000;175.00000;8;0;0.00000;0;0
0s;-;100%;0.00000;174.0000000;0;0;H
0s;-;100%;0.00000;152.0000000;0;0;H
0s;-;100%;0.00000;152.00000;21;0;0.00000;0;0
0s;-;100%;0.00000;152.00000;3;0;0.00000;0;0
0s;-;100%;0.00000;145.0000000;0;0;H
0s;-;100%;0.00000;145.00000;11;0;0.00000;0;0
0s;-;100%;0.00000;129.0000000;0;0;H
0s;-;100%;0.00000;129.00000;4;0;0.00000;0;0
0s;-;100%;0.00000;129.00000;12;0;0.00000;0;0
0s;-;100%;0.00000;124.0000000;0;0;H
0s;-;100%;0.00000;117.0000000;0;0;H
0s;-;100%;0.00000;111.0000000;0;0;H
0s;-;100%;0.00000;111.00000;3;0;0.00000;0;0
0s;-;100%;0.00000;111.00000;3;0;0.00000;0;0
0s;-;100%;0.00000;111.00000;3;0;0.00000;2;0
1s;13.9;100%;0.00000;108.0000000;284;707;H
1s;12.4;100%;0.00000;98.0000000;284;797;H
1s;6.7;100%;0.00000;94.0000000;345;1583;H
1s;4.5;100%;0.00000;93.0000000;358;2367;H
1s;4.1;100%;0.00000;90.0000000;358;2637;H
2s;0.8;97.8%;2.00000;89.0000000;382;H14937
5s;2.4;97.8%;2.00000;89.00000;29;31;3.00000;508;15101
5s;2.4;97.7%;2.00000;87.0000000;536;H15168
5s;2.4;97.6%;2.00000;84.0000000;515;H15171
6s;2.5;97.6%;2.00000;82.0000000;573;H15335
6s;2.6;97.5%;2.00000;80.0000000;553;H15341
7s;2.6;97.3%;2.00000;73.0000000;560;H15351
9s;6.6;97.1%;2.00000;70.0000000;8779;H29543
10s;6.6;97.1%;2.00000;70.00000;60;infeasible;9056;29557
15s;8.3;97.1%;2.00000;70.00000;23;40;15.00000;26449;60628
20s;9.0;97.1%;2.00000;70.00000;17;54;67.00000;44994;93560
25s;9.2;97.1%;2.00000;70.00000;90;infeasible;68008;141866
30s;9.4;97.1%;2.00000;70.00000;16;65;44.00000;86276;174367
32s;9.4;97.1%;2.00000;68.0000000;86;97403;*200605
33s;9.4;97.0%;2.00000;67.0000000;98013;H204486
35s;9.4;97.0%;2.00000;67.00000;35;53;25.00000;107748;216896
38s;9.5;96.8%;2.00000;63.0000000;112261;H244339
40s;9.5;96.8%;2.00000;63.00000;27;60;58.00000;124540;263635
45s;9.6;96.8%;2.00000;63.00000;25;61;24.00000;144217;308464
46s;9.6;96.6%;2.00000;59.0000000;136634;H312071
50s;9.7;96.6%;2.00000;59.00000;32;52;36.00000;149334;339346
55s;9.7;96.6%;2.00000;59.00000;29;55;54.00000;168438;373693
60s;9.7;96.6%;2.00000;59.00000;27;45;33.00000;183809;415031
65s;9.8;96.6%;2.00000;59.00000;24;47;35.00000;197033;444507
70s;9.8;96.6%;2.00000;59.00000;65;infeasible;215373;484837
75s;9.8;96.6%;2.00000;59.00000;29;41;21.00000;235455;522974
80s;9.8;96.6%;2.00000;59.00000;31;50;13.00000;253820;570275
86s;9.8;96.6%;2.00000;59.00000;67;infeasible;273523;614536
90s;9.9;96.6%;2.00000;59.00000;26;50;53.00000;280889;628091
95s;9.9;96.6%;2.00000;59.00000;22;64;55.00000;295557;663561
100s;9.9;96.6%;2.01081;59.00000;39;50;21.01081;312244;698035
105s;9.8;96.5%;2.05263;59.00000;64;infeasible;333364;749525
110s;9.7;95.8%;2.50000;59.00000;33;55;22.00000;348425;784531
115s;9.8;94.9%;3.00000;59.00000;20;61;50.00000;358717;801934
120s;9.6;94.9%;3.00000;59.00000;32;56;8.00000;387553;874721
125s;9.5;94.9%;3.00000;59.00000;27;56;42.00000;419906;945007
130s;9.4;94.9%;3.00000;59.00000;29;66;40.01600;452305;1015058
135s;9.3;94.9%;3.00000;59.00000;22;62;57.00000;482859;1083238
140s;9.3;94.9%;3.00000;59.00000;15;55;55.00000;513312;1152038
145s;9.3;94.9%;3.00000;59.00000;31;62;53.11765;541798;1215929
150s;9.2;94.9%;3.00000;59.00000;44;57;56.13499;568127;1280737
155s;9.2;94.9%;3.00000;59.00000;39;60;45.03421;595404;1344983
160s;9.2;94.9%;3.00000;59.00000;30;52;35.00000;621237;1406475
165s;9.1;94.9%;3.00000;59.00000;29;58;23.00000;645998;1469177
170s;9.1;94.9%;3.00000;59.00000;62;cutoff;672319;1530933
175s;9.0;94.8%;3.03980;59.00000;36;56;13.10945;701764;1593758
180s;9.0;93.2%;4.00000;59.00000;28;49;17.00000;727121;1656093
185s;8.9;93.2%;4.00000;59.00000;18;47;40.00000;754701;1717894
190s;8.9;93.2%;4.00000;59.00000;65;infeasible;781223;1777838
195s;8.8;93.2%;4.00000;59.00000;70;infeasible;808458;1834633
200s;8.8;93.2%;4.00000;59.00000;24;58;35.00000;838705;1894525
205s;8.7;93.2%;4.00000;59.00000;23;64;53.00000;864888;1954486
210s;8.7;93.2%;4.00000;59.00000;37;50;4.00000;890489;2010441
215s;8.7;93.2%;4.00000;59.00000;41;57;28.00000;914787;2067923
220s;8.7;93.2%;4.00000;59.00000;76;infeasible;932588;2107902
225s;8.6;93.2%;4.00000;59.00000;43;53;5.00000;956609;2164059
231s;8.6;93.2%;4.00000;59.00000;25;54;31.00000;974225;2205644
235s;8.6;93.2%;4.00000;59.00000;32;53;30.00000;991739;2244324
240s;8.6;93.2%;4.00000;59.00000;27;60;41.00000;1007329;2287491
245s;8.6;93.2%;4.00000;59.00000;26;53;36.00000;1024942;2325950
250s;8.6;93.2%;4.00000;59.00000;22;42;45.00000;1043136;2369452
255s;8.6;93.2%;4.00000;59.00000;27;64;34.00000;1064739;2415657
260s;8.6;93.2%;4.00000;59.00000;68;infeasible;1076032;2439211
266s;8.5;93.2%;4.00000;59.00000;18;64;54.00000;1093490;2482161
270s;8.5;93.2%;4.00029;59.00000;19;70;57.00000;1094587;2485990
275s;8.6;93.1%;4.05556;59.00000;11;78;44.00000;1103548;2508632
280s;8.5;92.4%;4.50000;59.00000;25;63;47.00000;1118869;2544752
285s;8.5;91.5%;5.00000;59.00000;54;infeasible;1141334;2592066
290s;8.5;91.5%;5.00000;59.00000;61;infeasible;1166935;2649962
295s;8.5;91.5%;5.00000;59.00000;30;59;22.00000;1189770;2701284
300s;8.4;91.5%;5.00000;59.00000;70;infeasible;1210803;2755158
305s;8.4;91.5%;5.00000;59.00000;23;63;50.06849;1233213;2808278
310s;8.4;91.5%;5.00000;59.00000;24;56;37.00000;1252729;2856932
315s;8.4;91.5%;5.00000;59.00000;15;63;58.00000;1272774;2906057
