0s;-;76.1%;64.00000;268.00000;51;0;64.00000;0;0
0s;-;76.0%;64.00000;267.0000000;0;0;H
0s;-;72.9%;64.00000;236.0000000;0;0;H
0s;-;72.6%;64.00000;234.0000000;0;0;H
0s;-;70.9%;64.00000;220.0000000;0;0;H
0s;-;70.9%;64.00000;220.00000;25;0;64.00000;0;0
0s;-;70.3%;65.27306;220.00000;65;0;65.27306;0;0
0s;-;69.6%;65.27306;215.0000000;0;0;H
0s;-;68.9%;66.93626;215.00000;55;0;66.93626;0;0
0s;-;68.7%;66.93626;214.0000000;0;0;H
0s;-;68.6%;67.17330;214.00000;68;0;67.17330;0;0
0s;-;68.6%;67.17330;214.00000;67;0;67.17330;0;0
0s;-;64.3%;67.17330;188.0000000;0;0;H
0s;-;63.8%;68.02874;188.00000;72;0;68.02874;0;0
0s;-;63.7%;68.18479;188.00000;82;0;68.18479;0;0
0s;-;63.7%;68.18479;188.00000;84;0;68.18479;0;0
0s;-;63.4%;68.82071;188.00000;93;0;68.82071;0;0
0s;-;63.4%;68.82071;188.00000;95;0;68.82071;0;0
0s;-;61.6%;68.82071;179.0000000;0;0;H
0s;-;61.6%;68.82251;179.00000;98;0;68.82251;0;0
0s;-;61.6%;68.82251;179.00000;84;0;68.82251;0;0
0s;-;61.6%;68.82251;179.00000;97;0;68.82251;0;0
0s;-;61.6%;68.82251;179.00000;92;0;68.82251;0;0
0s;-;61.5%;68.83587;179.00000;62;0;68.83587;0;0
0s;-;61.5%;68.83587;179.00000;88;0;68.83587;0;0
0s;-;61.5%;68.93179;179.00000;86;0;68.93179;0;0
0s;-;61.5%;68.93179;179.00000;93;0;68.93179;0;0
0s;-;61.5%;68.94348;179.00000;84;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;86;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;87;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;89;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;58;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;73;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;61;0;68.94348;0;0
0s;-;61.5%;68.94348;179.00000;42;0;68.94348;0;0
0s;-;61.3%;69.32644;179.00000;41;0;69.32644;2;0
2s;0.7;57.3%;71.77489;168.0000000;746;H15965
4s;0.8;56.2%;72.78830;166.0000000;818;H16113
4s;0.9;53.9%;72.78830;158.0000000;844;H16168
4s;1.0;53.6%;72.78830;157.0000000;804;H16186
4s;1.1;53.3%;72.78830;156.0000000;822;H16272
5s;3.8;52.6%;73.88439;156.00000;48;56;95.12382;3537;20656
11s;8.4;51.3%;75.89707;156.00000;42;44;88.37897;16207;41699
15s;8.4;51.3%;75.98126;156.00000;107;70;106.99185;16241;41750
20s;10.6;50.4%;77.40802;156.00000;58;58;92.22985;18094;47280
25s;12.1;49.8%;78.34677;156.00000;112;53;80.05683;20214;54485
30s;13.7;49.1%;79.40274;156.00000;87;52;80.84889;23484;66541
35s;14.8;48.5%;80.27620;156.00000;61;51;116.21782;26348;77421
40s;15.3;48.2%;80.77779;156.00000;49;63;108.93065;29436;88186
45s;15.9;47.9%;81.30236;156.00000;68;cutoff;35849;100172
50s;16.3;47.6%;81.78408;156.00000;95;57;82.22387;43650;113178
55s;16.5;47.4%;82.12015;156.00000;56;60;111.69412;49271;122959
60s;16.7;47.2%;82.44351;156.00000;33;60;149.05718;55609;134725
65s;16.9;47.0%;82.71292;156.00000;86;54;105.17566;62027;145769
70s;17.1;46.8%;82.99191;156.00000;88;60;87.73337;68580;157100
75s;17.3;46.7%;83.19167;156.00000;88;57;88.47012;74153;167174
80s;17.4;46.6%;83.36852;156.00000;96;58;86.66186;79331;175805
85s;17.5;46.4%;83.55641;156.00000;93;56;110.25456;84665;185852
90s;17.6;46.3%;83.70809;156.00000;74;56;112.38740;89340;194477
95s;17.7;46.3%;83.82881;156.00000;47;75;111.75000;93966;202601
100s;17.7;46.2%;83.93325;156.00000;21;77;151.00000;98499;210857
106s;17.7;46.1%;84.03578;156.00000;61;59;98.85538;103197;218855
110s;17.7;46.1%;84.13481;156.00000;81;cutoff;107006;225626
120s;17.8;46.0%;84.26283;156.00000;82;61;84.76304;110892;234036
125s;17.8;45.9%;84.33073;156.00000;91;60;87.14942;113716;238463
130s;17.8;45.9%;84.42317;156.00000;82;62;87.52349;117259;244663
135s;17.9;45.8%;84.51983;156.00000;24;65;148.00000;120718;251730
140s;17.9;45.8%;84.60548;156.00000;69;64;109.17597;124579;258590
145s;17.9;45.7%;84.68672;156.00000;82;62;96.20271;127948;265244
150s;17.9;45.7%;84.77089;156.00000;49;69;110.06838;131840;271859
155s;18.0;45.6%;84.83687;156.00000;76;58;100.97799;135564;278713
160s;18.0;45.6%;84.92308;156.00000;86;61;89.25614;139377;285388
166s;18.0;45.5%;85.00455;156.00000;86;53;116.80714;143085;292591
171s;18.0;45.5%;85.07845;156.00000;86;62;89.88630;146928;299448
