0s;-;100%;0.00000;13313.000000;0;0;H
0s;-;100%;0.00000;13059.000000;0;0;H
0s;-;100%;0.00000;13057.000000;0;0;H
0s;-;100%;0.00000;8532.0000000;0;0;H
0s;-;100%;0.00000;8332.0000000;0;0;H
0s;-;100%;0.00000;8332.00000;38;0;0.00000;0;0
0s;-;100%;0.00000;8314.0000000;0;0;H
0s;-;100%;0.00000;8314.00000;48;0;0.00000;0;0
0s;-;100%;0.00000;8314.00000;29;0;0.00000;0;0
0s;-;100%;0.00000;8314.00000;39;0;0.00000;0;0
0s;-;92.4%;630.42564;8314.00000;55;0;630.42564;0;0
0s;-;80.6%;1613.20833;8314.00000;39;0;1613.20833;0;0
0s;-;79.1%;1736.29853;8314.00000;59;0;1736.29853;0;0
0s;-;79.1%;1736.29853;8314.00000;61;0;1736.29853;0;0
0s;-;69.8%;2507.20694;8314.00000;59;0;2507.20694;0;0
0s;-;69.8%;2508.84306;8314.00000;64;0;2508.84306;0;0
0s;-;69.8%;2514.01999;8314.00000;52;0;2514.01999;0;0
0s;-;69.8%;2514.01999;8314.00000;55;0;2514.01999;0;0
0s;-;69.8%;2514.24482;8314.00000;65;0;2514.24482;0;0
0s;-;69.8%;2514.24482;8314.00000;65;0;2514.24482;0;0
0s;-;67.2%;2514.24482;7674.0000000;0;0;H
0s;-;67.2%;2514.24482;7674.00000;64;0;2514.24482;0;0
0s;-;67.2%;2514.24482;7674.00000;61;0;2514.24482;0;0
0s;-;67.2%;2515.00000;7674.00000;63;0;2515.00000;2;0
0s;22.4;66.8%;2544.40995;7672.0000000;29;30;H
0s;16.5;63.9%;2544.40995;7043.0000000;51;62;H
0s;15.7;61.4%;2544.40995;6591.0000000;60;85;H
0s;12.8;61.1%;2544.40995;6543.0000000;87;139;H
1s;7.0;60.9%;2545.91022;6506.0000000;384;599;H
1s;7.0;57.9%;2545.91022;6043.0000000;384;601;H
1s;7.0;57.1%;2545.91022;5935.0000000;490;752;H
1s;6.5;55.2%;2595.29888;5789.0000000;925;1726;H
5s;13.9;53.0%;2723.00000;5789.00000;96;37;3059.29575;1069;1922
5s;13.9;52.1%;2723.00000;5682.0000000;1015;1936;H
10s;12.7;47.1%;3008.28452;5682.00000;55;47;4301.70510;6086;14717
15s;12.9;45.4%;3104.73709;5682.00000;48;48;5354.00000;9828;23783
22s;12.4;43.3%;3219.63711;5682.00000;55;48;3878.78492;16039;40103
26s;12.4;43.2%;3229.47302;5682.00000;14;50;4707.00000;17474;42181
30s;12.7;42.1%;3287.93798;5682.00000;73;47;3632.29843;20298;50398
35s;12.7;40.9%;3359.00000;5682.00000;54;52;4543.00000;24944;64624
