0s;-;100%;0.00000;3981.0000000;0;0;H
0s;-;100%;0.00000;3708.0000000;0;0;H
0s;-;100%;0.00000;3555.0000000;0;0;H
0s;-;100%;0.00000;3546.0000000;0;0;H
0s;-;76.4%;837.64594;3546.00000;21;0;837.64594;0;0
0s;-;68.2%;1127.62500;3546.00000;22;0;1127.62500;0;0
0s;-;68.2%;1127.62500;3546.00000;19;0;1127.62500;0;0
0s;-;41.7%;2069.01143;3546.00000;21;0;2069.01143;0;0
0s;-;40.7%;2069.01143;3488.0000000;0;0;H
0s;-;40.4%;2079.01143;3488.00000;12;0;2079.01143;0;0
0s;-;32.4%;2359.00000;3488.00000;16;0;2359.00000;0;0
0s;-;32.4%;2359.00000;3488.00000;13;0;2359.00000;0;0
0s;-;32.4%;2359.00000;3488.00000;16;0;2359.00000;0;0
0s;-;31.4%;2359.00000;3440.0000000;0;0;H
0s;-;31.4%;2359.00000;3440.00000;19;0;2359.00000;0;0
0s;-;30.3%;2368.00000;3398.0000000;0;0;H
0s;-;30.3%;2368.00000;3398.00000;20;0;2368.00000;0;0
0s;-;18.7%;2368.00000;2914.0000000;0;0;H
0s;-;18.7%;2368.00000;2914.00000;20;0;2368.00000;0;0
0s;-;18.3%;2381.00000;2914.00000;23;0;2381.00000;0;0
0s;-;17.5%;2404.00000;2914.00000;21;0;2404.00000;0;0
0s;-;15.7%;2457.00000;2914.00000;21;0;2457.00000;0;0
0s;-;15.7%;2457.00000;2914.00000;17;0;2457.00000;2;0
5s;0.0;2.57%;2839.00000;2914.00000;1;134875;2839.00000;4;536964
10s;0.0;2.57%;2839.00000;2914.00000;1;251629;2839.00000;4;1005993
15s;0.0;2.57%;2839.00000;2914.00000;1;340872;2839.00000;4;1362965
20s;0.0;2.57%;2839.00000;2914.00000;1;414690;2839.00000;4;1656192
25s;0.0;2.57%;2839.00000;2914.00000;1;481782;2839.00000;4;1925263
30s;0.0;2.57%;2839.00000;2914.00000;1;542843;2839.00000;4;2168836
35s;0.0;2.57%;2839.00000;2914.00000;1;599207;2839.00000;4;2394292
40s;0.0;2.57%;2839.00000;2914.00000;1;652887;2839.00000;4;2609012
45s;0.0;2.57%;2839.00000;2914.00000;1;701870;2839.00000;4;2804944
50s;0.0;2.57%;2839.00000;2914.00000;1;749511;2839.00000;4;2995508
55s;0.0;2.57%;2839.00000;2914.00000;1;791784;2839.00000;4;3165942
60s;0.0;2.57%;2839.00000;2914.00000;1;834057;2839.00000;4;3335034
65s;0.0;2.57%;2839.00000;2914.00000;1;875659;2839.00000;4;3501442
70s;0.0;2.57%;2839.00000;2914.00000;1;913906;2839.00000;4;3654430
75s;0.0;2.57%;2839.00000;2914.00000;1;952824;2839.00000;4;3810102
80s;0.0;2.57%;2839.00000;2914.00000;1;988387;2839.00000;4;3951683
85s;0.0;2.57%;2839.00000;2914.00000;1;1024621;2839.00000;4;4096619
90s;0.0;2.57%;2839.00000;2914.00000;1;1058171;2839.00000;4;4230819
95s;0.0;2.57%;2839.00000;2914.00000;1;1091721;2839.00000;4;4365019
100s;0.0;2.57%;2839.00000;2914.00000;1;1125271;2839.00000;4;4499219
105s;0.0;2.57%;2839.00000;2914.00000;1;1157479;2839.00000;4;4628051
110s;0.0;2.57%;2839.00000;2914.00000;1;1187674;2839.00000;4;4748831
115s;0.0;2.57%;2839.00000;2914.00000;1;1218540;2839.00000;4;4872295
120s;0.0;2.57%;2839.00000;2914.00000;1;1248735;2839.00000;4;4993075
125s;0.0;2.57%;2839.00000;2914.00000;1;1277588;2839.00000;4;5108487
130s;0.0;2.57%;2839.00000;2914.00000;1;1305770;2839.00000;4;5221215
135s;0.0;2.57%;2839.00000;2914.00000;1;1333281;2839.00000;4;5331259
140s;0.0;2.57%;2839.00000;2914.00000;1;1361463;2839.00000;4;5443987
145s;0.0;2.57%;2839.00000;2914.00000;1;1387632;2839.00000;4;5547992
150s;0.0;2.57%;2839.00000;2914.00000;1;1414472;2839.00000;4;5655352
155s;0.0;2.57%;2839.00000;2914.00000;1;1439970;2839.00000;4;5757344
160s;0.0;2.57%;2839.00000;2914.00000;1;1466810;2839.00000;4;5864704
165s;0.0;2.57%;2839.00000;2914.00000;1;1490295;2839.00000;4;5957973
170s;0.0;2.57%;2839.00000;2914.00000;1;1515122;2839.00000;4;6059294
175s;0.0;2.57%;2839.00000;2914.00000;1;1539278;2839.00000;4;6155918
180s;0.0;2.57%;2839.00000;2914.00000;1;1563434;2839.00000;4;6252542
185s;0.0;2.57%;2839.00000;2914.00000;1;1586248;2839.00000;4;6343798
190s;0.0;2.57%;2839.00000;2914.00000;1;1609062;2839.00000;4;6435054
195s;0.0;2.57%;2839.00000;2914.00000;1;1633218;2839.00000;4;6531678
200s;0.0;2.57%;2839.00000;2914.00000;1;1655361;2839.00000;4;6619579
205s;0.0;2.57%;2839.00000;2914.00000;1;1678175;2839.00000;4;6710835
210s;0.0;2.57%;2839.00000;2914.00000;1;1700989;2839.00000;4;6802091
215s;0.0;2.57%;2839.00000;2914.00000;1;1722461;2839.00000;4;6887979
220s;0.0;2.57%;2839.00000;2914.00000;1;1745275;2839.00000;4;6979235
225s;0.0;2.57%;2839.00000;2914.00000;1;1766747;2839.00000;4;7065123
230s;0.0;2.57%;2839.00000;2914.00000;1;1786877;2839.00000;4;7144972
235s;0.0;2.57%;2839.00000;2914.00000;1;1807678;2839.00000;4;7228176
240s;0.0;2.57%;2839.00000;2914.00000;1;1829150;2839.00000;4;7314064
245s;0.0;2.57%;2839.00000;2914.00000;1;1849280;2839.00000;4;7394584
250s;0.0;2.57%;2839.00000;2914.00000;1;1868739;2839.00000;4;7473762
255s;0.0;2.57%;2839.00000;2914.00000;1;1888869;2839.00000;4;7554282
