0s;-;72.9%;38.00000;140.00000;3;0;38.00000;0;0
0s;-;72.7%;38.00000;139.0000000;0;0;H
0s;-;65.5%;38.00000;110.0000000;0;0;H
0s;-;64.5%;39.00000;110.00000;16;0;39.00000;0;0
0s;-;63.2%;39.00000;106.0000000;0;0;H
0s;-;63.0%;39.17918;106.00000;33;0;39.17918;0;0
0s;-;61.2%;41.11925;106.00000;26;0;41.11925;0;0
0s;-;60.8%;41.11925;105.0000000;0;0;H
0s;-;55.3%;41.11925;92.0000000;0;0;H
0s;-;55.3%;41.13407;92.00000;32;0;41.13407;0;0
0s;-;55.3%;41.15862;92.00000;32;0;41.15862;0;0
0s;-;54.9%;41.53385;92.00000;39;0;41.53385;0;0
0s;-;54.9%;41.53385;92.00000;36;0;41.53385;0;0
0s;-;54.0%;42.30829;92.00000;27;0;42.30829;0;0
0s;-;53.7%;42.57079;92.00000;34;0;42.57079;0;0
0s;-;53.7%;42.57079;92.00000;34;0;42.57079;0;0
0s;-;53.2%;43.01151;92.00000;35;0;43.01151;0;0
0s;-;53.2%;43.01151;92.00000;36;0;43.01151;0;0
0s;-;53.2%;43.03068;92.00000;33;0;43.03068;0;0
0s;-;53.2%;43.03123;92.00000;36;0;43.03123;0;0
0s;-;53.2%;43.03123;92.00000;30;0;43.03123;0;0
0s;-;53.2%;43.03123;92.00000;34;0;43.03123;0;0
0s;-;53.2%;43.03123;92.00000;33;0;43.03123;0;0
0s;-;53.2%;43.03123;92.00000;29;0;43.03123;0;0
0s;-;50.5%;43.03123;87.0000000;0;0;H
0s;-;50.5%;43.03123;87.00000;22;0;43.03123;0;0
0s;-;50.5%;43.03123;87.00000;33;0;43.03123;0;0
0s;-;50.5%;43.03123;87.00000;30;0;43.03123;0;0
0s;-;50.5%;43.03123;87.00000;22;0;43.03123;0;0
0s;-;50.5%;43.10082;87.00000;22;0;43.10082;2;0
0s;23.9;42.5%;46.58226;81.0000000;39;38;H
