0s;-;51.8%;4000.00000;8298.00000;14;0;4000.00000;0;0
0s;-;40.2%;4000.00000;6694.0000000;0;0;H
0s;-;39.1%;4000.00000;6569.0000000;0;0;H
0s;-;37.7%;4022.00000;6456.0000000;0;0;H
0s;-;35.3%;4022.00000;6215.0000000;0;0;H
0s;-;35.3%;4022.00000;6215.00000;16;0;4022.00000;0;0
0s;-;35.3%;4022.00000;6214.0000000;0;0;H
0s;-;34.6%;4022.00000;6150.0000000;0;0;H
0s;-;33.6%;4022.00000;6053.0000000;0;0;H
0s;-;33.6%;4022.00138;6053.00000;20;0;4022.00138;0;0
0s;-;33.5%;4028.00000;6053.00000;28;0;4028.00000;0;0
0s;-;31.4%;4028.00000;5872.0000000;0;0;H
0s;-;31.4%;4028.00000;5872.00000;24;0;4028.00000;0;0
0s;-;31.4%;4028.00000;5872.00000;31;0;4028.00000;0;0
0s;-;31.4%;4028.00000;5872.00000;31;0;4028.00000;0;0
0s;-;31.4%;4029.42000;5872.00000;28;0;4029.42000;0;0
0s;-;31.4%;4029.77876;5872.00000;29;0;4029.77876;0;0
0s;-;31.4%;4029.88589;5872.00000;35;0;4029.88589;0;0
0s;-;31.3%;4031.33854;5872.00000;32;0;4031.33854;0;0
0s;-;31.3%;4031.33854;5872.00000;32;0;4031.33854;0;0
0s;-;31.3%;4031.35671;5872.00000;32;0;4031.35671;0;0
0s;-;31.3%;4032.00000;5872.00000;32;0;4032.00000;0;0
0s;-;31.3%;4032.00000;5872.00000;32;0;4032.00000;0;0
0s;-;31.3%;4034.35671;5872.00000;32;0;4034.35671;0;0
0s;-;25.7%;4039.87177;5437.0000000;0;0;H
0s;-;25.7%;4039.87177;5437.00000;32;0;4039.87177;0;0
0s;-;25.7%;4040.18958;5437.00000;32;0;4040.18958;0;0
0s;-;25.3%;4043.00000;5415.0000000;0;0;H
0s;-;25.3%;4043.18958;5415.00000;32;0;4043.18958;0;0
0s;-;25.3%;4043.92357;5415.00000;31;0;4043.92357;0;0
0s;-;25.3%;4043.92357;5415.00000;31;0;4043.92357;2;0
1s;2.8;12.1%;4701.32911;5348.0000000;51;3336;*11680
1s;3.0;11.0%;4744.00000;5332.0000000;45;3593;*14824
4s;4.0;2.49%;5176.00000;5308.0000000;46;4264;*73549
