0s;-;64.4%;31.00000;87.00000;1;0;31.00000;0;0
0s;-;64.0%;31.00000;86.0000000;0;0;H
0s;-;60.8%;31.00000;79.0000000;0;0;H
0s;-;56.3%;31.00000;71.0000000;0;0;H
0s;-;54.9%;32.00000;71.00000;7;0;32.00000;0;0
0s;-;54.9%;32.00000;71.00000;20;0;32.00000;0;0
0s;-;54.1%;32.61905;71.00000;14;0;32.61905;0;0
0s;-;53.4%;33.06250;71.00000;9;0;33.06250;0;0
0s;-;52.3%;33.87132;71.00000;21;0;33.87132;0;0
0s;-;52.3%;33.87837;71.00000;27;0;33.87837;0;0
0s;-;52.3%;33.87837;71.00000;28;0;33.87837;0;0
0s;-;51.9%;34.14394;71.00000;21;0;34.14394;0;0
0s;-;51.9%;34.16667;71.00000;23;0;34.16667;0;0
0s;-;51.9%;34.16667;71.00000;25;0;34.16667;0;0
0s;-;51.9%;34.16667;71.00000;10;0;34.16667;0;0
0s;-;51.9%;34.16667;71.00000;23;0;34.16667;0;0
0s;-;51.9%;34.16667;71.00000;9;0;34.16667;0;0
0s;-;51.2%;34.16667;70.0000000;0;0;H
0s;-;51.2%;34.16667;70.00000;20;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;8;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;13;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;18;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;7;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;16;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;9;0;34.16667;0;0
0s;-;51.2%;34.16667;70.00000;9;0;34.16667;2;0
0s;7.7;45.7%;36.39346;67.0000000;96;109;H
0s;6.7;43.4%;36.79712;65.0000000;126;190;H
