0s;-;100%;0.00000;199.0000000;0;0;H
0s;-;100%;0.00000;189.0000000;0;0;H
0s;-;100%;0.00000;128.0000000;0;0;H
0s;-;100%;0.00000;128.00000;3;0;0.00000;0;0
0s;-;100%;0.00000;128.00000;27;0;0.00000;0;0
0s;-;100%;0.00000;128.00000;4;0;0.00000;0;0
0s;-;100%;0.00000;123.0000000;0;0;H
0s;-;100%;0.00000;123.00000;9;0;0.00000;0;0
0s;-;100%;0.00000;123.00000;12;0;0.00000;0;0
0s;-;100%;0.00000;123.00000;42;0;0.00000;0;0
0s;-;100%;0.00000;123.00000;40;0;0.00000;0;0
0s;-;100%;0.00000;116.0000000;0;0;H
0s;-;100%;0.00000;116.00000;5;0;0.00000;0;0
1s;-;100%;0.00000;116.00000;5;0;0.00000;0;0
1s;-;100%;0.00000;116.00000;5;0;0.00000;2;0
1s;51.1;100%;0.00000;115.0000000;240;124;H
1s;22.4;100%;0.00000;101.0000000;301;387;H
1s;4.4;100%;0.00000;95.0000000;318;2248;H
2s;3.4;100%;0.00000;87.0000000;318;2915;H
2s;3.0;100%;0.00000;86.0000000;318;3320;H
3s;1.4;100%;0.00000;81.0000000;354;7658;H
3s;1.4;100%;0.00000;76.0000000;354;7944;H
5s;0.8;100%;0.00000;76.00000;32;50;56.57895;526;16741
10s;2.2;97.4%;2.00000;76.00000;29;36;2.00000;661;16914
10s;2.2;97.3%;2.00000;73.0000000;627;H16930
15s;5.7;97.3%;2.00000;73.00000;59;37;2.00000;3163;20740
19s;12.0;97.2%;2.00000;71.0000000;6774;H27261
20s;13.2;97.2%;2.00000;71.00000;37;53;42.87832;8155;28722
26s;17.7;97.2%;2.00000;71.00000;25;71;52.00000;11655;36700
26s;17.7;97.1%;2.00000;70.0000000;11608;H36701
32s;20.7;97.1%;2.00000;70.00000;59;44;17.00000;15533;42199
35s;22.4;97.1%;2.00000;70.00000;36;58;49.00000;17076;45833
40s;23.7;97.1%;2.00000;70.00000;81;45;2.00000;18451;49419
40s;23.7;97.0%;2.00000;67.0000000;18231;H49432
45s;23.8;97.0%;2.00000;66.0000000;18158;H49435
45s;23.8;96.9%;2.00000;65.0000000;18067;H49447
51s;24.7;96.9%;2.00000;65.00000;58;51;3.00000;19347;51810
51s;24.8;96.8%;2.00000;63.0000000;19168;H51886
55s;27.0;96.8%;2.00000;63.00000;69;47;2.00000;23545;57417
61s;28.7;96.8%;2.00000;63.00000;55;58;3.00000;25457;63160
68s;28.9;96.8%;2.00000;63.00000;59;59;20.59524;32528;63808
72s;31.8;96.8%;2.00000;63.00000;46;71;42.17391;34063;77192
77s;32.2;96.8%;2.00000;63.00000;53;51;36.53521;34398;80096
81s;33.1;96.8%;2.00000;63.00000;87;54;9.76190;37127;83676
85s;33.9;96.8%;2.00000;63.00000;60;59;9.00000;39898;88908
90s;34.6;96.8%;2.00000;63.00000;27;61;37.57143;43382;95744
96s;34.9;96.8%;2.00000;63.00000;66;55;20.84211;45097;99093
100s;35.6;96.8%;2.00000;63.00000;61;49;2.00000;47883;103957
106s;36.4;96.8%;2.00000;63.00000;92;58;3.00000;51783;111954
111s;36.7;96.8%;2.00000;63.00000;67;48;2.00000;52089;114363
115s;37.0;96.8%;2.00000;63.00000;60;48;15.41840;55065;118178
120s;37.3;96.8%;2.00000;63.00000;60;52;2.07404;55100;120754
126s;37.6;96.8%;2.00000;63.00000;28;66;43.00000;57183;123660
130s;38.0;96.8%;2.00000;63.00000;67;53;11.00000;60039;127984
138s;38.6;96.8%;2.00000;63.00000;79;64;3.00000;62906;135744
140s;38.6;96.8%;2.00000;63.00000;33;67;38.72727;64298;136333
146s;39.3;96.8%;2.00000;63.00000;45;50;2.00000;68468;144612
152s;39.6;96.8%;2.00000;63.00000;57;52;11.00000;70056;150103
161s;39.7;96.8%;2.00000;63.00000;67;50;13.00000;75766;150826
169s;40.4;96.8%;2.00000;63.00000;63;59;2.00000;78384;165127
172s;40.5;96.8%;2.00000;63.00000;77;59;15.00000;80016;167567
176s;40.8;96.8%;2.00000;63.00000;22;79;50.07692;82649;173470
187s;41.1;96.8%;2.00000;63.00000;47;56;25.97947;83932;178490
191s;41.2;96.8%;2.00000;63.00000;57;50;2.00000;86541;181383
196s;41.5;96.8%;2.00000;63.00000;82;55;9.00000;89235;186688
201s;41.6;96.8%;2.00000;63.00000;60;58;29.03312;89607;189293
206s;41.7;96.8%;2.00000;63.00000;52;50;2.00000;92634;193446
211s;42.0;96.8%;2.00000;63.00000;52;57;3.00000;95444;198747
215s;42.0;96.8%;2.00000;63.00000;38;60;14.00000;98306;204592
222s;42.3;96.8%;2.00000;63.00000;62;infeasible;100252;210093
227s;42.4;96.8%;2.00000;63.00000;63;47;8.00000;102672;213750
236s;42.6;96.8%;2.00000;63.00000;69;51;3.00000;105082;218813
240s;42.7;96.8%;2.00000;63.00000;92;69;8.00000;106931;221210
247s;42.9;96.8%;2.00000;63.00000;78;57;14.00000;110267;228307
250s;43.0;96.8%;2.00000;63.00000;70;50;16.00000;111702;231352
257s;43.3;96.8%;2.00000;63.00000;77;47;2.00000;114162;237165
260s;43.3;96.8%;2.00000;63.00000;45;56;3.00000;115629;239393
269s;43.4;96.8%;2.00000;63.00000;61;53;30.42105;115636;242358
269s;43.4;96.8%;2.00000;62.0000000;115281;H242370
271s;43.4;96.8%;2.00000;62.00000;70;54;31.00000;116509;242379
278s;43.7;96.8%;2.00000;62.00000;80;56;4.00000;119505;247541
284s;43.7;96.8%;2.00000;62.00000;92;52;6.00000;120761;250956
287s;43.8;96.8%;2.00000;62.00000;57;48;2.00000;122550;253456
290s;43.8;96.8%;2.00000;62.00000;72;60;4.00000;124049;256890
296s;44.0;96.8%;2.00000;62.00000;46;48;2.00000;126832;262603
302s;44.1;96.8%;2.00000;62.00000;63;56;2.00000;129379;267945
306s;44.2;96.8%;2.00000;62.00000;71;47;2.00000;129707;270342
310s;44.2;96.8%;2.00000;62.00000;69;43;2.00000;131181;271008
317s;44.4;96.8%;2.00000;62.00000;85;49;2.00000;134113;276686
320s;44.3;96.8%;2.00000;62.00000;50;65;57.04040;135489;279958
328s;44.4;96.8%;2.00000;62.00000;55;45;11.00000;137004;285228
331s;44.4;96.8%;2.00000;62.00000;44;46;29.31338;138753;285652
335s;44.5;96.8%;2.00000;62.00000;51;58;12.00000;140093;289018
342s;44.6;96.8%;2.00000;62.00000;24;71;56.00000;141629;291673
346s;44.7;96.8%;2.00000;62.00000;32;72;39.89124;143282;294646
354s;44.7;96.8%;2.00000;62.00000;73;51;2.00000;145135;301087
356s;44.8;96.8%;2.00000;62.00000;51;52;2.03378;146386;301711
362s;44.9;96.8%;2.00000;62.00000;49;71;35.00000;149057;306772
365s;45.0;96.8%;2.00000;62.00000;64;54;14.00000;150377;309455
372s;45.1;96.8%;2.00000;62.00000;39;64;50.00000;151969;312569
376s;45.1;96.8%;2.00000;62.00000;54;54;30.01716;153635;315291
382s;45.2;96.8%;2.00000;62.00000;87;52;5.03488;156395;321364
385s;45.3;96.8%;2.00000;62.00000;76;59;3.00000;157641;324039
390s;45.3;96.8%;2.00000;62.00000;90;58;3.00000;157911;326752
419s;45.3;96.8%;2.00000;62.00000;79;59;3.00000;165998;327292
421s;45.6;96.8%;2.00000;62.00000;62;62;2.00000;165998;338273
425s;45.7;96.8%;2.00000;62.00000;70;infeasible;167041;343237
433s;45.7;96.8%;2.00000;62.00000;14;68;49.00000;167055;345129
437s;45.7;96.8%;2.00000;62.00000;69;infeasible;168684;345146
440s;45.7;96.8%;2.00000;62.00000;43;58;25.14706;170163;348509
448s;45.8;96.8%;2.00000;62.00000;61;54;6.00000;172098;354261
452s;45.8;96.8%;2.00000;62.00000;72;infeasible;173794;354940
455s;45.8;96.8%;2.00000;62.00000;52;54;3.00000;175201;357986
462s;45.9;96.8%;2.00000;62.00000;41;73;46.11111;177734;363669
465s;46.0;96.8%;2.00000;62.00000;58;56;21.26523;178858;365989
471s;46.0;96.8%;2.00000;62.00000;49;39;4.00000;179387;368373
475s;46.0;96.8%;2.00000;62.00000;99;49;2.00000;180710;370265
