0s;-;100%;3457.00000;1.0004e+07;12;0;3457.00000;0;0
0s;-;44.1%;3457.00000;6186.0000000;0;0;H
0s;-;36.8%;3457.00000;5466.0000000;0;0;H
0s;-;30.4%;3795.62825;5450.0000000;0;0;H
0s;-;30.4%;3795.62825;5450.00000;20;0;3795.62825;0;0
0s;-;25.8%;3820.50442;5147.0000000;0;0;H
0s;-;25.8%;3820.50442;5147.00000;18;0;3820.50442;0;0
0s;-;16.9%;4279.00000;5147.00000;19;0;4279.00000;0;0
0s;-;16.7%;4289.00000;5147.00000;16;0;4289.00000;0;0
0s;-;16.0%;4289.00000;5104.0000000;0;0;H
0s;-;16.0%;4289.00000;5104.00000;20;0;4289.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;24;0;4379.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;19;0;4379.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;21;0;4379.00000;0;0
0s;-;14.2%;4379.00040;5104.00000;21;0;4379.00040;0;0
0s;-;14.2%;4381.50000;5104.00000;21;0;4381.50000;0;0
0s;-;14.2%;4381.50000;5104.00000;21;0;4381.50000;0;0
0s;-;14.2%;4381.50000;5104.00000;21;0;4381.50000;2;0
0s;4.0;8.10%;4586.50000;4991.0000000;35;112;H
0s;4.0;8.09%;4586.50000;4990.0000000;35;112;H
0s;3.9;5.12%;4586.51250;4834.0000000;41;122;H
