0s;-;70.3%;49.00000;165.0000000;0;0;H
0s;-;70.1%;49.00000;164.0000000;0;0;H
0s;-;68.8%;49.00000;157.0000000;0;0;H
0s;-;66.9%;49.00000;148.0000000;0;0;H
0s;-;64.7%;49.00000;139.0000000;0;0;H
0s;-;64.0%;49.00000;136.0000000;0;0;H
0s;-;60.2%;49.00000;123.0000000;0;0;H
0s;-;59.5%;49.82158;123.00000;6;0;49.82158;0;0
0s;-;59.5%;49.82158;123.00000;20;0;49.82158;0;0
0s;-;59.2%;49.82158;122.0000000;0;0;H
0s;-;58.3%;50.87139;122.00000;20;0;50.87139;0;0
0s;-;58.3%;50.91291;122.00000;28;0;50.91291;0;0
0s;-;58.3%;50.92067;122.00000;32;0;50.92067;0;0
0s;-;58.3%;50.92067;122.00000;30;0;50.92067;0;0
0s;-;53.0%;52.12055;111.0000000;0;0;H
0s;-;53.0%;52.12055;111.00000;36;0;52.12055;0;0
0s;-;53.0%;52.14323;111.00000;33;0;52.14323;0;0
0s;-;53.0%;52.14323;111.00000;28;0;52.14323;0;0
0s;-;52.8%;52.38512;111.00000;38;0;52.38512;0;0
0s;-;52.8%;52.38972;111.00000;37;0;52.38972;0;0
0s;-;52.8%;52.38975;111.00000;39;0;52.38975;0;0
0s;-;52.8%;52.38975;111.00000;42;0;52.38975;0;0
0s;-;52.8%;52.38975;111.00000;42;0;52.38975;0;0
0s;-;51.5%;52.38975;108.0000000;0;0;H
0s;-;51.5%;52.38975;108.00000;27;0;52.38975;0;0
0s;-;51.5%;52.38976;108.00000;43;0;52.38976;0;0
0s;-;51.5%;52.38976;108.00000;45;0;52.38976;0;0
0s;-;48.1%;52.38979;101.0000000;0;0;H
0s;-;48.1%;52.38979;101.00000;41;0;52.38979;0;0
0s;-;48.1%;52.38979;101.00000;22;0;52.38979;0;0
0s;-;48.1%;52.38983;101.00000;22;0;52.38983;0;0
0s;-;48.1%;52.38983;101.00000;24;0;52.38983;0;0
0s;-;48.1%;52.38983;101.00000;23;0;52.38983;0;0
0s;-;48.1%;52.38983;101.00000;13;0;52.38983;2;0
3s;0.4;43.2%;56.79254;100.0000000;216;H15390
4s;1.0;40.8%;57.42977;97.0000000;328;H15569
5s;1.3;40.7%;57.50000;97.00000;64;infeasible;594;16181
7s;6.3;35.0%;62.37994;96.0000000;60;6206;*29488
10s;8.1;33.3%;64.01184;96.00000;32;58;75.23529;10163;40229
