0s;-;41.0%;1864.00023;3158.00000;11;0;1864.00023;0;0
0s;-;40.7%;1874.00000;3158.00000;10;0;1874.00000;0;0
0s;-;35.5%;1874.00000;2907.0000000;0;0;H
0s;-;31.2%;1874.00000;2722.0000000;0;0;H
0s;-;31.0%;1874.00000;2716.0000000;0;0;H
0s;-;28.5%;1874.00000;2620.0000000;0;0;H
0s;-;15.5%;2214.00000;2620.00000;13;0;2214.00000;0;0
0s;-;15.1%;2224.00000;2620.00000;15;0;2224.00000;0;0
0s;-;11.3%;2323.00000;2620.00000;17;0;2323.00000;0;0
0s;-;6.50%;2449.58333;2620.00000;15;0;2449.58333;0;0
0s;-;2.75%;2548.00000;2620.00000;9;0;2548.00000;0;0
0s;-;0.00%;2620.00000;2620.00000;11;0;2620.00000;0;0
