0s;-;100%;0.00000;1323.0000000;0;0;H
0s;-;100%;0.00000;999.0000000;0;0;H
0s;-;100%;0.00000;815.0000000;0;0;H
0s;-;100%;0.00000;815.00000;14;0;0.00000;0;0
0s;-;100%;0.00000;679.0000000;0;0;H
0s;-;100%;0.00000;679.00000;12;0;0.00000;0;0
0s;-;66.5%;219.00000;654.0000000;0;0;H
0s;-;65.3%;227.00000;654.00000;14;0;227.00000;0;0
0s;-;64.4%;233.00036;654.00000;18;0;233.00036;0;0
0s;-;61.4%;242.00000;627.0000000;0;0;H
0s;-;59.8%;252.00000;627.00000;8;0;252.00000;0;0
0s;-;57.1%;252.00000;587.0000000;0;0;H
0s;-;54.7%;266.00000;587.00000;14;0;266.00000;0;0
0s;-;52.0%;282.00000;587.00000;16;0;282.00000;0;0
0s;-;50.6%;290.00000;587.00000;6;0;290.00000;0;0
0s;-;48.6%;302.00000;587.00000;7;0;302.00000;0;0
0s;-;43.8%;330.00000;587.00000;5;0;330.00000;0;0
0s;-;42.8%;336.00000;587.00000;6;0;336.00000;0;0
0s;-;38.7%;360.00000;587.00000;6;0;360.00000;0;0
0s;-;35.1%;381.00000;587.00000;6;0;381.00000;0;0
0s;-;35.1%;381.00000;587.00000;6;0;381.00000;2;0
