0s;-;33.4%;2339.00000;3514.00000;8;0;2339.00000;0;0
0s;-;27.2%;2339.00000;3212.0000000;0;0;H
0s;-;25.5%;2352.00000;3158.0000000;0;0;H
0s;-;25.4%;2352.00000;3154.0000000;0;0;H
0s;-;25.4%;2352.00000;3154.00000;8;0;2352.00000;0;0
0s;-;25.4%;2352.00000;3152.0000000;0;0;H
0s;-;22.4%;2352.00000;3032.0000000;0;0;H
0s;-;22.2%;2358.84300;3032.00000;8;0;2358.84300;0;0
0s;-;22.1%;2362.00000;3032.00000;12;0;2362.00000;0;0
0s;-;22.1%;2362.00077;3032.00000;13;0;2362.00077;0;0
0s;-;22.0%;2366.00433;3032.00000;14;0;2366.00433;0;0
0s;-;21.7%;2373.00000;3032.00000;13;0;2373.00000;0;0
0s;-;21.7%;2373.00000;3032.00000;11;0;2373.00000;0;0
0s;-;21.7%;2373.00000;3032.00000;10;0;2373.00000;0;0
0s;-;20.0%;2373.00000;2968.0000000;0;0;H
0s;-;19.7%;2383.00000;2968.00000;9;0;2383.00000;0;0
0s;-;19.7%;2383.00000;2968.00000;9;0;2383.00000;0;0
0s;-;19.7%;2383.00000;2968.00000;9;0;2383.00000;0;0
0s;-;19.6%;2386.47181;2968.00000;9;0;2386.47181;0;0
0s;-;19.6%;2386.47181;2968.00000;9;0;2386.47181;2;0
0s;4.2;18.6%;2386.47181;2932.0000000;10;9;H
