0s;-;100%;0.00000;37243.000000;0;0;H
0s;-;100%;0.00000;37243.0000;63;0;0.00000;0;0
0s;-;100%;0.00000;37243.0000;125;0;0.00000;0;0
0s;-;100%;0.00000;37243.0000;140;0;0.00000;0;0
0s;-;81.6%;6844.00168;37243.0000;186;0;6844.00168;0;0
0s;-;81.6%;6853.58884;37243.0000;199;0;6853.58884;0;0
0s;-;81.5%;6872.08342;37243.0000;189;0;6872.08342;0;0
0s;-;81.5%;6875.27429;37243.0000;189;0;6875.27429;0;0
0s;-;81.5%;6894.84764;37243.0000;182;0;6894.84764;0;0
0s;-;81.5%;6895.01913;37243.0000;186;0;6895.01913;0;0
0s;-;81.5%;6895.02522;37243.0000;189;0;6895.02522;0;0
0s;-;81.5%;6895.02522;37243.0000;188;0;6895.02522;0;0
0s;-;81.5%;6895.02522;37243.0000;188;0;6895.02522;2;0
0s;31.1;81.3%;6944.03057;37080.000000;40;34;H
0s;28.9;80.8%;6944.03057;36170.000000;40;37;H
1s;21.8;80.3%;6944.03057;35230.000000;79;68;H
1s;12.8;80.3%;6944.03057;35229.000000;202;210;H
1s;11.8;80.3%;6944.03057;35228.000000;298;263;H
1s;11.8;80.3%;6944.03057;35227.000000;298;277;H
1s;11.7;79.9%;6944.03057;34600.000000;298;284;H
1s;11.1;79.9%;6944.03057;34599.000000;430;383;H
1s;9.4;79.8%;6944.03057;34310.000000;1055;1202;H
1s;9.4;79.6%;6944.03057;34081.000000;1055;1205;H
3s;9.2;78.7%;7246.94072;34080.000000;1401;1714;H
4s;9.1;78.6%;7301.61594;34079.000000;1334;1719;H
5s;9.1;78.6%;7305.89050;34078.000000;1269;1723;H
6s;9.1;78.5%;7310.42065;34077.000000;1208;1727;H
7s;9.0;78.4%;7363.00000;34076.000000;1154;1739;H
8s;9.0;78.4%;7363.00000;34075.000000;1101;1747;H
8s;9.0;78.3%;7363.00000;33980.000000;1047;1750;H
9s;29.5;78.3%;7363.00000;33979.000000;950;1756;H
9s;29.4;78.3%;7363.00000;33978.000000;903;1758;H
9s;29.4;78.3%;7363.00000;33977.000000;859;1759;H
9s;29.4;78.3%;7363.00000;33960.000000;816;1759;H
9s;29.4;78.2%;7363.00000;33850.000000;775;1759;H
10s;29.4;78.2%;7363.00000;33850.0000;155;54;15008.0000;777;1762
10s;29.3;78.2%;7363.00000;33849.000000;739;1764;H
11s;29.3;78.2%;7363.00000;33848.000000;704;1767;H
11s;29.3;78.0%;7363.00000;33402.000000;668;1767;H
11s;29.2;78.0%;7363.00000;33401.000000;636;1769;H
12s;29.2;78.0%;7363.00000;33400.000000;604;1770;H
12s;29.2;78.0%;7363.00000;33399.000000;574;1770;H
12s;29.2;78.0%;7363.00000;33398.000000;546;1772;H
12s;29.2;78.0%;7363.00000;33397.000000;518;1772;H
12s;29.2;77.9%;7363.00000;33390.000000;493;1773;H
13s;29.1;77.9%;7363.00000;33367.000000;469;1775;H
13s;29.1;77.9%;7363.00000;33300.000000;445;1775;H
13s;29.1;77.6%;7363.00000;32859.000000;422;1775;H
13s;29.1;77.5%;7363.00000;32764.000000;401;1775;H
15s;40.1;77.5%;7363.00000;32764.0000;163;67;19102.0000;410;1786
18s;53.2;77.5%;7379.31287;32763.000000;434;1839;H
18s;54.8;77.4%;7415.70410;32762.000000;445;1888;H
18s;54.8;76.6%;7415.70410;31740.000000;424;1890;H
20s;55.1;76.2%;7415.70410;31212.000000;419;1926;H
20s;55.4;76.1%;7415.70410;31038.000000;401;1930;H
20s;55.6;76.1%;7415.70410;30966.000000;383;1931;H
20s;57.6;75.7%;7415.70410;30512.000000;395;1973;H
20s;57.7;74.5%;7415.70410;29027.000000;379;1977;H
22s;59.0;74.3%;7415.70410;28799.000000;387;2048;H
22s;59.0;72.7%;7415.70410;27199.000000;374;2049;H
26s;56.5;72.7%;7415.70410;27199.0000;184;57;10651.0871;596;2579
30s;56.3;72.7%;7415.70410;27199.0000;186;58;10797.9786;678;2611
35s;42.0;72.6%;7448.02903;27199.0000;44;103;25920.6700;2246;5989
40s;35.3;72.2%;7567.97366;27199.0000;182;44;9314.64756;4660;10920
47s;31.4;71.6%;7605.15990;26800.000000;6556;H15419
47s;31.4;71.2%;7605.15990;26401.000000;6493;H15420
47s;31.4;70.6%;7605.15990;25867.000000;6376;H15426
50s;31.1;70.4%;7652.72202;25867.0000;131;60;12893.2765;7807;17357
55s;29.3;70.0%;7764.57109;25867.0000;156;58;11602.7591;10467;22478
61s;28.5;69.8%;7811.51021;25867.0000;103;76;15356.3385;13597;27174
65s;27.8;69.8%;7818.75343;25867.0000;53;118;25350.2439;15500;30765
70s;27.1;69.6%;7861.59447;25867.0000;148;61;10050.2608;18021;35028
75s;26.2;69.5%;7886.30320;25867.0000;144;56;14092.1431;20367;39811
87s;26.0;69.5%;7899.36037;25867.0000;95;74;18740.0000;21990;41305
90s;25.6;69.4%;7918.50359;25867.0000;53;118;25752.3289;22931;44213
96s;25.4;69.3%;7940.21596;25867.0000;151;infeasible;25751;48861
100s;25.2;69.2%;7965.61705;25867.0000;184;58;8682.42400;27385;51909
106s;25.1;69.1%;7984.30906;25867.0000;164;61;10970.2634;30425;56400
111s;24.8;69.1%;7998.84321;25867.0000;179;52;9439.31123;31861;59757
116s;24.6;69.0%;8011.93817;25867.0000;68;88;22318.6994;34450;62641
120s;24.4;69.0%;8023.44120;25867.0000;74;82;23782.4898;36275;66469
125s;24.3;68.9%;8035.76028;25867.0000;114;82;15498.6477;38210;69516
130s;24.1;68.9%;8048.05729;25867.0000;188;50;8426.74205;40139;73145
135s;24.0;68.8%;8060.37187;25867.0000;120;70;13886.7946;42041;76331
140s;23.9;68.8%;8072.11242;25867.0000;126;59;14449.9833;44479;79981
145s;23.7;68.8%;8081.42436;25867.0000;192;55;8810.19190;46638;83899
151s;23.5;68.7%;8095.69023;25867.0000;72;81;20798.4164;49173;88441
156s;23.5;68.7%;8101.82389;25867.0000;184;50;8918.02813;50862;90940
162s;23.4;68.7%;8108.76881;25867.0000;111;76;14126.9731;53126;94256
165s;23.4;68.6%;8118.92667;25867.0000;190;48;9395.28450;54010;96269
170s;23.3;68.6%;8127.02436;25867.0000;51;122;22817.9987;56352;100305
175s;23.2;68.6%;8134.73477;25867.0000;63;93;25563.7318;58019;102955
187s;23.2;68.5%;8138.03527;25867.0000;130;65;14601.0142;58028;104588
221s;23.2;68.5%;8138.05487;25867.0000;128;66;14621.1544;68064;104610
233s;22.9;68.4%;8164.43441;25841.000000;68053;H120626
233s;22.9;68.3%;8164.43441;25741.000000;67858;H120634
235s;22.9;68.3%;8164.72893;25741.0000;48;95;25512.2558;68325;120642
243s;22.8;68.2%;8181.60144;25741.0000;139;62;15942.1092;70492;123507
246s;22.8;68.2%;8184.42848;25741.0000;117;80;16580.1772;71975;125093
252s;22.7;68.2%;8190.04671;25741.0000;109;60;13914.2072;74023;128586
256s;22.7;68.2%;8193.54222;25741.0000;117;69;20046.0206;75059;130320
262s;22.6;68.1%;8201.55033;25741.0000;143;74;11223.7609;76982;133588
265s;22.6;68.1%;8203.43986;25699.000000;77516;H134910
272s;22.6;68.0%;8211.54472;25699.0000;199;57;9505.61925;79540;137468
276s;22.6;68.0%;8214.33157;25699.0000;137;60;16433.2089;80806;138943
280s;22.6;68.0%;8219.19779;25699.0000;169;51;8509.12238;82457;140835
287s;22.5;68.0%;8228.31801;25699.0000;98;73;16892.6590;84904;144921
291s;22.5;68.0%;8232.55076;25699.0000;213;54;8405.99471;86281;147226
297s;22.4;67.9%;8241.61219;25699.0000;78;99;19917.2226;88835;151454
300s;22.4;67.9%;8244.21728;25699.0000;140;66;13298.5317;89750;153251
306s;22.4;67.9%;8252.61771;25699.0000;197;49;8296.20432;92379;156362
311s;22.4;67.9%;8258.51389;25699.0000;164;54;9579.10197;94297;159661
316s;22.3;67.9%;8261.83634;25699.0000;62;78;24072.2941;96902;162832
320s;22.3;67.8%;8265.32017;25699.0000;163;64;11276.0585;97770;165388
326s;22.2;67.8%;8268.72441;25699.0000;81;90;16649.6920;100366;168690
330s;22.2;67.8%;8269.87249;25699.0000;58;79;22726.5630;102261;170448
336s;22.1;67.8%;8273.93047;25699.0000;139;62;11458.4903;104254;174292
342s;22.1;67.8%;8279.08615;25699.0000;125;65;13425.1811;106754;177685
345s;22.1;67.8%;8281.03710;25699.0000;162;53;10978.8393;107591;179878
351s;22.0;67.8%;8284.71884;25699.0000;60;87;23307.2281;109940;183055
357s;22.0;67.8%;8286.37216;25699.0000;123;66;13969.8889;112559;186907
360s;21.9;67.8%;8287.76840;25699.0000;159;54;9044.16233;113668;188581
367s;21.9;67.7%;8291.80335;25699.0000;62;103;23973.7896;116354;192656
372s;21.8;67.7%;8296.33957;25699.0000;160;63;12546.4238;118216;195945
375s;21.9;67.7%;8297.60252;25699.0000;126;68;11124.3061;119846;196919
381s;21.8;67.7%;8299.18936;25699.0000;132;57;11042.2202;122089;200355
386s;21.7;67.7%;8303.02262;25699.0000;197;59;8946.97933;124173;203814
391s;21.7;67.7%;8306.00000;25699.0000;92;81;17360.0512;126103;207033
396s;21.7;67.7%;8309.77152;25699.0000;201;50;8811.82328;127974;210455
400s;21.7;67.7%;8310.37670;25699.0000;124;75;13831.4134;129404;211691
405s;21.7;67.6%;8315.58032;25699.0000;86;78;24341.2446;131342;215274
411s;21.7;67.6%;8318.41571;25699.0000;94;74;17053.0576;133270;218225
417s;21.6;67.6%;8320.20976;25699.0000;62;117;22713.1571;135957;221920
420s;21.6;67.6%;8322.44784;25699.0000;193;54;8722.44839;136742;224141
425s;21.5;67.6%;8325.22211;25699.0000;158;57;11182.9338;138817;227488
431s;21.5;67.6%;8327.55273;25699.0000;76;81;23439.9184;141494;230469
437s;21.4;67.6%;8328.89948;25699.0000;61;115;22102.5274;144110;233989
440s;21.4;67.6%;8332.44200;25699.0000;146;62;11547.4059;144936;236515
446s;21.4;67.6%;8335.90374;25699.0000;51;97;23792.0000;147039;239499
452s;21.4;67.6%;8338.12889;25699.0000;122;68;13237.5033;149289;242871
455s;21.4;67.5%;8341.62383;25699.0000;148;53;9733.69251;150149;244609
461s;21.3;67.5%;8344.39322;25699.0000;138;65;14032.4919;152425;247981
467s;21.3;67.5%;8346.92505;25699.0000;118;68;13989.2583;154940;251658
470s;21.3;67.5%;8349.16774;25699.0000;196;52;8853.10318;156457;252985
476s;21.2;67.5%;8352.12495;25699.0000;92;74;17156.9675;158517;257026
481s;21.2;67.5%;8353.77349;25699.0000;48;103;25541.0000;160574;259454
487s;21.2;67.5%;8356.42478;25699.0000;181;53;9552.61015;162704;262882
490s;21.2;67.5%;8358.44763;25699.0000;164;54;8866.15424;163935;264721
495s;21.2;67.5%;8361.79593;25699.0000;99;72;15309.3338;165845;267715
501s;21.2;67.5%;8362.83845;25699.0000;197;50;8737.99801;168114;270577
507s;21.1;67.5%;8364.39914;25699.0000;66;83;25073.0552;170492;274707
