0s;-;100%;0.00000;1904.0000000;0;0;H
0s;-;100%;0.00000;1693.0000000;0;0;H
0s;-;100%;0.00000;1282.0000000;0;0;H
0s;-;100%;0.00000;1282.00000;14;0;0.00000;0;0
0s;-;100%;0.00000;1276.0000000;0;0;H
0s;-;64.6%;452.00000;1276.00000;11;0;452.00000;0;0
0s;-;55.0%;574.00000;1276.00000;16;0;574.00000;0;0
0s;-;54.9%;574.00000;1274.0000000;0;0;H
0s;-;40.7%;756.00000;1274.00000;14;0;756.00000;0;0
0s;-;23.9%;898.00000;1180.0000000;0;0;H
0s;-;23.4%;904.00058;1180.00000;16;0;904.00058;0;0
0s;-;22.5%;914.01767;1180.00000;15;0;914.01767;0;0
0s;-;5.68%;1113.00000;1180.00000;15;0;1113.00000;0;0
0s;-;2.37%;1152.00000;1180.00000;15;0;1152.00000;0;0
0s;-;2.37%;1152.00000;1180.00000;13;0;1152.00000;2;0
