0s;-;69.0%;31.00000;100.00000;1;0;31.00000;0;0
0s;-;64.0%;31.00000;86.0000000;0;0;H
0s;-;62.8%;32.00000;86.00000;7;0;32.00000;0;0
0s;-;61.4%;32.00000;83.0000000;0;0;H
0s;-;56.2%;32.00000;73.0000000;0;0;H
0s;-;56.2%;32.00000;73.00000;20;0;32.00000;0;0
0s;-;55.6%;32.42857;73.00000;13;0;32.42857;0;0
0s;-;54.7%;33.06250;73.00000;6;0;33.06250;0;0
0s;-;53.6%;33.87132;73.00000;17;0;33.87132;0;0
0s;-;53.6%;33.87837;73.00000;23;0;33.87837;0;0
0s;-;53.6%;33.87837;73.00000;27;0;33.87837;0;0
0s;-;52.3%;33.87837;71.0000000;0;0;H
0s;-;51.9%;34.14605;71.00000;15;0;34.14605;0;0
0s;-;51.9%;34.17509;71.00000;14;0;34.17509;0;0
0s;-;51.9%;34.17509;71.00000;23;0;34.17509;0;0
0s;-;50.5%;35.16667;71.00000;14;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;26;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;26;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;4;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;4;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;27;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;2;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;9;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;6;0;35.16667;0;0
0s;-;50.5%;35.16667;71.00000;25;0;35.16667;0;0
0s;-;49.8%;35.16667;70.0000000;0;0;H
0s;-;49.8%;35.16667;70.00000;2;0;35.16667;0;0
0s;-;49.8%;35.16667;70.00000;2;0;35.16667;0;0
0s;-;49.8%;35.16667;70.00000;2;0;35.16667;2;0
0s;0.5;42.3%;37.52432;65.0000000;397;H15307
