0s;-;81.3%;85.00000;454.0000000;0;0;H
0s;-;81.0%;85.00000;447.0000000;0;0;H
0s;-;81.0%;85.00000;447.00000;58;0;85.00000;0;0
0s;-;80.8%;85.00000;443.0000000;0;0;H
0s;-;80.3%;87.43309;443.00000;162;0;87.43309;0;0
0s;-;79.8%;89.39583;443.00000;72;0;89.39583;0;0
0s;-;79.7%;89.39583;441.0000000;0;0;H
0s;-;79.7%;89.73879;441.00000;130;0;89.73879;0;0
0s;-;79.6%;89.74890;441.00000;166;0;89.74890;0;0
0s;-;79.6%;90.06620;441.00000;173;0;90.06620;0;0
0s;-;79.6%;90.06620;441.00000;159;0;90.06620;0;0
0s;-;79.3%;91.07522;441.00000;120;0;91.07522;0;0
0s;-;79.3%;91.31966;441.00000;123;0;91.31966;0;0
0s;-;79.3%;91.31966;441.00000;148;0;91.31966;0;0
1s;-;79.3%;91.44401;441.00000;123;0;91.44401;0;0
1s;-;79.3%;91.47844;441.00000;140;0;91.47844;0;0
1s;-;79.3%;91.47971;441.00000;131;0;91.47971;0;0
1s;-;79.3%;91.47971;441.00000;146;0;91.47971;0;0
1s;-;79.3%;91.47971;441.00000;125;0;91.47971;0;0
1s;-;79.3%;91.48131;441.00000;154;0;91.48131;0;0
1s;-;79.3%;91.48131;441.00000;161;0;91.48131;0;0
1s;-;79.3%;91.48487;441.00000;160;0;91.48487;0;0
1s;-;79.3%;91.48722;441.00000;159;0;91.48722;0;0
1s;-;79.3%;91.49766;441.00000;151;0;91.49766;0;0
1s;-;79.3%;91.49766;441.00000;150;0;91.49766;0;0
1s;-;78.3%;91.49766;421.0000000;0;0;H
1s;-;78.2%;91.70511;421.00000;133;0;91.70511;0;0
1s;-;78.2%;91.73766;421.00000;172;0;91.73766;0;0
1s;-;78.2%;91.73766;421.00000;164;0;91.73766;0;0
1s;-;78.1%;91.73766;419.0000000;0;0;H
1s;-;78.1%;91.76163;419.00000;139;0;91.76163;0;0
1s;-;78.0%;91.76163;418.0000000;0;0;H
1s;-;78.0%;91.76163;417.0000000;0;0;H
1s;-;78.0%;91.76163;417.00000;147;0;91.76163;0;0
2s;-;78.0%;91.80004;417.00000;151;0;91.80004;0;0
2s;-;78.0%;91.80004;417.00000;145;0;91.80004;0;0
2s;-;78.0%;91.80256;417.00000;168;0;91.80256;0;0
2s;-;78.0%;91.80256;417.00000;177;0;91.80256;0;0
2s;-;78.0%;91.81890;417.00000;175;0;91.81890;0;0
2s;-;78.0%;91.81926;417.00000;142;0;91.81926;0;0
2s;-;78.0%;91.87365;417.00000;116;0;91.87365;0;0
2s;-;77.9%;92.11271;417.00000;152;0;92.11271;0;0
2s;-;77.9%;92.11271;417.00000;167;0;92.11271;0;0
2s;-;77.9%;92.23944;417.00000;169;0;92.23944;0;0
2s;-;76.9%;92.23944;400.0000000;0;0;H
2s;-;76.9%;92.23944;400.00000;159;0;92.23944;0;0
3s;-;76.9%;92.25297;400.00000;188;0;92.25297;0;0
3s;-;76.9%;92.25829;400.00000;175;0;92.25829;0;0
3s;-;76.9%;92.26251;400.00000;171;0;92.26251;0;0
3s;-;76.9%;92.26251;400.00000;180;0;92.26251;0;0
3s;-;76.9%;92.29389;400.00000;167;0;92.29389;0;0
3s;-;76.9%;92.29389;400.00000;176;0;92.29389;0;0
3s;-;76.9%;92.29389;400.00000;181;0;92.29389;0;0
3s;-;76.9%;92.32855;400.00000;152;0;92.32855;0;0
3s;-;76.9%;92.32855;400.00000;152;0;92.32855;0;0
3s;-;75.6%;92.32855;379.0000000;0;0;H
3s;-;75.6%;92.32976;379.00000;95;0;92.32976;0;0
3s;-;75.6%;92.33400;379.00000;150;0;92.33400;0;0
3s;-;75.6%;92.33400;379.00000;167;0;92.33400;0;0
4s;-;75.6%;92.33461;379.00000;170;0;92.33461;0;0
4s;-;75.6%;92.34044;379.00000;174;0;92.34044;0;0
4s;-;75.6%;92.34410;379.00000;183;0;92.34410;0;0
4s;-;75.6%;92.34892;379.00000;198;0;92.34892;0;0
4s;-;75.6%;92.34898;379.00000;192;0;92.34898;0;0
4s;-;75.6%;92.37847;379.00000;177;0;92.37847;0;0
4s;-;75.6%;92.38904;379.00000;171;0;92.38904;0;0
4s;-;75.6%;92.39197;379.00000;184;0;92.39197;0;0
4s;-;75.6%;92.39197;379.00000;183;0;92.39197;0;0
4s;-;75.6%;92.57105;379.00000;158;0;92.57105;0;0
4s;-;75.6%;92.59095;379.00000;168;0;92.59095;0;0
4s;-;75.6%;92.59275;379.00000;186;0;92.59275;0;0
4s;-;75.6%;92.59275;379.00000;197;0;92.59275;0;0
4s;-;75.6%;92.59433;379.00000;154;0;92.59433;0;0
4s;-;75.6%;92.59473;379.00000;176;0;92.59473;0;0
5s;-;75.6%;92.60432;379.00000;175;0;92.60432;0;0
5s;-;75.6%;92.60853;379.00000;165;0;92.60853;0;0
5s;-;75.6%;92.60853;379.00000;170;0;92.60853;0;0
5s;-;75.5%;92.71500;379.00000;170;0;92.71500;0;0
5s;-;75.5%;92.73505;379.00000;146;0;92.73505;0;0
5s;-;75.5%;92.73505;379.00000;174;0;92.73505;0;0
5s;-;75.5%;92.73804;379.00000;178;0;92.73804;0;0
5s;-;75.5%;92.73804;379.00000;156;0;92.73804;0;0
5s;-;75.5%;92.73804;379.00000;156;0;92.73804;0;0
5s;-;75.5%;92.73804;379.00000;175;0;92.73804;0;0
5s;-;75.5%;92.73804;379.00000;113;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;156;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;103;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;158;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;105;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;93;0;92.73804;0;0
6s;-;75.5%;92.73804;379.00000;86;0;92.73804;2;0
7s;97.7;75.1%;94.30061;378.0000000;139;123;H
7s;77.5;74.9%;94.30061;376.0000000;179;172;H
7s;76.4;74.8%;94.30061;374.0000000;179;176;H
7s;76.0;74.6%;94.30061;371.0000000;179;177;H
7s;38.5;74.3%;94.30061;367.0000000;457;467;H
7s;35.4;73.7%;94.30061;359.0000000;536;550;H
10s;23.4;73.3%;95.94195;359.00000;155;46;123.00000;1256;1475
14s;23.6;72.5%;98.45047;358.0000000;1292;1603;H
15s;25.4;72.5%;98.50462;358.00000;161;32;102.36618;1323;1647
18s;23.0;72.3%;98.88696;357.0000000;143;4358;6802;*
18s;23.1;72.2%;98.88696;356.0000000;4487;6815;H
18s;23.1;71.3%;98.88696;345.0000000;4423;6907;H
22s;22.7;71.1%;99.53535;345.00000;81;45;145.86667;5695;8321
22s;22.5;70.8%;99.53535;341.0000000;5669;8580;H
25s;21.4;70.6%;100.14607;341.00000;196;35;101.18398;8105;11352
