0s;-;100%;0.00000;1.000000e+07;0;0;H
0s;-;100%;0.00000;15.0000000;0;0;H
0s;-;100%;0.00000;14.0000000;0;0;H
0s;-;100%;0.00000;14.00000;2;0;0.00000;0;0
0s;-;100%;0.00000;14.00000;4;0;0.00000;0;0
0s;-;100%;0.00000;13.0000000;0;0;H
0s;-;100%;0.00000;13.00000;1;0;0.00000;0;0
0s;-;100%;0.00000;13.00000;2;0;0.00000;0;0
0s;-;100%;0.00000;13.00000;2;0;0.00000;0;0
0s;-;100%;0.00000;12.0000000;0;0;H
0s;-;100%;0.00000;12.00000;6;0;0.00000;0;0
0s;-;100%;0.00000;12.00000;4;0;0.00000;0;0
0s;-;100%;0.00000;12.00000;8;0;0.00000;0;0
0s;-;100%;0.00000;12.00000;9;0;0.00000;0;0
0s;-;100%;0.00000;12.00000;9;0;0.00000;0;0
0s;-;100%;0.00000;12.00000;9;0;0.00000;2;0
0s;4.0;72.7%;3.00000;11.0000000;54;189;H
0s;3.6;70.0%;3.00000;10.0000000;13;51;510;*
