0s;-;79.9%;81.00000;402.0000000;0;0;H
0s;-;77.3%;81.00000;357.0000000;0;0;H
0s;-;70.1%;81.00000;271.0000000;0;0;H
0s;-;70.1%;81.00000;271.00000;48;0;81.00000;0;0
0s;-;69.6%;82.32171;271.00000;121;0;82.32171;0;0
0s;-;68.9%;84.19356;271.00000;78;0;84.19356;0;0
0s;-;68.9%;84.19356;271.00000;107;0;84.19356;0;0
0s;-;68.9%;84.19356;271.00000;130;0;84.19356;0;0
0s;-;68.9%;84.19356;271.00000;123;0;84.19356;0;0
0s;-;68.9%;84.19356;271.00000;120;0;84.19356;0;0
0s;-;68.9%;84.19356;271.00000;118;0;84.19356;0;0
0s;-;68.8%;84.64664;271.00000;110;0;84.64664;0;0
0s;-;68.7%;84.69821;271.00000;123;0;84.69821;0;0
0s;-;68.7%;84.71365;271.00000;120;0;84.71365;0;0
0s;-;68.7%;84.71911;271.00000;118;0;84.71911;0;0
0s;-;68.7%;84.71911;271.00000;125;0;84.71911;0;0
0s;-;68.6%;85.09904;271.00000;118;0;85.09904;0;0
0s;-;68.6%;85.12235;271.00000;127;0;85.12235;0;0
1s;-;68.5%;85.36245;271.00000;101;0;85.36245;0;0
1s;-;68.5%;85.36245;271.00000;112;0;85.36245;0;0
1s;-;68.4%;85.76274;271.00000;116;0;85.76274;0;0
1s;-;68.4%;85.76274;271.00000;129;0;85.76274;0;0
1s;-;68.4%;85.76284;271.00000;125;0;85.76284;0;0
1s;-;68.4%;85.76286;271.00000;127;0;85.76286;0;0
1s;-;67.3%;85.76286;262.0000000;0;0;H
1s;-;67.3%;85.76286;262.00000;130;0;85.76286;0;0
1s;-;67.3%;85.77403;262.00000;122;0;85.77403;0;0
1s;-;67.3%;85.77756;262.00000;125;0;85.77756;0;0
1s;-;67.3%;85.77756;262.00000;126;0;85.77756;0;0
1s;-;67.3%;85.77950;262.00000;133;0;85.77950;0;0
1s;-;67.3%;85.77950;262.00000;129;0;85.77950;0;0
1s;-;67.0%;85.77950;260.0000000;0;0;H
1s;-;67.0%;85.78030;260.00000;123;0;85.78030;0;0
1s;-;67.0%;85.82615;260.00000;126;0;85.82615;0;0
1s;-;67.0%;85.85362;260.00000;124;0;85.85362;0;0
1s;-;67.0%;85.85601;260.00000;120;0;85.85601;0;0
1s;-;67.0%;85.85952;260.00000;119;0;85.85952;0;0
1s;-;67.0%;85.85952;260.00000;123;0;85.85952;0;0
1s;-;67.0%;85.89593;260.00000;116;0;85.89593;0;0
1s;-;67.0%;85.89896;260.00000;124;0;85.89896;0;0
1s;-;67.0%;85.89896;260.00000;123;0;85.89896;0;0
1s;-;67.0%;85.91827;260.00000;115;0;85.91827;0;0
1s;-;67.0%;85.91827;260.00000;113;0;85.91827;0;0
1s;-;66.9%;85.93833;260.00000;102;0;85.93833;0;0
1s;-;66.9%;85.93833;260.00000;116;0;85.93833;0;0
2s;-;66.4%;85.93833;256.0000000;0;0;H
2s;-;66.4%;85.93833;256.00000;119;0;85.93833;0;0
2s;-;66.4%;85.93833;256.00000;114;0;85.93833;0;0
2s;-;66.4%;85.93833;256.00000;68;0;85.93833;0;0
2s;-;66.4%;85.93833;256.00000;106;0;85.93833;0;0
2s;-;66.4%;85.93833;256.00000;79;0;85.93833;0;0
2s;-;66.4%;85.93833;256.00000;70;0;85.93833;0;0
2s;-;66.4%;85.94430;256.00000;67;0;85.94430;2;0
2s;32.0;65.3%;87.45964;252.0000000;141;133;H
4s;27.3;65.0%;87.45964;250.0000000;181;173;H
4s;27.2;64.9%;87.45964;249.0000000;181;175;H
4s;27.2;64.2%;87.45964;244.0000000;181;176;H
4s;15.3;63.9%;87.45964;242.0000000;431;474;H
5s;12.4;63.9%;87.45964;242.00000;33;65;191.00001;492;666
6s;11.2;63.6%;87.45964;240.0000000;570;835;H
10s;3.1;62.7%;89.45398;240.00000;63;39;120.00000;1019;8009
12s;3.6;62.3%;89.71533;238.0000000;1158;8305;H
14s;8.6;61.7%;90.08964;235.0000000;3264;H12328
15s;8.8;61.7%;90.08964;235.00000;86;infeasible;3465;12522
20s;13.4;60.7%;92.31900;235.00000;39;77;220.12739;11558;23884
27s;14.0;60.6%;92.56025;235.00000;100;51;136.17096;14672;28926
30s;14.2;60.5%;92.71026;235.00000;126;43;95.13594;16800;31440
35s;14.8;60.3%;93.18018;235.00000;47;55;145.00892;23529;40782
42s;14.8;60.3%;93.23088;235.00000;70;65;154.26946;23530;42302
45s;14.8;60.3%;93.23088;235.00000;134;49;117.49232;23542;42320
50s;14.8;60.2%;93.60357;235.00000;121;65;176.21714;23563;42352
55s;14.8;59.5%;95.20082;235.00000;162;76;201.87771;23581;42378
60s;14.7;59.0%;96.46571;235.00000;143;65;154.26946;23597;42402
65s;14.7;58.6%;97.38097;235.00000;147;67;170.51058;23613;42427
67s;14.7;57.8%;97.86881;232.0000000;22437;H42438
70s;14.7;57.6%;98.26642;232.00000;173;53;173.44118;22444;42449
72s;15.9;57.5%;98.26642;231.0000000;21388;H42537
73s;16.0;57.1%;98.26642;229.0000000;20376;H42635
74s;16.2;56.9%;98.26642;228.0000000;19616;H43188
74s;16.2;56.7%;98.26642;227.0000000;18649;H43192
75s;16.6;56.7%;98.26642;227.00000;42;86;188.10440;19244;44390
78s;17.6;56.5%;98.26642;226.0000000;19638;H48122
80s;17.8;56.5%;98.26642;226.00000;22;90;217.00000;19880;49006
85s;18.4;56.5%;98.26642;226.00000;137;50;98.26642;21396;51977
90s;18.7;56.5%;98.26642;226.00000;164;52;98.26642;22607;56012
95s;19.2;56.5%;98.26642;226.00000;9;107;224.00000;24087;59673
96s;19.3;56.3%;98.26642;225.0000000;23322;H60872
108s;19.5;56.3%;98.26642;225.00000;105;50;117.54296;23695;62417
108s;19.5;56.1%;98.26642;224.0000000;22840;H62418
118s;19.6;56.1%;98.26642;224.00000;74;54;135.54035;23104;62677
122s;19.6;56.1%;98.26642;224.00000;50;60;178.58208;24448;62873
125s;19.8;56.1%;98.26642;224.00000;66;73;136.84453;24543;65622
130s;20.0;56.1%;98.26642;224.00000;129;55;100.04455;25308;67894
135s;20.3;56.1%;98.26642;224.00000;59;75;183.12150;26320;70227
140s;20.4;56.1%;98.26642;224.00000;137;53;101.97733;27142;72945
145s;20.5;56.1%;98.26642;224.00000;113;62;114.27930;28038;75698
152s;20.7;56.1%;98.31832;224.00000;114;55;107.47531;28783;77783
155s;20.8;56.1%;98.42713;224.00000;145;47;108.09501;28906;80663
160s;20.9;56.0%;98.54857;224.00000;90;cutoff;30602;82756
165s;20.9;56.0%;98.58690;224.00000;100;64;128.62771;32099;84458
171s;20.9;55.9%;98.83424;224.00000;144;55;100.85118;33855;91132
176s;21.0;55.8%;98.91429;224.00000;114;54;114.59386;36342;94375
181s;21.1;55.8%;99.02611;224.00000;57;65;175.15567;38819;97852
185s;21.2;55.8%;99.10584;224.00000;47;75;166.34161;41091;101233
193s;21.2;55.7%;99.23460;224.00000;70;67;171.75099;44735;106071
195s;21.3;55.7%;99.30052;224.00000;55;54;168.36327;46099;108443
200s;21.3;55.6%;99.36743;224.00000;117;57;114.66131;48705;112461
205s;21.4;55.6%;99.46028;224.00000;135;55;123.86422;50884;115768
212s;21.6;55.5%;99.58319;224.00000;147;58;104.47330;54391;120893
216s;21.7;55.5%;99.67503;224.00000;117;54;107.47762;56809;124407
222s;21.7;55.5%;99.76431;224.00000;78;64;149.61121;59735;128096
226s;21.7;55.4%;99.83795;224.00000;102;67;126.73980;61730;132253
231s;21.8;55.4%;99.88499;224.00000;125;47;103.93656;64036;135085
236s;21.8;55.4%;99.96148;224.00000;130;48;113.87091;66100;139020
241s;21.8;55.3%;100.01938;224.00000;133;61;112.31788;68732;142915
245s;21.9;55.3%;100.08010;224.00000;114;56;104.31499;70863;146062
251s;22.0;55.3%;100.12948;224.00000;63;83;218.08654;73955;149668
256s;21.9;55.3%;100.19204;224.00000;68;78;179.99213;76157;153646
260s;22.0;55.2%;100.24602;224.00000;67;67;158.03445;78812;156891
265s;21.9;55.2%;100.29083;224.00000;56;67;159.98744;80983;161106
271s;22.0;55.2%;100.35315;224.00000;49;75;216.95471;84300;165800
275s;22.0;55.2%;100.38360;224.00000;131;54;101.06223;86496;168813
282s;22.0;55.2%;100.44331;224.00000;105;57;107.91011;90370;174239
286s;22.0;55.1%;100.49528;224.00000;85;68;127.40788;93098;178308
291s;22.0;55.1%;100.52459;224.00000;152;48;100.68573;95790;181752
295s;22.0;55.1%;100.57237;224.00000;80;61;132.84075;98537;185752
300s;22.0;55.1%;100.61074;224.00000;116;54;106.08815;101118;189830
305s;22.0;55.1%;100.66841;224.00000;60;75;192.29712;103830;193691
311s;22.0;55.0%;100.71819;224.00000;98;68;117.39438;107095;199081
315s;22.0;55.0%;100.75386;224.00000;128;55;102.69656;109182;202331
322s;22.0;55.0%;100.80682;224.00000;80;infeasible;112545;207168
326s;22.0;55.0%;100.85375;224.00000;53;77;182.06667;115174;210852
331s;22.0;55.0%;100.89196;224.00000;62;74;171.06306;118306;214726
335s;22.0;54.9%;100.92654;224.00000;109;63;112.68457;120651;218675
340s;22.0;54.9%;100.95415;224.00000;106;59;103.13964;122864;222375
