0s;-;42.1%;3457.00000;5975.0000000;0;0;H
0s;-;42.1%;3457.00000;5975.00000;12;0;3457.00000;0;0
0s;-;32.8%;3457.00000;5147.0000000;0;0;H
0s;-;32.3%;3457.00000;5104.0000000;0;0;H
0s;-;14.2%;4379.00000;5104.00000;18;0;4379.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;18;0;4379.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;20;0;4379.00000;0;0
0s;-;14.2%;4379.00000;5104.00000;20;0;4379.00000;0;0
0s;-;14.2%;4379.00040;5104.00000;23;0;4379.00040;0;0
0s;-;14.2%;4379.00045;5104.00000;24;0;4379.00045;0;0
0s;-;14.0%;4389.00000;5104.00000;18;0;4389.00000;0;0
0s;-;13.9%;4394.00000;5104.00000;21;0;4394.00000;0;0
0s;-;13.9%;4394.00000;5104.00000;23;0;4394.00000;0;0
0s;-;13.9%;4397.00000;5104.00000;26;0;4397.00000;0;0
0s;-;13.7%;4404.00000;5104.00000;24;0;4404.00000;0;0
0s;-;13.7%;4404.00000;5104.00000;23;0;4404.00000;2;0
0s;4.5;12.8%;4439.00000;5093.0000000;10;29;64;*
0s;4.4;8.72%;4439.00000;4863.0000000;30;80;H
0s;3.7;2.73%;4702.00000;4834.0000000;4;179;H
