0s;-;71.6%;40.00000;141.00000;19;0;40.00000;0;0
0s;-;59.2%;40.00000;98.0000000;0;0;H
0s;-;58.8%;40.00000;97.0000000;0;0;H
0s;-;58.3%;40.00000;96.0000000;0;0;H
0s;-;52.9%;40.00000;85.0000000;0;0;H
0s;-;52.9%;40.00000;85.00000;8;0;40.00000;0;0
0s;-;51.2%;40.00000;82.0000000;0;0;H
0s;-;50.3%;40.75812;82.00000;24;0;40.75812;0;0
0s;-;49.2%;41.62197;82.00000;31;0;41.62197;0;0
0s;-;43.0%;41.62197;73.0000000;0;0;H
0s;-;43.0%;41.62197;73.00000;31;0;41.62197;0;0
0s;-;43.0%;41.62197;73.00000;34;0;41.62197;0;0
0s;-;43.0%;41.62197;73.00000;34;0;41.62197;0;0
0s;-;42.5%;41.95499;73.00000;24;0;41.95499;0;0
0s;-;42.5%;41.98865;73.00000;28;0;41.98865;0;0
0s;-;42.5%;41.98865;73.00000;27;0;41.98865;0;0
0s;-;42.5%;41.99848;73.00000;32;0;41.99848;0;0
0s;-;42.5%;42.00407;73.00000;24;0;42.00407;0;0
0s;-;42.2%;42.22105;73.00000;20;0;42.22105;0;0
0s;-;42.2%;42.22105;73.00000;20;0;42.22105;0;0
0s;-;41.7%;42.56715;73.00000;24;0;42.56715;0;0
0s;-;41.7%;42.56715;73.00000;30;0;42.56715;0;0
0s;-;41.4%;42.80776;73.00000;26;0;42.80776;0;0
0s;-;41.4%;42.80776;73.00000;30;0;42.80776;0;0
0s;-;41.4%;42.80776;73.00000;32;0;42.80776;0;0
0s;-;41.4%;42.80776;73.00000;35;0;42.80776;0;0
0s;-;41.3%;42.82861;73.00000;30;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;36;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;40;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;42;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;25;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;30;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;29;0;42.82861;0;0
0s;-;41.3%;42.82861;73.00000;31;0;42.82861;0;0
1s;-;41.3%;42.82861;73.00000;29;0;42.82861;0;0
1s;-;41.3%;42.82861;73.00000;24;0;42.82861;0;0
1s;-;41.3%;42.87496;73.00000;21;0;42.87496;2;0
5s;3.6;23.9%;55.52067;73.00000;51;30;57.25967;5998;30437
5s;4.3;20.8%;57.01578;72.0000000;6827;H37456
10s;4.8;19.0%;58.29244;72.00000;69;41;66.00000;7142;42454
15s;4.8;19.0%;58.29244;72.00000;65;36;59.02752;7192;42530
20s;4.8;19.0%;58.29244;72.00000;75;45;66.00000;7239;42600
25s;6.5;19.0%;58.29244;72.00000;17;58;61.00000;6589;50195
30s;8.6;10.0%;64.80016;72.00000;37;57;70.50654;2378;70829
