0s;-;50.0%;28.00000;56.00000;8;0;28.00000;0;0
0s;-;40.4%;28.00000;47.0000000;0;0;H
0s;-;34.9%;28.00000;43.0000000;0;0;H
0s;-;32.6%;29.00000;43.00000;3;0;29.00000;0;0
0s;-;32.6%;29.00000;43.00000;11;0;29.00000;0;0
0s;-;32.6%;29.00000;43.00000;13;0;29.00000;0;0
0s;-;31.6%;29.39583;43.00000;10;0;29.39583;0;0
0s;-;31.4%;29.47917;43.00000;20;0;29.47917;0;0
0s;-;31.4%;29.47917;43.00000;20;0;29.47917;0;0
0s;-;29.8%;30.17242;43.00000;20;0;30.17242;0;0
0s;-;29.8%;30.17242;43.00000;20;0;30.17242;0;0
0s;-;29.4%;30.33706;43.00000;24;0;30.33706;0;0
0s;-;29.4%;30.34705;43.00000;20;0;30.34705;0;0
0s;-;29.4%;30.35912;43.00000;24;0;30.35912;0;0
0s;-;29.4%;30.36902;43.00000;25;0;30.36902;0;0
0s;-;29.4%;30.36945;43.00000;25;0;30.36945;0;0
0s;-;29.4%;30.37494;43.00000;25;0;30.37494;0;0
0s;-;29.3%;30.38027;43.00000;25;0;30.38027;0;0
0s;-;29.3%;30.38027;43.00000;22;0;30.38027;0;0
0s;-;29.3%;30.38740;43.00000;26;0;30.38740;0;0
0s;-;29.3%;30.38823;43.00000;25;0;30.38823;0;0
0s;-;29.3%;30.38823;43.00000;25;0;30.38823;0;0
0s;-;29.2%;30.44391;43.00000;20;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;24;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;23;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;23;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;19;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;23;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;19;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;19;0;30.44391;0;0
0s;-;29.2%;30.44391;43.00000;19;0;30.44391;2;0
