0s;-;100%;0.00000;1506.0000000;0;0;H
0s;-;100%;0.00000;1506.00000;8;0;0.00000;0;0
0s;-;66.9%;424.01494;1282.0000000;0;0;H
0s;-;65.5%;442.00000;1282.00000;15;0;442.00000;0;0
0s;-;65.4%;442.00000;1276.0000000;0;0;H
0s;-;64.6%;452.00000;1276.00000;14;0;452.00000;0;0
0s;-;40.8%;756.00000;1276.00000;10;0;756.00000;0;0
0s;-;35.9%;756.00000;1180.0000000;0;0;H
0s;-;23.9%;898.00000;1180.00000;14;0;898.00000;0;0
0s;-;23.4%;904.00058;1180.00000;18;0;904.00058;0;0
0s;-;14.2%;1013.00000;1180.00000;16;0;1013.00000;0;0
0s;-;1.69%;1160.00000;1180.00000;18;0;1160.00000;0;0
