0s;-;75.0%;62.00000;248.00000;41;0;62.00000;0;0
0s;-;74.7%;62.00000;245.0000000;0;0;H
0s;-;66.5%;62.00000;185.0000000;0;0;H
0s;-;64.8%;63.00000;179.0000000;0;0;H
0s;-;64.8%;63.00000;179.00000;16;0;63.00000;0;0
0s;-;64.6%;63.28889;179.00000;42;0;63.28889;0;0
0s;-;61.9%;63.28889;166.0000000;0;0;H
0s;-;61.4%;64.09538;166.00000;57;0;64.09538;0;0
0s;-;61.0%;64.69778;166.00000;53;0;64.69778;0;0
0s;-;61.0%;64.69778;166.00000;56;0;64.69778;0;0
0s;-;61.0%;64.69778;166.00000;57;0;64.69778;0;0
0s;-;61.0%;64.81483;166.00000;48;0;64.81483;0;0
0s;-;60.9%;64.83030;166.00000;61;0;64.83030;0;0
0s;-;60.9%;64.83628;166.00000;63;0;64.83628;0;0
0s;-;60.9%;64.84969;166.00000;63;0;64.84969;0;0
0s;-;60.9%;64.85105;166.00000;67;0;64.85105;0;0
0s;-;60.9%;64.85117;166.00000;68;0;64.85117;0;0
0s;-;60.7%;65.30415;166.00000;57;0;65.30415;0;0
0s;-;60.6%;65.41160;166.00000;65;0;65.41160;0;0
0s;-;60.6%;65.41160;166.00000;68;0;65.41160;0;0
0s;-;60.6%;65.45184;166.00000;63;0;65.45184;0;0
0s;-;60.5%;65.52885;166.00000;64;0;65.52885;0;0
0s;-;60.5%;65.53545;166.00000;63;0;65.53545;0;0
0s;-;60.5%;65.53545;166.00000;63;0;65.53545;0;0
0s;-;60.5%;65.63482;166.00000;65;0;65.63482;0;0
0s;-;60.5%;65.63953;166.00000;70;0;65.63953;0;0
0s;-;60.5%;65.64209;166.00000;65;0;65.64209;0;0
0s;-;60.5%;65.64209;166.00000;70;0;65.64209;0;0
1s;-;59.0%;65.64209;160.0000000;0;0;H
1s;-;59.0%;65.64240;160.00000;70;0;65.64240;0;0
1s;-;59.0%;65.64240;160.00000;71;0;65.64240;0;0
1s;-;59.0%;65.64240;160.00000;66;0;65.64240;0;0
1s;-;59.0%;65.66132;160.00000;68;0;65.66132;0;0
1s;-;59.0%;65.66132;160.00000;69;0;65.66132;0;0
1s;-;58.9%;65.68195;160.00000;57;0;65.68195;0;0
1s;-;58.9%;65.68244;160.00000;62;0;65.68244;0;0
1s;-;58.9%;65.70274;160.00000;63;0;65.70274;0;0
1s;-;58.9%;65.71773;160.00000;64;0;65.71773;0;0
1s;-;58.9%;65.71773;160.00000;64;0;65.71773;0;0
1s;-;58.9%;65.71773;160.00000;63;0;65.71773;0;0
1s;-;58.9%;65.71773;160.00000;66;0;65.71773;0;0
1s;-;58.9%;65.71773;160.00000;65;0;65.71773;0;0
1s;-;58.9%;65.72199;160.00000;67;0;65.72199;0;0
1s;-;58.9%;65.72199;160.00000;67;0;65.72199;0;0
1s;-;58.9%;65.72199;160.00000;60;0;65.72199;0;0
1s;-;58.9%;65.72199;160.00000;51;0;65.72199;0;0
1s;-;58.9%;65.80359;160.00000;50;0;65.80359;2;0
1s;12.8;54.0%;67.19676;146.0000000;139;140;H
2s;6.7;52.7%;67.19676;142.0000000;311;557;H
5s;0.6;50.1%;70.78924;142.00000;83;28;107.00001;438;15388
7s;1.0;47.8%;71.48600;137.0000000;609;H15668
10s;5.7;45.4%;74.76486;137.00000;53;38;88.30020;6275;26222
15s;8.1;44.6%;75.91640;137.00000;51;35;84.82172;14918;41866
20s;8.1;44.6%;75.91640;137.00000;73;41;80.77902;14953;41919
26s;8.5;44.6%;75.91640;137.00000;87;40;75.91640;15018;41990
30s;9.6;44.6%;75.91640;137.00000;40;63;118.14568;16335;46076
35s;10.9;43.8%;76.99289;137.00000;77;48;81.87400;19148;57091
40s;11.5;42.8%;78.30818;137.00000;49;56;95.93979;21357;66193
45s;11.9;42.2%;79.17248;137.00000;43;56;111.85162;23023;73183
50s;12.3;41.5%;80.12599;137.00000;16;71;134.10448;24675;81612
55s;12.5;41.0%;80.78155;137.00000;11;81;135.90698;26779;88624
61s;12.7;40.6%;81.41154;137.00000;30;64;126.75484;30755;96456
66s;12.8;40.3%;81.81580;137.00000;39;69;117.25917;34237;103064
70s;12.9;40.0%;82.16485;137.00000;26;73;122.42472;37889;109740
75s;13.0;39.8%;82.48769;137.00000;58;58;99.38835;41640;116339
80s;13.1;39.6%;82.79304;137.00000;32;70;124.03874;44913;123366
85s;13.3;39.3%;83.09337;137.00000;42;67;118.46953;48288;129807
90s;13.3;39.2%;83.33323;137.00000;67;51;88.94516;51655;136050
95s;13.4;39.0%;83.58857;137.00000;71;cutoff;55509;143582
100s;13.5;38.8%;83.88598;137.00000;71;53;90.17468;58694;150271
105s;13.5;38.6%;84.09967;137.00000;70;47;86.72496;62098;157010
113s;13.6;38.4%;84.35740;137.00000;57;54;99.57847;64679;164185
116s;13.6;38.4%;84.38429;137.00000;24;66;120.32000;65885;164955
121s;13.7;38.2%;84.61699;137.00000;79;49;102.37778;68986;171400
125s;13.7;38.1%;84.74321;137.00000;31;70;125.60897;71831;176646
130s;13.8;38.0%;84.92160;137.00000;56;60;86.78727;75069;183220
136s;13.8;37.9%;85.09068;137.00000;54;60;96.34608;78803;190458
141s;13.8;37.8%;85.27796;137.00000;78;infeasible;81970;196791
145s;13.9;37.7%;85.41790;137.00000;46;54;95.62917;84166;201901
150s;13.9;37.5%;85.57976;137.00000;49;48;104.92222;87874;209129
156s;13.9;37.4%;85.74833;137.00000;72;51;91.15472;91190;215663
160s;13.9;37.3%;85.86140;137.00000;77;51;106.91766;93390;220572
165s;13.9;37.2%;86.03149;137.00000;78;cutoff;96799;227890
170s;14.0;37.1%;86.19067;137.00000;15;71;135.00000;99834;234297
175s;14.0;37.0%;86.30120;137.00000;37;55;135.00729;102033;239097
180s;14.0;36.9%;86.43354;137.00000;57;58;100.71837;105546;245852
185s;14.0;36.8%;86.53775;137.00000;64;56;104.01553;107820;251661
195s;14.1;36.7%;86.67172;137.00000;53;57;92.20507;109935;258710
201s;14.1;36.7%;86.75079;137.00000;61;55;101.00471;112998;262744
206s;14.1;36.6%;86.86615;137.00000;31;65;131.77778;115599;268485
210s;14.1;36.5%;86.94890;137.00000;41;65;105.00000;118036;273884
215s;14.1;36.5%;87.03501;137.00000;18;79;129.00000;120727;279767
221s;14.1;36.4%;87.14894;137.00000;60;56;94.13659;123554;286426
225s;14.1;36.3%;87.22155;137.00000;37;60;115.56164;125635;291790
231s;14.1;36.3%;87.30717;137.00000;28;54;121.00000;128596;298305
235s;14.1;36.2%;87.37388;137.00000;72;cutoff;130849;303496
241s;14.1;36.1%;87.47894;137.00000;63;58;92.70244;133956;310328
245s;14.1;36.1%;87.56212;137.00000;56;60;98.94099;136375;315488
250s;14.1;36.0%;87.62711;137.00000;34;66;108.81472;138997;320365
255s;14.2;36.0%;87.71342;137.00000;61;59;96.13363;141559;326232
260s;14.2;35.9%;87.79055;137.00000;39;59;107.14695;144077;331529
265s;14.2;35.9%;87.87701;137.00000;16;72;135.00000;146357;336807
270s;14.2;35.8%;87.94907;137.00000;46;53;106.25974;149009;342057
275s;14.2;35.8%;88.00482;137.00000;70;53;96.87905;151395;347365
280s;14.2;35.7%;88.08061;137.00000;63;52;88.55789;153873;352133
285s;14.2;35.7%;88.15254;137.00000;60;cutoff;156269;357810
291s;14.2;35.6%;88.25056;137.00000;37;62;128.66216;159094;364445
295s;14.2;35.5%;88.32776;137.00000;16;64;120.00000;161111;369200
300s;14.2;35.5%;88.38833;137.00000;46;55;110.26766;163636;374119
305s;14.2;35.4%;88.45728;137.00000;64;55;98.96995;165805;379911
310s;14.2;35.4%;88.50805;137.00000;24;62;134.77215;168262;384649
