0s;-;100%;0.00000;87.0000000;0;0;H
0s;-;100%;0.00000;69.0000000;0;0;H
0s;-;100%;0.00000;69.00000;11;0;0.00000;0;0
0s;-;100%;0.00000;69.00000;20;0;0.00000;0;0
0s;-;100%;0.00000;64.0000000;0;0;H
0s;-;100%;0.00000;64.00000;7;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;17;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;2;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;35;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;4;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;18;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;18;0;0.00000;0;0
0s;-;100%;0.00000;64.00000;22;0;0.00000;0;0
1s;-;100%;0.00000;64.00000;3;0;0.00000;0;0
1s;-;100%;0.00000;64.00000;3;0;0.00000;0;0
1s;-;100%;0.00000;64.00000;3;0;0.00000;2;0
1s;19.3;100%;0.00000;61.0000000;223;223;H
1s;12.0;100%;0.00000;58.0000000;258;431;H
3s;0.5;100%;0.00000;56.0000000;274;H11068
5s;1.3;85.7%;8.00000;56.00000;16;12;8.00000;388;14565
9s;3.3;84.9%;8.00000;53.0000000;773;H15062
9s;3.4;83.7%;8.00000;49.0000000;704;H15207
11s;4.8;83.7%;8.00000;49.00000;20;64;8.00000;2282;18246
15s;7.4;83.7%;8.00000;49.00000;16;82;34.00000;9570;32623
20s;8.0;83.7%;8.00000;49.00000;23;77;21.00000;13596;43406
25s;8.8;83.7%;8.00000;49.00000;22;81;27.00000;27395;75746
30s;8.9;83.7%;8.00000;49.00000;30;73;21.89687;40176;106386
36s;9.0;83.7%;8.00000;49.00000;18;81;48.00000;50725;135499
40s;9.2;83.7%;8.00000;49.00000;19;85;21.00000;61715;159483
45s;9.2;83.7%;8.00000;49.00000;6;92;44.00000;71894;186630
50s;9.2;83.7%;8.00000;49.00000;14;81;47.00000;86962;222877
55s;9.2;83.7%;8.00000;49.00000;89;infeasible;94249;240812
60s;9.3;83.7%;8.00000;49.00000;24;77;30.22222;108911;275770
60s;9.3;83.3%;8.00000;48.0000000;99;111216;*287671
60s;9.3;82.6%;8.00000;46.0000000;102;107052;*287677
61s;9.3;82.2%;8.00000;45.0000000;106510;H288131
64s;9.3;81.8%;8.00000;44.0000000;116836;H327260
65s;9.3;81.8%;8.00000;44.00000;23;76;35.00000;119193;329219
68s;9.4;81.0%;8.00000;42.0000000;124414;H362279
71s;9.4;81.0%;8.00000;42.00000;28;74;33.25316;124299;365541
71s;9.4;80.5%;8.00000;41.0000000;121109;H365552
76s;9.5;80.5%;8.00000;41.00000;20;85;38.00000;125559;380443
80s;9.7;80.5%;8.00000;41.00000;22;77;38.00000;131539;398849
85s;9.8;80.5%;8.00000;41.00000;79;infeasible;145755;438103
90s;9.9;80.5%;8.00000;41.00000;16;77;24.00000;155667;470179
