0s;-;78.3%;43.00000;198.00000;17;0;43.00000;0;0
0s;-;60.9%;43.00000;110.0000000;0;0;H
0s;-;60.9%;43.00000;110.00000;12;0;43.00000;0;0
0s;-;58.3%;43.00000;103.0000000;0;0;H
0s;-;56.6%;43.00000;99.0000000;0;0;H
0s;-;55.7%;43.87623;99.00000;29;0;43.87623;0;0
0s;-;53.2%;46.35714;99.00000;28;0;46.35714;0;0
0s;-;52.6%;46.96101;99.00000;27;0;46.96101;0;0
0s;-;52.6%;46.96101;99.00000;28;0;46.96101;0;0
0s;-;52.6%;46.96101;99.00000;26;0;46.96101;0;0
0s;-;52.6%;46.96101;99.00000;29;0;46.96101;0;0
0s;-;52.3%;47.17975;99.00000;19;0;47.17975;0;0
0s;-;52.3%;47.23608;99.00000;26;0;47.23608;0;0
0s;-;52.1%;47.45855;99.00000;37;0;47.45855;0;0
0s;-;51.9%;47.57219;99.00000;39;0;47.57219;0;0
0s;-;51.9%;47.62577;99.00000;38;0;47.62577;0;0
0s;-;51.9%;47.64336;99.00000;39;0;47.64336;0;0
0s;-;51.9%;47.65106;99.00000;38;0;47.65106;0;0
0s;-;51.9%;47.65106;99.00000;39;0;47.65106;0;0
0s;-;51.3%;48.17600;99.00000;36;0;48.17600;0;0
0s;-;51.3%;48.17600;99.00000;39;0;48.17600;0;0
0s;-;51.3%;48.23899;99.00000;42;0;48.23899;0;0
0s;-;49.2%;48.23899;95.0000000;0;0;H
0s;-;49.2%;48.23899;95.00000;43;0;48.23899;0;0
0s;-;49.2%;48.23899;95.00000;41;0;48.23899;0;0
0s;-;49.2%;48.24076;95.00000;42;0;48.24076;0;0
0s;-;49.2%;48.24076;95.00000;41;0;48.24076;0;0
0s;-;49.2%;48.24076;95.00000;29;0;48.24076;0;0
0s;-;49.2%;48.24076;95.00000;34;0;48.24076;0;0
0s;-;48.7%;48.24076;94.0000000;0;0;H
0s;-;48.7%;48.24076;94.00000;41;0;48.24076;0;0
0s;-;48.7%;48.24076;94.00000;33;0;48.24076;0;0
0s;-;48.5%;48.43345;94.00000;32;0;48.43345;2;0
3s;1.9;27.9%;67.07357;93.0000000;52;1514;*19979
