0s;-;100%;0.00000;98.0000000;0;0;H
0s;-;100%;0.00000;56.0000000;0;0;H
0s;-;100%;0.00000;43.0000000;0;0;H
0s;-;100%;0.00000;43.00000;2;0;0.00000;0;0
0s;-;100%;0.00000;41.0000000;0;0;H
0s;-;100%;0.00000;36.0000000;0;0;H
0s;-;100%;0.00000;35.0000000;0;0;H
0s;-;100%;0.00000;33.0000000;0;0;H
0s;-;100%;0.00000;29.0000000;0;0;H
0s;-;100%;0.00000;29.00000;9;0;0.00000;0;0
0s;-;100%;0.00000;29.00000;9;0;0.00000;0;0
0s;-;100%;0.00000;29.00000;2;0;0.00000;0;0
0s;-;69.0%;9.00000;29.00000;1;0;9.00000;0;0
0s;-;62.1%;11.00000;29.00000;3;0;11.00000;0;0
0s;-;60.8%;11.37817;29.00000;13;0;11.37817;0;0
0s;-;57.9%;12.20804;29.00000;15;0;12.20804;0;0
0s;-;56.1%;12.74237;29.00000;17;0;12.74237;0;0
0s;-;56.1%;12.74237;29.00000;18;0;12.74237;0;0
0s;-;46.7%;15.45455;29.00000;17;0;15.45455;0;0
0s;-;46.6%;15.47385;29.00000;24;0;15.47385;0;0
0s;-;30.7%;20.08333;29.00000;24;0;20.08333;0;0
0s;-;30.7%;20.08333;29.00000;24;0;20.08333;0;0
0s;-;30.7%;20.08333;29.00000;24;0;20.08333;0;0
