name;value
Z_FO;24818.0
s[0,0,6];3084.9999999999163
s[0,0,7];0.0
s[0,1,3];2883.9999999999104
s[0,1,4];0.0
s[0,1,6];0.0
s[0,2,1];2207.9999999999786
s[0,2,3];0.0
s[0,2,6];0.0
s[0,3,0];1961.9999999999814
s[0,3,1];0.0
s[0,3,2];0.0
s[1,0,4];0.0
s[1,0,7];1500.9999999999736
s[1,1,4];0.0
s[1,1,5];0.0
s[1,1,6];1343.9999999999163
s[1,2,1];0.0
s[1,2,2];1256.9999999999995
s[1,3,0];1043.0000000000002
s[1,3,2];0.0
s[10,0,5];0.0
s[10,0,7];1176.9999999999761
s[10,1,4];1136.9999999998622
s[10,1,6];0.0
s[10,2,2];0.0
s[10,2,3];916.9999999999818
s[10,3,1];713.9999999999345
s[10,3,2];0.0
s[2,0,5];0.0
s[2,0,7];2543.999999999917
s[2,1,3];2353.999999999919
s[2,1,4];0.0
s[2,1,5];0.0
s[2,2,2];0.0
s[2,2,3];0.0
s[2,2,6];1652.999999999986
s[2,3,0];1566.0
s[2,3,1];0.0
s[3,0,4];1604.9999999998695
s[3,0,5];0.0
s[3,1,3];0.0
s[3,1,5];1468.9999999998695
s[3,2,2];788.9999999999285
s[3,2,4];0.0
s[3,3,0];480.0
s[3,3,1];0.0
s[4,0,5];0.0
s[4,0,7];734.0
s[4,1,1];0.0
s[4,1,4];0.0
s[4,1,5];649.0
s[4,2,3];0.0
s[4,2,4];602.0000000000006
s[4,2,6];0.0
s[4,3,0];0.0
s[4,3,1];480.00000000000915
s[4,3,2];0.0
s[5,0,3];0.0
s[5,0,6];2398.9999999999163
s[5,1,4];0.0
s[5,1,5];2014.9999999998645
s[5,1,6];0.0
s[5,2,2];0.0
s[5,2,3];1818.9999999999307
s[5,2,4];0.0
s[5,3,1];1673.9999999999345
s[5,3,2];0.0
s[5,3,3];0.0
s[6,0,4];0.0
s[6,0,7];2140.9999999998668
s[6,1,4];1995.9999999998677
s[6,1,5];0.0
s[6,1,6];0.0
s[6,2,2];1821.9999999999995
s[6,2,4];0.0
s[6,3,1];1085.9999999998327
s[6,3,2];0.0
s[7,0,6];0.0
s[7,0,7];3062.999999999754
s[7,1,4];2917.999999999754
s[7,1,5];0.0
s[7,1,6];0.0
s[7,2,4];2596.9999999998645
s[7,2,5];0.0
s[7,3,2];2106.9999999999995
s[7,3,3];0.0
s[8,0,5];965.0
s[8,0,7];0.0
s[8,1,4];0.0
s[8,1,6];849.9999999999854
s[8,2,2];0.0
s[8,2,3];629.9999999999854
s[8,3,1];0.0
s[8,3,2];480.0
s[9,0,6];0.0
s[9,0,7];3764.000000000123
s[9,1,4];3619.0000000001237
s[9,1,5];0.0
s[9,1,6];0.0
s[9,2,4];0.0
s[9,2,5];3395.0000000001237
s[9,3,2];3138.0000000001237
