Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:06:00;Machine 4
Job 0;2023-01-01 01:06:00;2023-01-01 01:35:00;Machine 2
Job 0;2023-01-01 01:35:00;2023-01-01 01:46:00;Machine 9
Job 0;2023-01-01 01:46:00;2023-01-01 02:48:00;Machine 2
Job 0;2023-01-01 02:48:00;2023-01-01 04:22:00;Machine 6
Job 0;2023-01-01 04:22:00;2023-01-01 05:03:00;Machine 6
Job 0;2023-01-01 05:03:00;2023-01-01 06:33:00;Machine 1
Job 0;2023-01-01 06:33:00;2023-01-01 07:36:00;Machine 1
Job 0;2023-01-01 07:36:00;2023-01-01 08:21:00;Machine 1
Job 0;2023-01-01 08:21:00;2023-01-01 09:52:00;Machine 6
Job 0;2023-01-01 09:52:00;2023-01-01 11:05:00;Machine 1
Job 0;2023-01-01 11:05:00;2023-01-01 11:36:00;Machine 1
Job 0;2023-01-01 11:36:00;2023-01-01 13:13:00;Machine 1
Job 0;2023-01-01 13:13:00;2023-01-01 13:24:00;Machine 1
Job 0;2023-01-01 13:24:00;2023-01-01 13:44:00;Machine 5
Job 1;2023-01-01 00:00:00;2023-01-01 01:30:00;Machine 3
Job 1;2023-01-01 01:30:00;2023-01-01 01:51:00;Machine 2
Job 1;2023-01-01 01:51:00;2023-01-01 03:09:00;Machine 1
Job 1;2023-01-01 03:09:00;2023-01-01 03:46:00;Machine 1
Job 1;2023-01-01 03:46:00;2023-01-01 04:54:00;Machine 1
Job 1;2023-01-01 04:54:00;2023-01-01 05:42:00;Machine 3
Job 1;2023-01-01 05:42:00;2023-01-01 06:37:00;Machine 2
Job 1;2023-01-01 06:37:00;2023-01-01 07:15:00;Machine 2
Job 1;2023-01-01 07:15:00;2023-01-01 08:04:00;Machine 2
Job 1;2023-01-01 08:04:00;2023-01-01 09:13:00;Machine 2
Job 1;2023-01-01 09:13:00;2023-01-01 10:26:00;Machine 1
Job 1;2023-01-01 10:26:00;2023-01-01 11:46:00;Machine 1
Job 1;2023-01-01 11:46:00;2023-01-01 13:09:00;Machine 2
Job 1;2023-01-01 13:09:00;2023-01-01 13:48:00;Machine 2
Job 1;2023-01-01 13:48:00;2023-01-01 15:26:00;Machine 2
Job 1;2023-01-01 15:26:00;2023-01-01 16:37:00;Machine 4
Job 1;2023-01-01 16:37:00;2023-01-01 17:01:00;Machine 3
