Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 05
0;1;2023-01-01 00:06:00;2023-01-01 00:10:00;6.0;10.0;Machine 00
0;2;2023-01-01 00:00:00;2023-01-01 00:04:00;0.0;4.0;Machine 03
1;0;2023-01-01 00:11:00;2023-01-01 00:13:00;11.0;13.0;Machine 02
1;1;2023-01-01 00:07:00;2023-01-01 00:11:00;7.0;11.0;Machine 06
1;2;2023-01-01 00:01:00;2023-01-01 00:04:00;1.0;4.0;Machine 00
2;0;2023-01-01 00:25:00;2023-01-01 00:27:00;25.0;27.0;Machine 04
2;1;2023-01-01 00:22:00;2023-01-01 00:25:00;22.0;25.0;Machine 01
2;2;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 00
3;0;2023-01-01 00:25:00;2023-01-01 00:28:00;25.0;28.0;Machine 02
3;1;2023-01-01 00:20:00;2023-01-01 00:23:00;20.0;23.0;Machine 03
3;2;2023-01-01 00:15:00;2023-01-01 00:20:00;15.0;20.0;Machine 02
4;0;2023-01-01 00:17:00;2023-01-01 00:19:00;17.0;19.0;Machine 04
4;1;2023-01-01 00:02:00;2023-01-01 00:07:00;2.0;7.0;Machine 04
4;2;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 04
5;0;2023-01-01 00:26:00;2023-01-01 00:28:00;26.0;28.0;Machine 00
5;1;2023-01-01 00:22:00;2023-01-01 00:26:00;22.0;26.0;Machine 05
5;2;2023-01-01 00:20:00;2023-01-01 00:22:00;20.0;22.0;Machine 06
6;0;2023-01-01 00:13:00;2023-01-01 00:15:00;13.0;15.0;Machine 03
6;1;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0;5.0;Machine 02
6;2;2023-01-01 00:11:00;2023-01-01 00:13:00;11.0;13.0;Machine 01
7;0;2023-01-01 00:05:00;2023-01-01 00:07:00;5.0;7.0;Machine 01
7;1;2023-01-01 00:02:00;2023-01-01 00:04:00;2.0;4.0;Machine 06
7;2;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0;5.0;Machine 05
