Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:28:00;2023-01-01 00:30:00;28.0;30.0;Machine 04
0;1;2023-01-01 00:24:00;2023-01-01 00:28:00;24.0;28.0;Machine 00
0;2;2023-01-01 00:21:00;2023-01-01 00:24:00;21.0;24.0;Machine 03
1;0;2023-01-01 00:10:00;2023-01-01 00:15:00;10.0;15.0;Machine 03
1;1;2023-01-01 00:02:00;2023-01-01 00:06:00;2.0;6.0;Machine 03
1;2;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 01
2;0;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 01
2;1;2023-01-01 00:10:00;2023-01-01 00:15:00;10.0;15.0;Machine 02
2;2;2023-01-01 00:11:00;2023-01-01 00:14:00;11.0;14.0;Machine 00
3;0;2023-01-01 00:08:00;2023-01-01 00:10:00;8.0;10.0;Machine 04
3;1;2023-01-01 00:05:00;2023-01-01 00:08:00;5.0;8.0;Machine 02
3;2;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0;5.0;Machine 00
