Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 2
Job 0;2023-01-01 00:52:00;2023-01-01 01:18:00;Machine 1
Job 0;2023-01-01 01:18:00;2023-01-01 02:29:00;Machine 2
Job 0;2023-01-01 02:29:00;2023-01-01 02:45:00;Machine 1
Job 0;2023-01-01 02:45:00;2023-01-01 03:19:00;Machine 3
Job 0;2023-01-01 03:19:00;2023-01-01 03:40:00;Machine 3
Job 0;2023-01-01 03:40:00;2023-01-01 05:15:00;Machine 1
Job 0;2023-01-01 05:15:00;2023-01-01 05:36:00;Machine 1
Job 0;2023-01-01 05:36:00;2023-01-01 06:29:00;Machine 1
Job 0;2023-01-01 06:29:00;2023-01-01 07:24:00;Machine 2
Job 1;2023-01-01 00:00:00;2023-01-01 00:55:00;Machine 2
Job 1;2023-01-01 00:55:00;2023-01-01 02:33:00;Machine 2
Job 1;2023-01-01 02:33:00;2023-01-01 03:12:00;Machine 1
Job 1;2023-01-01 03:12:00;2023-01-01 04:31:00;Machine 1
Job 1;2023-01-01 04:31:00;2023-01-01 04:43:00;Machine 1
Job 1;2023-01-01 04:43:00;2023-01-01 06:00:00;Machine 9
Job 1;2023-01-01 06:00:00;2023-01-01 07:17:00;Machine 1
Job 1;2023-01-01 07:17:00;2023-01-01 08:23:00;Machine 4
Job 1;2023-01-01 08:23:00;2023-01-01 08:54:00;Machine 3
Job 1;2023-01-01 08:54:00;2023-01-01 09:36:00;Machine 2
Job 10;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 4
Job 10;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 4
Job 10;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 5
Job 10;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 6
Job 10;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 9
Job 10;2023-01-01 00:24:00;2023-01-01 00:56:00;Machine 1
Job 10;2023-01-01 00:56:00;2023-01-01 01:21:00;Machine 9
Job 10;2023-01-01 01:21:00;2023-01-01 01:38:00;Machine 3
Job 10;2023-01-01 01:38:00;2023-01-01 03:05:00;Machine 4
Job 10;2023-01-01 03:05:00;2023-01-01 04:26:00;Machine 9
Job 10;2023-01-01 04:26:00;2023-01-01 05:42:00;Machine 3
Job 10;2023-01-01 05:42:00;2023-01-01 06:00:00;Machine 3
Job 10;2023-01-01 06:00:00;2023-01-01 06:31:00;Machine 2
Job 11;2023-01-01 00:00:00;2023-01-01 01:30:00;Machine 7
Job 11;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 5
Job 11;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 7
Job 11;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 8
Job 11;2023-01-01 00:00:00;2023-01-01 00:58:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:58:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:58:00;Machine 6
Job 11;2023-01-01 01:30:00;2023-01-01 01:58:00;Machine 1
Job 11;2023-01-01 01:58:00;2023-01-01 03:10:00;Machine 2
Job 11;2023-01-01 03:10:00;2023-01-01 04:36:00;Machine 8
Job 11;2023-01-01 04:36:00;2023-01-01 04:59:00;Machine 3
Job 11;2023-01-01 04:59:00;2023-01-01 06:38:00;Machine 3
Job 11;2023-01-01 06:38:00;2023-01-01 07:54:00;Machine 6
Job 11;2023-01-01 07:54:00;2023-01-01 09:31:00;Machine 1
Job 12;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 7
Job 12;2023-01-01 00:00:00;2023-01-01 00:48:00;Machine 9
Job 12;2023-01-01 00:00:00;2023-01-01 00:48:00;Machine 10
Job 12;2023-01-01 00:00:00;2023-01-01 00:27:00;Machine 4
Job 12;2023-01-01 00:00:00;2023-01-01 00:27:00;Machine 5
Job 12;2023-01-01 00:00:00;2023-01-01 00:27:00;Machine 6
Job 12;2023-01-01 00:00:00;2023-01-01 00:27:00;Machine 7
