Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 14:47:00;Machine 9
Job 0;2023-01-01 00:00:00;2023-01-01 07:36:00;Machine 6
Job 0;2023-01-01 00:00:00;2023-01-01 07:36:00;Machine 7
Job 0;2023-01-01 00:00:00;2023-01-01 07:36:00;Machine 8
Job 0;2023-01-01 00:00:00;2023-01-01 12:33:00;Machine 6
Job 0;2023-01-01 00:00:00;2023-01-01 12:33:00;Machine 7
Job 0;2023-01-01 00:00:00;2023-01-01 12:33:00;Machine 9
Job 0;2023-01-01 14:47:00;2023-01-01 22:14:00;Machine 1
Job 0;2023-01-01 22:14:00;2023-01-02 02:08:00;Machine 1
Job 0;2023-01-02 02:08:00;2023-01-02 04:47:00;Machine 1
Job 0;2023-01-02 04:47:00;2023-01-02 08:08:00;Machine 3
Job 0;2023-01-02 08:08:00;2023-01-02 17:23:00;Machine 1
Job 0;2023-01-02 17:23:00;2023-01-03 01:06:00;Machine 5
Job 1;2023-01-01 00:00:00;2023-01-01 13:19:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 6
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 9
Job 1;2023-01-01 13:19:00;2023-01-02 02:18:00;Machine 2
Job 1;2023-01-02 02:18:00;2023-01-02 11:45:00;Machine 1
Job 1;2023-01-02 11:45:00;2023-01-02 16:12:00;Machine 2
Job 1;2023-01-02 16:12:00;2023-01-03 00:10:00;Machine 3
Job 1;2023-01-03 00:10:00;2023-01-03 07:34:00;Machine 2
Job 1;2023-01-03 07:34:00;2023-01-03 09:37:00;Machine 1
Job 1;2023-01-03 09:37:00;2023-01-03 22:46:00;Machine 2
Job 2;2023-01-01 00:00:00;2023-01-01 16:39:00;Machine 6
Job 2;2023-01-01 16:39:00;2023-01-02 09:18:00;Machine 2
Job 2;2023-01-02 09:18:00;2023-01-02 23:30:00;Machine 1
Job 2;2023-01-02 23:30:00;2023-01-03 07:33:00;Machine 4
Job 2;2023-01-03 07:33:00;2023-01-03 16:13:00;Machine 1
Job 2;2023-01-03 16:13:00;2023-01-03 18:13:00;Machine 1
Job 2;2023-01-03 18:13:00;2023-01-04 01:49:00;Machine 3
Job 2;2023-01-04 01:49:00;2023-01-04 12:19:00;Machine 1
Job 2;2023-01-04 12:19:00;2023-01-04 19:26:00;Machine 1
Job 3;2023-01-01 00:00:00;2023-01-01 11:06:00;Machine 8
Job 3;2023-01-01 11:06:00;2023-01-01 22:12:00;Machine 1
Job 3;2023-01-01 22:12:00;2023-01-02 00:32:00;Machine 3
