Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:32:00;Machine 4
Job 0;2023-01-01 00:32:00;2023-01-01 01:53:00;Machine 2
Job 0;2023-01-01 01:53:00;2023-01-01 02:48:00;Machine 4
Job 0;2023-01-01 02:48:00;2023-01-01 03:28:00;Machine 2
Job 0;2023-01-01 03:28:00;2023-01-01 03:34:00;Machine 1
Job 0;2023-01-01 03:34:00;2023-01-01 03:53:00;Machine 6
Job 0;2023-01-01 03:53:00;2023-01-01 05:14:00;Machine 2
Job 0;2023-01-01 05:14:00;2023-01-01 05:51:00;Machine 2
Job 0;2023-01-01 05:51:00;2023-01-01 06:31:00;Machine 1
Job 0;2023-01-01 06:31:00;2023-01-01 06:40:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 01:10:00;Machine 1
Job 1;2023-01-01 01:10:00;2023-01-01 02:05:00;Machine 3
Job 1;2023-01-01 02:05:00;2023-01-01 02:26:00;Machine 3
Job 1;2023-01-01 02:26:00;2023-01-01 03:30:00;Machine 5
Job 1;2023-01-01 03:30:00;2023-01-01 04:16:00;Machine 1
Job 1;2023-01-01 04:16:00;2023-01-01 04:41:00;Machine 3
Job 1;2023-01-01 04:41:00;2023-01-01 05:46:00;Machine 1
Job 1;2023-01-01 05:46:00;2023-01-01 07:03:00;Machine 1
Job 1;2023-01-01 07:03:00;2023-01-01 08:08:00;Machine 2
Job 1;2023-01-01 08:08:00;2023-01-01 08:23:00;Machine 1
Job 10;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 3
Job 10;2023-01-01 00:43:00;2023-01-01 01:55:00;Machine 1
Job 10;2023-01-01 01:55:00;2023-01-01 02:25:00;Machine 2
Job 10;2023-01-01 02:25:00;2023-01-01 04:03:00;Machine 1
Job 10;2023-01-01 04:03:00;2023-01-01 05:18:00;Machine 1
Job 10;2023-01-01 05:18:00;2023-01-01 05:44:00;Machine 5
Job 10;2023-01-01 05:44:00;2023-01-01 05:52:00;Machine 1
Job 10;2023-01-01 05:52:00;2023-01-01 07:06:00;Machine 5
Job 10;2023-01-01 07:06:00;2023-01-01 07:25:00;Machine 1
Job 10;2023-01-01 07:25:00;2023-01-01 08:03:00;Machine 1
Job 11;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 6
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 8
Job 11;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 6
Job 11;2023-01-01 00:19:00;2023-01-01 01:26:00;Machine 1
Job 11;2023-01-01 01:26:00;2023-01-01 02:39:00;Machine 1
Job 11;2023-01-01 02:39:00;2023-01-01 04:04:00;Machine 2
Job 11;2023-01-01 04:04:00;2023-01-01 04:30:00;Machine 5
Job 11;2023-01-01 04:30:00;2023-01-01 05:09:00;Machine 5
Job 11;2023-01-01 05:09:00;2023-01-01 05:18:00;Machine 4
Job 11;2023-01-01 05:18:00;2023-01-01 05:41:00;Machine 1
Job 12;2023-01-01 00:00:00;2023-01-01 01:12:00;Machine 3
Job 12;2023-01-01 01:12:00;2023-01-01 01:58:00;Machine 3
Job 12;2023-01-01 01:58:00;2023-01-01 03:18:00;Machine 3
Job 12;2023-01-01 03:18:00;2023-01-01 04:51:00;Machine 1
Job 12;2023-01-01 04:51:00;2023-01-01 05:52:00;Machine 2
Job 12;2023-01-01 05:52:00;2023-01-01 05:59:00;Machine 5
Job 12;2023-01-01 05:59:00;2023-01-01 06:41:00;Machine 6
Job 12;2023-01-01 06:41:00;2023-01-01 07:31:00;Machine 1
Job 12;2023-01-01 07:31:00;2023-01-01 08:26:00;Machine 1
Job 12;2023-01-01 08:26:00;2023-01-01 09:23:00;Machine 5
Job 13;2023-01-01 00:00:00;2023-01-01 01:39:00;Machine 4
Job 13;2023-01-01 01:39:00;2023-01-01 03:10:00;Machine 1
Job 13;2023-01-01 03:10:00;2023-01-01 03:21:00;Machine 1
Job 13;2023-01-01 03:21:00;2023-01-01 04:29:00;Machine 2
Job 13;2023-01-01 04:29:00;2023-01-01 05:12:00;Machine 2
Job 13;2023-01-01 05:12:00;2023-01-01 06:48:00;Machine 2
Job 13;2023-01-01 06:48:00;2023-01-01 08:00:00;Machine 3
Job 13;2023-01-01 08:00:00;2023-01-01 08:11:00;Machine 7
Job 13;2023-01-01 08:11:00;2023-01-01 09:11:00;Machine 1
Job 13;2023-01-01 09:11:00;2023-01-01 10:19:00;Machine 1
Job 14;2023-01-01 00:00:00;2023-01-01 01:09:00;Machine 3
Job 14;2023-01-01 01:09:00;2023-01-01 01:52:00;Machine 1
Job 14;2023-01-01 01:52:00;2023-01-01 02:04:00;Machine 1
Job 14;2023-01-01 02:04:00;2023-01-01 02:44:00;Machine 4
Job 14;2023-01-01 02:44:00;2023-01-01 03:54:00;Machine 1
Job 14;2023-01-01 03:54:00;2023-01-01 05:08:00;Machine 1
Job 14;2023-01-01 05:08:00;2023-01-01 05:42:00;Machine 6
Job 14;2023-01-01 05:42:00;2023-01-01 05:49:00;Machine 1
Job 14;2023-01-01 05:49:00;2023-01-01 06:19:00;Machine 1
Job 14;2023-01-01 06:19:00;2023-01-01 07:43:00;Machine 1
Job 15;2023-01-01 00:00:00;2023-01-01 01:39:00;Machine 4
Job 15;2023-01-01 01:39:00;2023-01-01 02:06:00;Machine 3
Job 15;2023-01-01 02:06:00;2023-01-01 03:05:00;Machine 1
Job 15;2023-01-01 03:05:00;2023-01-01 04:17:00;Machine 1
Job 15;2023-01-01 04:17:00;2023-01-01 04:26:00;Machine 1
Job 15;2023-01-01 04:26:00;2023-01-01 05:11:00;Machine 7
Job 15;2023-01-01 05:11:00;2023-01-01 06:00:00;Machine 1
Job 15;2023-01-01 06:00:00;2023-01-01 07:03:00;Machine 4
Job 15;2023-01-01 07:03:00;2023-01-01 08:12:00;Machine 2
Job 15;2023-01-01 08:12:00;2023-01-01 09:12:00;Machine 1
Job 16;2023-01-01 00:00:00;2023-01-01 01:15:00;Machine 1
Job 16;2023-01-01 01:15:00;2023-01-01 01:32:00;Machine 4
