Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 11:32:00;Machine 1
Job 0;2023-01-01 00:00:00;2023-01-01 04:15:00;Machine 3
Job 0;2023-01-01 00:00:00;2023-01-01 04:15:00;Machine 4
Job 0;2023-01-01 00:00:00;2023-01-01 04:15:00;Machine 7
Job 0;2023-01-01 11:32:00;2023-01-01 16:42:00;Machine 2
Job 0;2023-01-01 16:42:00;2023-01-02 06:34:00;Machine 2
Job 0;2023-01-02 06:34:00;2023-01-02 17:04:00;Machine 3
Job 0;2023-01-02 17:04:00;2023-01-02 21:22:00;Machine 2
Job 0;2023-01-02 21:22:00;2023-01-02 23:49:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 09:41:00;Machine 2
Job 1;2023-01-01 09:41:00;2023-01-01 19:23:00;Machine 2
Job 1;2023-01-01 19:23:00;2023-01-01 19:37:00;Machine 2
Job 1;2023-01-01 19:37:00;2023-01-01 23:11:00;Machine 3
Job 1;2023-01-01 23:11:00;2023-01-02 01:38:00;Machine 1
Job 1;2023-01-02 01:38:00;2023-01-02 14:11:00;Machine 1
Job 1;2023-01-02 14:11:00;2023-01-03 03:37:00;Machine 2
Job 2;2023-01-01 00:00:00;2023-01-01 07:55:00;Machine 2
Job 2;2023-01-01 07:55:00;2023-01-01 15:50:00;Machine 2
Job 2;2023-01-01 15:50:00;2023-01-02 04:55:00;Machine 3
Job 2;2023-01-02 04:55:00;2023-01-02 14:33:00;Machine 1
Job 2;2023-01-02 14:33:00;2023-01-03 04:45:00;Machine 2
Job 2;2023-01-03 04:45:00;2023-01-03 04:47:00;Machine 1
Job 2;2023-01-03 04:47:00;2023-01-03 16:26:00;Machine 7
Job 3;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 3
Job 3;2023-01-01 00:23:00;2023-01-01 03:39:00;Machine 2
Job 3;2023-01-01 03:39:00;2023-01-01 15:15:00;Machine 3
Job 3;2023-01-01 15:15:00;2023-01-01 18:49:00;Machine 1
Job 3;2023-01-01 18:49:00;2023-01-02 04:35:00;Machine 2
Job 3;2023-01-02 04:35:00;2023-01-02 10:31:00;Machine 4
Job 3;2023-01-02 10:31:00;2023-01-03 01:08:00;Machine 7
Job 4;2023-01-01 00:00:00;2023-01-01 02:38:00;Machine 1
Job 4;2023-01-01 02:38:00;2023-01-01 08:03:00;Machine 1
Job 4;2023-01-01 08:03:00;2023-01-01 16:53:00;Machine 3
Job 4;2023-01-01 16:53:00;2023-01-02 05:58:00;Machine 1
Job 4;2023-01-02 05:58:00;2023-01-02 11:23:00;Machine 2
Job 4;2023-01-02 11:23:00;2023-01-02 20:48:00;Machine 4
Job 4;2023-01-02 20:48:00;2023-01-03 03:40:00;Machine 7
Job 5;2023-01-01 00:00:00;2023-01-01 13:16:00;Machine 5
Job 5;2023-01-01 13:16:00;2023-01-02 03:50:00;Machine 1
Job 5;2023-01-02 03:50:00;2023-01-02 07:24:00;Machine 3
Job 5;2023-01-02 07:24:00;2023-01-02 11:20:00;Machine 4
Job 5;2023-01-02 11:20:00;2023-01-03 02:16:00;Machine 1
Job 5;2023-01-03 02:16:00;2023-01-03 17:14:00;Machine 3
Job 5;2023-01-03 17:14:00;2023-01-03 22:16:00;Machine 1
Job 6;2023-01-01 00:00:00;2023-01-01 09:02:00;Machine 5
Job 6;2023-01-01 09:02:00;2023-01-01 12:27:00;Machine 1
Job 6;2023-01-01 12:27:00;2023-01-01 22:05:00;Machine 1
Job 6;2023-01-01 22:05:00;2023-01-02 14:08:00;Machine 1
Job 6;2023-01-02 14:08:00;2023-01-02 19:33:00;Machine 5
Job 6;2023-01-02 19:33:00;2023-01-03 08:53:00;Machine 2
Job 6;2023-01-03 08:53:00;2023-01-03 10:53:00;Machine 7
