Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 0;2023-01-01 00:21:00;2023-01-01 00:55:00;Machine 3
Job 0;2023-01-01 00:55:00;2023-01-01 02:30:00;Machine 2
Job 0;2023-01-01 02:30:00;2023-01-01 03:23:00;Machine 1
Job 0;2023-01-01 03:23:00;2023-01-01 04:18:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 5
Job 1;2023-01-01 00:52:00;2023-01-01 01:08:00;Machine 1
Job 1;2023-01-01 01:08:00;2023-01-01 02:19:00;Machine 2
Job 1;2023-01-01 02:19:00;2023-01-01 02:45:00;Machine 3
Job 10;2023-01-01 00:00:00;2023-01-01 00:28:00;Machine 5
Job 10;2023-01-01 00:28:00;2023-01-01 01:03:00;Machine 3
Job 10;2023-01-01 01:03:00;2023-01-01 02:38:00;Machine 1
Job 10;2023-01-01 02:38:00;2023-01-01 03:54:00;Machine 4
Job 10;2023-01-01 03:54:00;2023-01-01 04:01:00;Machine 2
Job 11;2023-01-01 00:00:00;2023-01-01 01:01:00;Machine 3
Job 11;2023-01-01 01:01:00;2023-01-01 01:11:00;Machine 1
Job 11;2023-01-01 01:11:00;2023-01-01 02:46:00;Machine 1
Job 11;2023-01-01 02:46:00;2023-01-01 02:55:00;Machine 2
Job 11;2023-01-01 02:55:00;2023-01-01 03:30:00;Machine 2
Job 12;2023-01-01 00:00:00;2023-01-01 00:59:00;Machine 2
Job 12;2023-01-01 00:59:00;2023-01-01 01:15:00;Machine 1
Job 12;2023-01-01 01:15:00;2023-01-01 02:46:00;Machine 2
Job 12;2023-01-01 02:46:00;2023-01-01 03:45:00;Machine 2
Job 12;2023-01-01 03:45:00;2023-01-01 04:31:00;Machine 1
Job 13;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 5
Job 13;2023-01-01 00:43:00;2023-01-01 01:35:00;Machine 5
Job 13;2023-01-01 01:35:00;2023-01-01 02:03:00;Machine 1
Job 13;2023-01-01 02:03:00;2023-01-01 02:30:00;Machine 1
Job 13;2023-01-01 02:30:00;2023-01-01 03:20:00;Machine 1
Job 14;2023-01-01 00:00:00;2023-01-01 01:27:00;Machine 5
Job 14;2023-01-01 01:27:00;2023-01-01 02:12:00;Machine 1
Job 14;2023-01-01 02:12:00;2023-01-01 02:51:00;Machine 3
Job 14;2023-01-01 02:51:00;2023-01-01 03:00:00;Machine 2
Job 14;2023-01-01 03:00:00;2023-01-01 03:41:00;Machine 1
Job 2;2023-01-01 00:00:00;2023-01-01 00:31:00;Machine 4
Job 2;2023-01-01 00:31:00;2023-01-01 00:43:00;Machine 1
Job 2;2023-01-01 00:43:00;2023-01-01 01:25:00;Machine 1
Job 2;2023-01-01 01:25:00;2023-01-01 02:04:00;Machine 3
Job 2;2023-01-01 02:04:00;2023-01-01 03:42:00;Machine 4
Job 3;2023-01-01 00:00:00;2023-01-01 01:17:00;Machine 1
Job 3;2023-01-01 01:17:00;2023-01-01 02:34:00;Machine 2
Job 3;2023-01-01 02:34:00;2023-01-01 03:53:00;Machine 4
Job 3;2023-01-01 03:53:00;2023-01-01 04:48:00;Machine 1
Job 3;2023-01-01 04:48:00;2023-01-01 05:54:00;Machine 3
Job 4;2023-01-01 00:00:00;2023-01-01 00:37:00;Machine 5
Job 4;2023-01-01 00:37:00;2023-01-01 01:11:00;Machine 5
Job 4;2023-01-01 01:11:00;2023-01-01 02:15:00;Machine 3
Job 4;2023-01-01 02:15:00;2023-01-01 02:34:00;Machine 2
Job 4;2023-01-01 02:34:00;2023-01-01 03:57:00;Machine 1
Job 5;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 3
Job 5;2023-01-01 00:43:00;2023-01-01 01:37:00;Machine 2
Job 5;2023-01-01 01:37:00;2023-01-01 03:09:00;Machine 1
Job 5;2023-01-01 03:09:00;2023-01-01 04:11:00;Machine 2
Job 5;2023-01-01 04:11:00;2023-01-01 05:30:00;Machine 2
Job 6;2023-01-01 00:00:00;2023-01-01 01:33:00;Machine 5
Job 6;2023-01-01 01:33:00;2023-01-01 02:42:00;Machine 1
Job 6;2023-01-01 02:42:00;2023-01-01 04:09:00;Machine 1
Job 6;2023-01-01 04:09:00;2023-01-01 05:26:00;Machine 1
Job 6;2023-01-01 05:26:00;2023-01-01 06:53:00;Machine 3
Job 7;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 5
Job 7;2023-01-01 01:00:00;2023-01-01 01:41:00;Machine 1
Job 7;2023-01-01 01:41:00;2023-01-01 02:19:00;Machine 1
Job 7;2023-01-01 02:19:00;2023-01-01 03:42:00;Machine 1
Job 7;2023-01-01 03:42:00;2023-01-01 04:06:00;Machine 4
Job 8;2023-01-01 00:00:00;2023-01-01 01:38:00;Machine 3
Job 8;2023-01-01 01:38:00;2023-01-01 01:55:00;Machine 2
Job 8;2023-01-01 01:55:00;2023-01-01 02:20:00;Machine 2
Job 8;2023-01-01 02:20:00;2023-01-01 03:04:00;Machine 1
Job 8;2023-01-01 03:04:00;2023-01-01 03:53:00;Machine 2
Job 9;2023-01-01 00:00:00;2023-01-01 01:36:00;Machine 1
Job 9;2023-01-01 01:36:00;2023-01-01 02:53:00;Machine 1
Job 9;2023-01-01 02:53:00;2023-01-01 04:12:00;Machine 3
Job 9;2023-01-01 04:12:00;2023-01-01 05:27:00;Machine 1
Job 9;2023-01-01 05:27:00;2023-01-01 06:10:00;Machine 3
